,Cash,Ishares Ftse China Large-Cap (Fxi) Swap Citibank Na - Cash Offset,Ishares Ftse China Large-Cap (Fxi) Swap Ubs Ag - Cash Offset,Ishares Ftse China Large-Cap (Fxi) Swap Societe Generale - Cash Offset,Ishares Ftse China Large-Cap (Fxi) Swap Bank Of America Na - Cash Offset,Ishares Ftse China Large-Cap (Fxi) Swap Goldman Sachs International - Cash,Ishares Ftse China Large-Cap (Fxi) Swap Morgan Stanley & Co. International,Ishares Ftse China Large-Cap (Fxi) Swap Morgan Stanley & Co. International,Ishares Ftse China Large-Cap (Fxi) Swap Goldman Sachs International,Ishares Ftse China Large-Cap (Fxi) Swap Bank Of America Na,Ishares Ftse China Large-Cap (Fxi) Swap Societe Generale,Ishares Ftse China Large-Cap (Fxi) Swap Ubs Ag,Ishares Ftse China Large-Cap (Fxi) Swap Citibank Na,SUM
07/09/2021,100.0,71.48,38.4,36.89,24.13,17.19,12.39,-12.39,-17.19,-24.13,-36.89,-38.4,-71.48,100.00000000000004
