,B 0 05/27/21,B 0 08/19/21,XIB 0 08/05/21,B 0 05/13/21,B 0 07/22/21,B 0 08/26/21,B 0 09/02/21,B 0 08/12/21,B 0 05/06/21,B 0 07/08/21,B 0 09/09/21,B 0 05/20/21,B 0 04/29/21,B 0 04/15/21,B 0 06/24/21,B 0 07/29/21,B 0 06/03/21,B 0 06/10/21,CMBR 0 06/17/21,B 0 04/08/21,B 0 07/15/21,B 0 09/16/21,B 0 07/01/21,N/A,B 0 04/01/21,B 0 04/22/21,B 0 09/23/21,N/A,LMAHDS27,N/A,N/A,N/A,N/A,N/A,N/A,LX27,N/A,N/A,QS29,N/A,N/A,N/A,N/A,N/A,N/A,LNMAY3,N/A,CO29,N/A,SUM
07/09/2021,11.63,8.1,7.03,6.83,6.04,5.85,5.41,5.24,5.02,4.91,4.65,3.86,3.27,2.62,2.51,2.27,1.79,1.64,1.59,1.2,1.2,0.92,0.87,0.51,0.44,0.44,0.44,0.33,0.26,0.24,0.22,0.19,0.19,0.16,0.12,0.1,0.04,0.03,0.03,-0.04,-0.04,-0.1,-0.13,-0.13,-0.19,-0.32,-0.4,-0.57,-0.75,95.51999999999998
