,Dj U.S. Industrials Index Swap Ubs Ag - Cash Offset,Cash,Dj U.S. Industrials Index Swap Bank Of America Na - Cash Offset,Ishares U.S. Industrials (Iyj) Swap Bank Of America Na - Cash Offset,Ishares U.S. Industrials (Iyj) Swap Morgan Stanley & Co. International Plc,Dj U.S. Industrials Index Swap Societe Generale - Cash Offset,Dj U.S. Industrials Index Swap Morgan Stanley & Co. International Plc - Cas,Dj U.S. Industrials Index Swap Morgan Stanley & Co. International Plc,Dj U.S. Industrials Index Swap Societe Generale,Ishares U.S. Industrials (Iyj) Swap Morgan Stanley & Co. International Plc,iShares US Industrials ETF,Dj U.S. Industrials Index Swap Bank Of America Na,Dj U.S. Industrials Index Swap Ubs Ag,SUM
07/09/2021,138.88,100.0,23.79,17.4,9.51,9.01,1.67,-1.67,-9.01,-9.51,-17.4,-23.79,-138.88,100.00000000000003
