,TCL.AX,ENB.TO,NEE,AENA.MC,TRP.TO,ATL.MI,DUK,IBE.MC,ENEL.MI,SYD.AX,KMI,SO,GET.PA,D,WMB,AIA.NZ,NG.L,OKE,EXC,AEP,ALX.AX,SRE,QUB.AX,LNG,XEL,9706.T,G9N.,ASR,PPL.TO,ADP.PA,PEG,AWK,WEC,FHZN.SW,ES,ORSTED.CO,EOAN.DE,MIC,RWE.DE,ENGI.PA,FRA.DE,DTE,G7A.,TRGP,144.HK,152.HK,IPL.TO,177.HK,576.HK,KEY.TO,694.HK,ENAV.MI,NS8U.SI,ETRN,384.HK,8088.T,VPK.AS,916.HK,1193.HK,UGR.,GEI.TO,WTE.TO,FSJ.L,HHFA.DE,XTSLA,DTM WI,ENIA,270.HK,135.HK,HKD,EBR,MNZS.L,SAJA.,CIG,1816.HK,AUD,EUR,GBP,CAD,CAAP,SGAFT,CHF,SGAFT,SGAFT,USD,JPY,SGAFT,NZD,DKK,SGD,XPU1,DJEU1,PTU1,SUM
07/09/2021,5.37,5.36,5.09,4.46,3.7,3.39,3.15,3.0,2.98,2.77,2.74,2.68,2.55,2.5,2.44,2.25,2.01,1.92,1.8,1.74,1.68,1.66,1.58,1.55,1.48,1.43,1.4,1.33,1.33,1.3,1.25,1.19,1.17,1.17,1.14,1.1,1.09,1.03,1.03,1.0,0.95,0.9,0.8,0.77,0.72,0.56,0.53,0.49,0.46,0.45,0.44,0.42,0.42,0.27,0.25,0.24,0.22,0.22,0.21,0.21,0.21,0.19,0.19,0.18,0.17,0.17,0.17,0.17,0.15,0.14,0.12,0.11,0.1,0.1,0.09,0.08,0.07,0.07,0.07,0.06,0.02,0.01,0.01,0.01,0.01,0.01,0.01,0.0,0.0,0.0,0.0,0.0,0.0,100.03
