,ENB.TO,BCE.TO,PPL.TO,ELP,TRP.TO,NGG,T.TO,CNQ.TO,AQN.TO,MFC.TO,BNS.TO,BIP,NVSN.MX,CM.TO,SNY,FTS.TO,TD.TO,UL,RY.TO,SLF.TO,BMO.TO,CIB,BEP.UN.TO,QSR,RELX,AMX,CRH,FMS,INFY,SIMO,DGE$.L,IMO.TO,OTEX.TO,DOX,FMX,SAP,AEM.TO,MG.TO,CNR.NE,RBA.TO,LIN,STN.TO,BAM.A.TO,TFII.TO,LOGN.SW,FNV.TO,CP.TO,FSV.TO,RIGDS.,Cash/Receivables/Payables,BAMR,Cash/Receivables/Payables,SUM
07/09/2021,4.28,4.04,4.02,3.88,3.74,3.54,3.17,3.14,3.12,3.06,3.03,2.94,2.92,2.83,2.71,2.6,2.55,2.54,2.43,2.36,2.35,2.3,2.26,2.16,2.06,1.74,1.65,1.59,1.58,1.55,1.49,1.44,1.4,1.33,1.3,1.27,1.16,1.16,1.15,1.14,0.98,0.83,0.78,0.65,0.55,0.54,0.5,0.35,0.23,0.0,0.0,-0.38,100.01
