,AMZN,TSLA,9988.HK,HD,7203.T,MC.PA,NKE,MCD,3690.HK,LOW,SBUX,6758.T,TGT,BKNG,TJX,GM,DAI.DE,ADS.DE,9618.HK,KER.PA,RITN.,F,7267.T,EL.PA,DG,RMS.PA,WES.AX,9983.T,ROST,EBAY,STLA.MI,VOW3.DE,CMG,APTV,ORLY,ITX.MC,PRX.AS,CPG.L,MAR,6902.T,HLT,YUM,4661.T,AZO,BMW.DE,005380.KS,DHI,FLTR.L,5108.T,ML.PA,6752.T,LEN,EVO.ST,RACE.MI,DHER.DE,VFC,2020.HK,ETSY,MG.TO,BBY,EXPE,DLTR,GRMN,KMX,7269.T,TSCO,7309.T,ZAL.DE,CZR,000270.KS,ALL.AX,CCL,QSR,DRI,ULTA,GPC,POOL,DPZ,RCL,HM B.ST,NVR,175.HK,6201.T,27.HK,012330.KS,MGM,LB,LVS,PAH3.DE,OCDO.L,9843.T,CON.DE,7832.T,ENT.L,HFG.DE,NXT.L,AAP,PHM,MONC.MI,PNDORA.CO,LKQ,PSN.L,WHR,1928.T,TKWY.AS,DOL.TO,PUM.DE,WYNN,7532.T,7270.T,IHG.L,7201.T,HAS,5802.T,TPR,BRBY.L,BWA,MHK,PENN,KGF.L,MGLU3.SA,NCLH,4755.T,BDEV.L,NWL,UHR.SW,VOW.,7202.T,TW.L,RNO.PA,CTC.A.TO,WTB.L,7272.T,7259.T,TAH.AX,BKG.L,7276.T,SW.PA,ELUX B.ST,GIL.TO,FR.PA,PVH,LREN3.SA,AC.PA,GPS,LEG,HBI,RL,BMW3.,UA,SWGNF,UAA,MKS.L,005387.KQ,XTSLA,FALABELLA.SN,KRW,005385.KQ,JPY,EUR,DKK,CHF,GBP,HKD,HBCFT,AUD,BRL,CAD,HBCFT,SEK,VGU1,IXYU1,SUM
07/09/2021,10.98,7.55,5.43,4.58,3.39,3.12,3.07,2.61,2.35,2.07,2.05,1.93,1.83,1.37,1.24,1.1,1.08,1.02,1.02,0.96,0.94,0.86,0.84,0.81,0.78,0.76,0.74,0.72,0.68,0.67,0.66,0.66,0.66,0.64,0.61,0.59,0.59,0.58,0.56,0.54,0.53,0.52,0.5,0.5,0.49,0.45,0.45,0.43,0.43,0.43,0.42,0.41,0.41,0.4,0.4,0.4,0.39,0.38,0.37,0.37,0.35,0.35,0.33,0.33,0.32,0.32,0.32,0.31,0.31,0.31,0.3,0.3,0.3,0.29,0.29,0.28,0.28,0.28,0.27,0.27,0.27,0.27,0.26,0.26,0.25,0.25,0.25,0.25,0.24,0.24,0.23,0.23,0.23,0.23,0.23,0.22,0.21,0.21,0.21,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.19,0.19,0.19,0.19,0.19,0.19,0.18,0.17,0.17,0.17,0.17,0.17,0.17,0.16,0.16,0.15,0.15,0.15,0.15,0.15,0.14,0.13,0.13,0.13,0.13,0.13,0.12,0.12,0.12,0.12,0.12,0.12,0.11,0.11,0.11,0.11,0.11,0.1,0.1,0.1,0.09,0.09,0.07,0.06,0.06,0.06,0.06,0.05,0.05,0.05,0.04,0.03,0.02,0.02,0.01,0.01,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,99.91999999999999
