,NESN.SW,PG,KO,PEP,COST,WMT,ULVR.L,PM,DGE.L,OR.PA,BATS.L,MDLZ,MO,EL,CL,RKT.L,ABI.BR,BN.PA,KMB,RI.PA,STZ,SYY,3382.T,GIS,WOW.AX,WBA,MNST,ADM,AD.AS,4452.T,ATD.B.TO,4911.T,KR,HEIA.AS,KHC,HSY,TSCO.L,8267.T,CLX,2502.T,MKC,KRZ.IR,TSN,2914.T,CHD,ESSITY B.ST,IMB.L,HEN3.DE,CARL B.CO,8113.T,CAG,2503.T,COL.AX,K,WALMEX.MX,FEMSAUBD.MX,ABEV,SWMA.ST,2802.T,SJM,BF.B,HRL,2801.T,BEI.DE,MOWI.OL,MRU.TO,CA.PA,LW,ABF.L,LISN.SW,LISP.SW,HEIO.AS,TAP,L.TO,NTCO,CPB,HEK.SW,2267.T,2269.T,MRW.L,ORK.OL,SAP.TO,SBRY.L,WN.TO,TWE.AX,EDV.AX,2897.T,XTSLA,TATE.L,CHF,ATM.NZ,BRFS,USD,JPY,CENCOSUD.SN,GBP,AUD,HBCFT,EUR,DKK,CAD,HBCFT,HBCFT,MXN,NOK,SEK,VGU1,IXRU1,SUM
07/09/2021,9.11,8.45,4.84,4.63,4.57,4.56,4.04,3.98,2.9,2.74,2.29,2.27,2.24,1.92,1.8,1.71,1.54,1.27,1.18,1.14,1.0,1.0,0.98,0.94,0.92,0.89,0.87,0.86,0.81,0.78,0.77,0.76,0.73,0.73,0.67,0.67,0.65,0.61,0.59,0.58,0.57,0.57,0.56,0.55,0.54,0.54,0.53,0.48,0.48,0.46,0.45,0.44,0.43,0.42,0.41,0.41,0.38,0.37,0.37,0.36,0.35,0.35,0.33,0.31,0.3,0.3,0.3,0.3,0.29,0.29,0.27,0.26,0.25,0.25,0.25,0.24,0.24,0.24,0.23,0.23,0.22,0.18,0.18,0.17,0.16,0.15,0.15,0.15,0.13,0.12,0.1,0.09,0.07,0.06,0.06,0.04,0.02,0.02,0.01,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,99.97999999999999
