,GDX,VANECK VECTORS GOLD MINERS ETF SWAP,VANECK VECTORS GOLD MINERS ETF SWAP,VANECK VECTORS GOLD MINERS ETF SWAP,VANECK VECTORS GOLD MINERS ETF SWAP,BANK OF NEW YORK CASH RESERVE,VANECK VECTORS GOLD MINERS ETF SWAP,DREYFUS GOVT CASH MGMT,GOLDMAN FINL SQ TRSRY INST 506,GOLDMAN FINL SQ TRSRY INST 506,DREYFUS GOVT CASH MGMT,DREYFUS GOVT CASH MGMT,VANECK VECTORS GOLD MINERS ETF SWAP,GOLDMAN FINL SQ TRSRY INS,GOLDMAN FINL SQ TRSRY INST 506,GOLDMAN FINL SQ TRSRY INS,GOLDMAN FINL SQ TRSRY INST 506,GOLDMAN FINL SQ TRSRY INS,SUM
07/09/2021,22.15,16.61,13.67,11.82,9.71,7.4,6.06,3.96,3.33,2.11,1.26,0.71,0.53,0.33,0.19,0.14,0.01,0.0,99.99
