,BLK CSH FND TREASURY SL AGENCY,CMB 0 09/07/21,SOCIETE GENERALE SA,LA FAYETTE ASSET SECURITIZATION LL,BASF SE,CHARIOT FUNDING LLC,CASH COLLATERAL USD SGAFT,SKANDINAVISKA ENSKILDA BANKEN AB,B 0 07/29/21,HITACHI AMERICA CAPITAL LTD,EATON CAPITAL UNLIMITED,GOLDMAN SACHS INTERNATIONAL,MACQUARIE BANK LTD,IONIC CAPITAL II TRUST,ELECTRICITE DE FRANCE,MIZUHO BANK LTD,NIEUW AMSTERDAM RECEIVABLES CORP,NUTRIEN LTD,VW CREDIT INC,BAYERISCHE LANDESBK GIRO,FEDERATION DES CAISSES DESJARDINS,BANCO SANTANDER SA,BARCLAYS BANK UK PLC,B 0 07/22/21,LVMH MOET HENNESSY VUITT,TOTAL CAPITAL CANADA LTD,NUTRIEN LTD,MITSUBISHI UFJ TRUST AND BANKING C,MITSUBISHI UFJ TRUST AND BANKING C,HYUNDAI CAPITAL AMERICA,LLOYDS BANK PLC,LANDESBANK BADEN-WURTTEMBERG NEW Y,ENEL FINANCE AMERICA LLC,AMERICAN ELECTRIC POWER COMPANY IN,AMERICAN HONDA FINANCE CORPORATION 144A,NORINCHUKIN BANK (NEW YORK BRANCH),NATIONAL GRID HOLDINGS INC,HYUNDAI CAPITAL AMERICA,NATIXIS (NEW YORK BRANCH),NEDERLANDSE WATERSCHAPSBANK NV,VW CREDIT INC,CONCORD MINUTEMEN CAPITAL,AMERICAN HONDA FINANCE CORPORATION,DUKE ENERGY CORP,MACQUARIE BANK LTD,DNB BANK ASA,NATIONAL BANK OF CANADA,DUKE ENERGY CORP,BNZ INTERNATIONAL,NIEUW AMSTERDAM RECEIVABLES CORP,MACQUARIE BANK LTD,BRITANNIA FUNDING COMPANY LLC,AMERICAN ELECTRIC POWER COMPANY IN,VW CREDIT INC,AMERICAN HONDA FINANCE CORPORATION,AMERICAN HONDA FINANCE CORPORATION,BLOOMBERG ROLL SELECT SEP 21,SUM
07/09/2021,9.9,4.46,3.71,3.71,3.71,3.71,3.6,3.34,2.82,2.75,2.75,2.6,2.6,2.6,2.6,2.36,2.23,2.23,2.15,2.08,2.08,2.01,2.01,1.93,1.86,1.86,1.86,1.78,1.78,1.78,1.65,1.63,1.49,1.49,1.49,1.49,1.49,1.49,1.34,1.11,1.11,1.11,1.1,0.97,0.97,0.97,0.89,0.89,0.85,0.56,0.56,0.45,0.41,0.37,0.37,0.33,0.0,111.44
