,JPM,MS,NWG,C,BAC,AL,CS,GM,RABOBK,WFC,MUFG,MS.1,WFC.1,BRKHEC,BACR,USB,AAPL,ORCL,SUMIBK,LLOYDS,SANUK,AMT,ALLY,T,WBA,ABIBB,BAC.1,SANUSA,BNS,FOXA,AXP,RY,BAC.2,SANTAN,CM,CCI,MIZUHO,DLTR 3.7 05/15/23,MMC,VFC,BXP,MU,ENBCN,AMGN,VZ,HBAN,PH,ABBV,SO,BAC.3,DB,C.1,TFC,MS.2,TOYOTA,JPM.1,SPLLLC,AER,GM.1,WSTP,AAPL.1,ET,CMCSA,AMZN,ABBV.1,TOYOTA.1,MET,IBM,TFC.1,CAT,BPLN,MSFT,RY.1,LYB,TGT,NKE,BA 2.75 02/01/26,DE,DUK,BA,HCA,TD,NWG.1,DIS,WMT,GIS,LH,XOM,V,INTC,GSK,CVS 2.625 08/15/24,BDX,CP,COF,JPM.2,ABBV.2,WFC.2,RDSALN,MPLX,ANTM,CMCSA.1,BATSLN,PYPL 2.4 10/01/24,PM,KSS,TD.1,RF,QCOM,SYY,LEN,PKG,QCOM.1,HPE,BMY,CI,VIAC,GILD,STT,FBHS,MPLX.1,BAC.4,DIS.1,MO,KMI,BPLN.1,BPLN.2,WPPLN,BDX.1,SRE,HPE.1,FISV,PNC 3.9 04/29/24,AVGO,CHTR,DELL,STT.1,AN,BAYNGR,ARCC,NEE,UNH,DELL.1,EXC,BPLN.3,MO.1,TMUS,MS.3,AZN,ETR,PNC,PCAR 1.9 02/07/23 MTN,BGCP,PEP,WFC.3,R,NRUC,NOC,BMO,TMO,PSD,XEL,VOD,DGELN,HPQ,BGCP.1,ARCC 3.25 07/15/25,ADI,C.2,EFX,GM.2,C.3,ITC,PCP,BPLN.4,AXP.1,AVGO.1,SPLLLC.1,LUV,DHI 4.75 02/15/23,STZ,COP,VRSK,LHX,CHTR.1,CPB,WMB 4 09/15/25,C.4,TSN,T.1,CVS,SCHW,BLK,RDSALN.1,EPD,COF.1,ZBH,FITB,PAA,LMT,RABOBK 3.375 05.21.25 MTN,MUFG 2.801 07.18.24,SANUK V1.532 08.21.26,HSBC 4.3 03.08.26,SANTAN 2.746 05.28.25,LLOYDS V2.438 02.05.26,MS V3.737 04.24.24,HSBC V2.251 11.22.27,BACR V2.279 11.24.27,JPM V1.514 06.01.24,NWG 6 12.19.23,BAC V1.197 10.24.26 MTN,DB V3.961 11.26.25,SPLLLC 5.625 04.15.23,ENBCN 4.75 03.15.24,AER 1.75 01.30.26,FGTXX,WFC V2.188 04.30.26,ALLY 3.05 06.05.23,AMT 5 02.15.24,WSTP 1.15 06.03.26,TFC V3.689 08.02.24 BKNT,EXC 3.4 04.15.26,T 1.7 03.25.26,RY 1.15 06.10.25 MTN,WBA 3.8 11.18.24,MS V2.188 04.28.26,UNP 3.25 08.15.25,AAPL 0.7 02.08.26,RSG 2.9 07.01.26,CCI 3.2 09.01.24,HBAN 4 05.15.25,ABBV 3.6 05.14.25,EQNR 7.75 06.15.23,TOYOTA 3.419 07.20.23,AMZN 1 05.12.26,BNS 2.7 08.03.26,OKE 7.5 09.01.23,TFC 2.85 10.26.24 MTN,WFC 3 10.23.26,BAC V3.559 04.23.27 MTN,DIS 1.85 07.30.26 MTN,JNJ 0.55 09.01.25,JPM 2.95 10.01.26,TOYOTA 1.339 03.25.26,AYR 5 04.01.23,AXP 3.125 05.20.26,BATSLN 1.668 03.25.26,BAC V1.734 07.22.27,CM 1.25 06.22.26,GM 1.5 06.10.26,GSK 3 06.01.24,TD 1.25 09.10.26 MTN,TD 3.25 03.11.24 GMTN,CMCSA 3.15 03.01.26,LYB 4 07.15.23,VMW 1 08.15.24,JPM V2.005 03.13.26,DIS 1.75 08.30.24,MS 3.875 01.27.26 GMTN,QCOM 2.9 05.20.24,QCOM 3.45 05.20.25,TD 0.75 01.06.26 MTN,BA 2.75 02.01.26,MMP 5 03.01.26,MPLX 4.875 12.01.24,STT V2.901 03.30.26,MO 3.8 02.14.24,BAC 4.2 08.26.24 MTN,BDX 3.734 12.15.24,BA 2.196 02.04.26,COF 4.2 10.29.25,CHTR 4.5 02.01.24 USD,CFG 4.3 12.03.25,DELL 4 07.15.24,FOXA 4.03 01.25.24,HCA 5 03.15.24,HPE 4.9 10.15.25,KMI 4.15 02.01.24,PNC 3.9 04.29.24,RTX 3.7 12.15.23,ABBV 2.6 11.21.24,AN 3.5 11.15.24,BAYNGR 3.375 07.15.24 144A,CVX 3.326 11.17.25,CMCSA 3.7 04.15.24,CVS 2.625 08.15.24,XOM 3.043 03.01.26,INTC 3.4 03.25.25,JCI 3.9 02.14.26 *,JPM 3.2 06.15.26,LH 3.6 02.01.25,LIN 3.2 01.30.26,ORLY 3.55 03.15.26,DIS 3.35 03.24.25,AAPL 2.45 08.04.26,CVS 3 08.15.26,FISV 3.2 07.01.26,JPM V1.578 04.22.27,MS V1.593 05.04.27,MS 3.125 07.27.26 MTN,PXD 0.55 05.15.23,MO 4 01.31.24,CATMED 4.2 08.01.23,MAR 4.15 12.01.23 Z,WFC V2.164 02.11.26 MTN,DTE 1.05 06.01.25 F,MPLX 1.75 03.01.26,NEE 1.875 01.15.27,PM 2.875 05.01.24,VTRS 3.95 06.15.26,WM 0.75 11.15.25,BGCP 5.375 07.24.23,TGT 3.5 07.01.24,WMT 1.05 09.17.26,SYF 4.25 08.15.24,NOC 2.93 01.15.25,PEP 2.85 02.24.26,WFC V3.196 06.17.27 MTN,HCA 5.375 02.01.25,VOD 4.125 05.30.25,VOYA V5.65 05.15.53,BMO 3.3 02.05.24 E,EFX 2.6 12.01.24,EQR 3 04.15.23,LEN 4.75 05.30.25,PH 2.7 06.14.24,BAC 4 01.22.25 MTN,FISV 3.85 06.01.25,HPQ 2.2 06.17.25,AXP 3.7 08.03.23,STZ 4.25 05.01.23,LHX 3.85 06.15.23,JPM V2.083 04.22.26,CHTR 4.908 07.23.25,COP 4.95 03.15.26,GM 6.125 10.01.25,GM 5.1 01.17.24,GM 5.25 03.01.26,GLPI 5.375 11.01.23,LEN 4.875 12.15.23,SPLLLC 5.625 03.01.25,LUV 5.25 05.04.25,AL 3.875 07.03.23,AAPL 3.35 02.09.27,T 3.4 05.15.25,T 4.45 04.01.24,AZO 3.125 07.15.23,COF 3.3 10.30.24,SCHW 3.85 05.21.25,CI 3 07.15.23 *,CI 3.75 07.15.23,CVS 3.875 07.20.25,DELL 4.9 10.01.26,WBD 3.8 03.13.24,EPD 3.75 02.15.25,XOM 3.176 03.15.24,FITB 3.65 01.25.24,FBHS 4 09.21.23,HCA 4.5 02.15.27,H 3.375 07.15.23,ITW 3.5 03.01.24,DE 3.65 10.12.23,JPM 3.875 09.10.24,JPM V3.797 07.23.24,KDP 3.13 12.15.23,KMI 4.3 06.01.25,KR 3.85 08.01.23,LHX 3.85 12.15.26,MCK 3.796 03.15.24,MU 4.185 02.15.27,MSFT 3.3 02.06.27,NFLX 4.375 11.15.26,NSC 3.85 01.15.24,NOC 3.25 08.01.23,PAA 4.65 10.15.25,DGX 3.45 06.01.26,RTX 3.5 03.15.27,RCICN 4.1 10.01.23,ROP 3.65 09.15.23,R 3.875 12.01.23 MTN,RDSALN 3.25 05.11.25,SPG 3.5 09.01.25,WMB 4 09.15.25,TSN 3.95 08.15.24,USD,WFC 4.48 01.16.24,WELL 4 06.01.25,AEP 3.1 12.01.26,GOOGL 1.998 08.15.26,BK V3.442 02.07.28 MTN,BA 1.433 02.04.24,CVX 0.426 08.11.23,CMS 3 05.15.26,CNHI 1.95 07.02.23,ECOPET 4.125 01.16.25,GM 1.7 08.18.23,PEAK 3.25 07.15.26,JNJ 2.45 03.01.26,NOC 3.2 02.01.27,BAC V2.551 02.04.28,SPLLLC 5 03.15.27,JPM V4.323 04.26.28,IBM 2.2 02.09.27,ORCL 2.8 04.01.27,DFS 4.1 02.09.27,UNH 3.375 04.15.27,AAPL 2.05 09.11.26,AVGO 3.875 01.15.27,DUK 2.65 09.01.26,EQR 3.375 06.01.25,SRE 6 06.01.26,NFG 5.5 01.15.26,NFLX 5.875 02.15.25,NFLX 5.75 03.01.24,MMM 3 08.07.25 MTN,ECOPET 5.875 09.18.23,GD 3.25 04.01.25,GD 3.5 05.15.25,G 3.375 12.01.24,HXL 4.7 08.15.25,DE 3.45 03.13.25 MTN,MCHP 4.25 09.01.25,NWL 4.875 06.01.25,OC 4.2 12.01.24,ROP 3.85 12.15.25,SO 3.875 11.15.25,TOL 4.875 11.15.25,WAB 4.15 03.15.24,AAPL 1.8 09.11.24,GMT 3.25 09.15.26,LVS 3.2 08.08.24,OTIS 2.056 04.05.25,RCICN 3.2 03.15.27 144A,SPG 3.3 01.15.26,TSLX 3.875 11.01.24,SO 3.25 07.01.26,TMUS 3.75 04.15.27,VLO 2.85 04.15.25,MMM 2.25 09.19.26 MTN,SUM
07/09/2021,2.03,1.31,1.14,1.11,1.08,1.06,1.03,0.99,0.99,0.98,0.97,0.96,0.94,0.93,0.93,0.93,0.92,0.92,0.92,0.91,0.91,0.9,0.87,0.85,0.83,0.81,0.81,0.8,0.78,0.78,0.77,0.77,0.77,0.77,0.77,0.76,0.75,0.75,0.74,0.73,0.73,0.73,0.72,0.72,0.72,0.69,0.69,0.63,0.62,0.62,0.59,0.59,0.58,0.57,0.56,0.56,0.55,0.54,0.54,0.54,0.54,0.52,0.51,0.51,0.5,0.49,0.47,0.47,0.47,0.46,0.45,0.45,0.45,0.44,0.43,0.42,0.42,0.42,0.41,0.41,0.41,0.41,0.41,0.41,0.41,0.4,0.4,0.4,0.4,0.4,0.39,0.39,0.39,0.39,0.39,0.38,0.38,0.38,0.38,0.37,0.37,0.36,0.36,0.35,0.35,0.35,0.35,0.34,0.32,0.32,0.31,0.31,0.31,0.31,0.31,0.31,0.31,0.31,0.31,0.31,0.31,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.29,0.29,0.29,0.29,0.29,0.28,0.28,0.28,0.28,0.28,0.27,0.27,0.27,0.27,0.26,0.26,0.26,0.25,0.25,0.25,0.25,0.24,0.24,0.24,0.24,0.24,0.24,0.23,0.23,0.23,0.23,0.23,0.23,0.22,0.22,0.22,0.22,0.22,0.21,0.21,0.21,0.21,0.21,0.21,0.21,0.21,0.21,0.21,0.21,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,93.01
05/02/2022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.35,1.32,1.22,1.21,1.03,1.03,1.02,0.98,0.97,0.88,0.88,0.86,0.8,0.76,0.74,0.72,0.72,0.72,0.71,0.7,0.7,0.69,0.67,0.65,0.65,0.65,0.57,0.56,0.55,0.55,0.54,0.53,0.52,0.52,0.52,0.51,0.51,0.51,0.51,0.51,0.5,0.5,0.49,0.49,0.49,0.48,0.48,0.48,0.48,0.48,0.48,0.48,0.48,0.48,0.47,0.46,0.45,0.44,0.44,0.43,0.43,0.43,0.43,0.42,0.42,0.42,0.42,0.41,0.41,0.41,0.41,0.41,0.41,0.41,0.41,0.41,0.41,0.41,0.41,0.41,0.41,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.39,0.39,0.39,0.39,0.39,0.39,0.39,0.38,0.38,0.38,0.38,0.37,0.37,0.37,0.37,0.37,0.37,0.36,0.36,0.36,0.35,0.34,0.34,0.34,0.33,0.33,0.33,0.32,0.32,0.32,0.32,0.32,0.31,0.31,0.31,0.3,0.3,0.3,0.29,0.28,0.28,0.28,0.28,0.28,0.28,0.28,0.28,0.28,0.27,0.27,0.27,0.27,0.27,0.27,0.27,0.27,0.27,0.27,0.27,0.27,0.27,0.27,0.27,0.27,0.27,0.27,0.27,0.27,0.27,0.27,0.27,0.27,0.27,0.27,0.27,0.27,0.27,0.27,0.27,0.27,0.27,0.27,0.27,0.27,0.27,0.27,0.27,0.27,0.27,0.27,0.27,0.27,0.27,0.26,0.26,0.26,0.26,0.26,0.26,0.26,0.26,0.26,0.26,0.26,0.26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,85.25
06/06/2022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.33,1.32,1.22,1.21,1.02,1.03,0.0,0.96,0.96,0.88,0.89,0.87,0.79,0.0,0.74,0.72,0.28,0.71,0.71,0.7,0.69,0.69,0.67,0.65,0.66,0.64,0.57,0.56,0.55,0.55,0.54,0.52,0.51,0.52,0.52,0.51,0.51,0.51,0.51,0.51,0.5,0.5,0.49,0.5,0.49,0.0,0.47,0.48,0.49,0.48,0.48,0.48,0.48,0.48,0.48,0.46,0.45,0.44,0.44,0.43,0.43,0.43,0.43,0.42,0.42,0.41,0.42,0.41,0.41,0.41,0.41,0.4,0.41,0.41,0.41,0.41,0.41,0.41,0.41,0.4,0.41,0.39,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.39,0.39,0.39,0.39,0.39,0.39,0.39,0.38,0.38,0.38,0.38,0.37,0.37,0.37,0.36,0.37,0.37,0.36,0.36,0.37,0.35,0.35,0.35,0.34,0.33,0.32,0.31,0.32,0.31,0.0,0.31,0.32,0.31,0.3,0.31,0.3,0.0,0.3,0.29,0.28,0.0,0.28,0.28,0.28,0.27,0.28,0.28,0.28,0.27,0.27,0.0,0.0,0.27,0.26,0.27,0.27,0.27,0.27,0.27,0.27,0.27,0.27,0.27,0.27,0.27,0.27,0.27,0.27,0.27,0.27,0.27,0.27,0.27,0.27,0.27,0.27,0.27,0.27,0.27,0.27,0.27,0.0,0.27,0.27,0.27,0.27,0.27,0.27,0.27,0.27,0.0,0.28,0.27,0.26,0.26,0.26,0.26,0.26,0.26,0.27,0.26,0.26,0.26,0.26,0.0,0.75,0.55,0.54,0.51,0.5,0.27,0.27,0.26,0.26,0.26,0.26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,84.59
06/22/2022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.33,0.0,1.21,1.21,1.02,1.03,0.0,0.96,0.96,0.89,0.9,0.86,0.78,0.0,0.3,0.71,0.42,0.71,0.0,0.7,0.69,0.7,0.37,0.65,0.66,0.64,0.57,0.56,0.55,0.28,0.54,0.52,0.51,0.0,0.53,0.51,0.51,0.51,0.51,0.51,0.5,0.0,0.0,0.49,0.49,0.0,0.47,0.48,0.48,0.48,0.0,0.48,0.48,0.49,0.48,0.46,0.0,0.44,0.44,0.43,0.43,0.0,0.43,0.0,0.42,0.41,0.42,0.41,0.41,0.4,0.0,0.4,0.41,0.0,0.41,0.41,0.42,0.41,0.41,0.41,0.0,0.39,0.39,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.39,0.4,0.4,0.4,0.4,0.39,0.39,0.39,0.39,0.38,0.39,0.0,0.39,0.39,0.38,0.38,0.37,0.37,0.37,0.36,0.36,0.37,0.36,0.0,0.37,0.35,0.35,0.35,0.33,0.33,0.32,0.0,0.33,0.31,0.0,0.31,0.0,0.31,0.3,0.3,0.3,0.0,0.0,0.29,0.28,0.0,0.0,0.0,0.0,0.27,0.0,0.28,0.28,0.0,0.54,0.0,0.0,0.27,0.27,0.27,0.27,0.28,0.0,0.27,0.27,0.27,0.27,0.27,0.27,0.26,0.27,0.27,0.27,0.27,0.27,0.27,0.27,0.28,0.26,0.27,0.27,0.54,0.26,0.27,0.0,0.27,0.26,0.26,0.27,0.27,0.0,0.27,0.27,0.27,0.27,0.33,0.28,0.27,0.26,0.26,0.26,0.0,0.26,0.26,0.0,0.51,0.0,0.26,0.26,0.26,0.74,0.55,0.53,0.5,0.49,0.0,0.26,0.0,0.26,0.0,0.26,0.29,0.28,0.28,0.28,0.27,0.27,0.27,0.27,0.27,0.27,0.27,0.27,0.27,0.27,0.27,0.27,0.27,0.27,0.26,0.26,0.26,0.26,0.26,0.26,0.26,0.26,0.26,0.26,0.0,80.77
07/05/2022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.33,0.0,1.21,1.21,1.02,1.03,0.0,0.96,0.96,0.88,0.87,0.86,0.78,0.0,0.3,0.71,0.42,0.71,0.0,0.7,0.69,0.7,0.37,0.65,0.66,0.64,0.57,0.56,0.56,0.29,0.54,0.52,0.51,0.0,0.53,0.51,0.51,0.51,0.51,0.51,0.5,0.0,0.0,0.5,0.49,0.0,0.47,0.48,0.48,0.48,0.0,0.48,0.48,0.49,0.48,0.46,0.0,0.44,0.44,0.43,0.43,0.0,0.43,0.0,0.42,0.41,0.42,0.41,0.41,0.4,0.0,0.4,0.41,0.0,0.41,0.41,0.41,0.41,0.41,0.41,0.0,0.39,0.39,0.4,0.4,0.4,0.4,0.4,0.41,0.41,0.39,0.4,0.41,0.4,0.4,0.39,0.39,0.39,0.39,0.38,0.39,0.0,0.38,0.39,0.38,0.38,0.37,0.37,0.37,0.36,0.36,0.37,0.36,0.0,0.37,0.35,0.35,0.35,0.33,0.33,0.32,0.0,0.33,0.31,0.0,0.31,0.0,0.31,0.3,0.3,0.3,0.0,0.0,0.29,0.28,0.0,0.0,0.0,0.0,0.27,0.0,0.28,0.28,0.0,0.54,0.0,0.0,0.27,0.26,0.27,0.27,0.27,0.0,0.27,0.27,0.27,0.27,0.27,0.27,0.26,0.27,0.27,0.27,0.27,0.27,0.27,0.27,0.27,0.26,0.27,0.27,0.54,0.26,0.27,0.0,0.27,0.26,0.27,0.27,0.27,0.0,0.27,0.27,0.27,0.27,0.49,0.28,0.27,0.26,0.26,0.26,0.0,0.26,0.26,0.0,0.51,0.0,0.26,0.26,0.26,0.74,0.55,0.53,0.5,0.49,0.0,0.27,0.26,0.26,0.0,0.26,0.29,0.28,0.28,0.28,0.27,0.27,0.27,0.27,0.27,0.27,0.27,0.27,0.27,0.27,0.27,0.27,0.0,0.27,0.26,0.26,0.26,0.26,0.26,0.26,0.26,0.26,0.26,0.0,0.26,80.91
