,MSFT,AAPL,AMZN,FB,GOOGL,GOOG,BRK.B,JPM,TSLA,JNJ,UNH,V,NVDA,HD,PG,BAC,DIS,MA,PYPL,CMCSA,XOM,ADBE,INTC,NFLX,VZ,PFE,KO,T,CRM,ABT,PEP,CSCO,WMT,ABBV,WFC,AVGO,MRK,CVX,ACN,TMO,TXN,MCD,NKE,LLY,MDT,COST,DHR,C,HON,LIN,UPS,QCOM,UNP,PM,BMY,BA,NEE,LOW,ORCL,AMGN,MS,RTX,SBUX,CAT,GS,IBM,AMAT,GE,BLK,MMM,INTU,TGT,AMT,CVS,SCHW,DE,ISRG,ANTM,AMD,AXP,BKNG,MU,NOW,LRCX,FIS,MO,SPGI,CI,LMT,MDLZ,CHTR,PLD,SQ,SYK,ZTS,TFC,GILD,PNC,USB,CCI,ADP,TMUS,CME,DUK,TJX,GM,CSX,COP,ATVI,FDX,COF,CL,NSC,MMC,BDX,SNAP,SHW,SO,EL,APD,ITW,EQIX,FISV,CB,ZM,ICE,BX,ADSK,FCX,D,ADI,BSX,EW,WM,ILMN,NEM,MRNA,HCA,PGR,ETN,EMR,AON,GPN,F,UBER,HUM,ECL,NOC,VRTX,TWLO,MCO,DOW,REGN,DG,KLAC,JCI,IDXX,ROP,EOG,GD,IQV,LHX,AIG,DD,ROST,TEL,TT,KMB,TWTR,EXC,SLB,TROW,MET,CNC,AEP,PPG,DLR,PRU,MCHP,SPG,A,WDAY,PSA,ALGN,BAX,BK,EA,BIIB,APTV,APH,TRV,MPC,CARR,PH,CRWD,VEEV,EBAY,ALL,SYY,SRE,SNOW,ROKU,DOCU,MRVL,CMG,LULU,PINS,PLTR,SNPS,MSCI,MTCH,DXCM,ORLY,INFO,CDNS,FTNT,PANW,RMD,SUM
09/02/2021,4.77,5.14,3.17,1.9,1.8,1.66,1.07,1.02,1.18,1.01,0.86,0.92,1.03,0.78,0.77,0.66,0.71,0.76,0.72,0.6,0.54,0.66,0.48,0.51,0.49,0.53,0.49,0.45,0.49,0.48,0.48,0.47,0.45,0.46,0.42,0.42,0.43,0.44,0.45,0.47,0.39,0.4,0.47,0.47,0.39,0.42,0.42,0.31,0.36,0.36,0.31,0.38,0.32,0.35,0.34,0.29,0.34,0.31,0.34,0.31,0.32,0.29,0.32,0.25,0.28,0.28,0.29,0.25,0.26,0.25,0.31,0.29,0.28,0.24,0.23,0.23,0.26,0.21,0.29,0.23,0.2,0.19,0.26,0.2,0.21,0.2,0.23,0.17,0.2,0.2,0.2,0.21,0.22,0.19,0.21,0.16,0.19,0.17,0.17,0.19,0.2,0.18,0.17,0.18,0.18,0.16,0.16,0.17,0.14,0.15,0.16,0.15,0.14,0.17,0.17,0.19,0.15,0.15,0.16,0.14,0.14,0.16,0.15,0.14,0.17,0.15,0.18,0.16,0.12,0.13,0.14,0.14,0.16,0.14,0.16,0.11,0.27,0.15,0.12,0.14,0.13,0.12,0.13,0.12,0.13,0.12,0.13,0.12,0.12,0.13,0.13,0.1,0.13,0.12,0.12,0.11,0.13,0.11,0.09,0.1,0.11,0.1,0.09,0.0,0.1,0.11,0.11,0.1,0.12,0.1,0.09,0.1,0.0,0.0,0.1,0.0,0.1,0.0,0.0,0.09,0.1,0.1,0.1,0.12,0.0,0.09,0.09,0.11,0.1,0.1,0.0,0.0,0.11,0.0,0.11,0.1,0.1,0.0,0.0,0.0,0.15,0.11,0.12,0.11,0.12,0.11,0.0,0.0,0.1,0.1,0.09,0.11,0.09,0.09,0.09,0.0,0.0,0.0,69.58
09/03/2021,4.77,5.14,3.17,1.9,1.8,1.66,1.07,1.02,1.18,1.01,0.86,0.92,1.03,0.78,0.77,0.66,0.71,0.76,0.72,0.6,0.54,0.66,0.48,0.51,0.49,0.53,0.49,0.45,0.49,0.48,0.48,0.47,0.45,0.46,0.42,0.42,0.43,0.44,0.45,0.47,0.39,0.4,0.47,0.47,0.39,0.42,0.42,0.31,0.36,0.36,0.31,0.38,0.32,0.35,0.34,0.29,0.34,0.31,0.34,0.31,0.32,0.29,0.32,0.25,0.28,0.28,0.29,0.25,0.26,0.25,0.31,0.29,0.28,0.24,0.23,0.23,0.26,0.21,0.29,0.23,0.2,0.19,0.26,0.2,0.21,0.2,0.23,0.17,0.2,0.2,0.2,0.21,0.22,0.19,0.21,0.16,0.19,0.17,0.17,0.19,0.2,0.18,0.17,0.18,0.18,0.16,0.16,0.17,0.14,0.15,0.16,0.15,0.14,0.17,0.17,0.19,0.15,0.15,0.16,0.14,0.14,0.16,0.15,0.14,0.17,0.15,0.18,0.16,0.12,0.13,0.14,0.14,0.16,0.14,0.16,0.11,0.27,0.15,0.12,0.14,0.13,0.12,0.13,0.12,0.13,0.12,0.13,0.12,0.12,0.13,0.13,0.1,0.13,0.12,0.12,0.11,0.13,0.11,0.09,0.1,0.11,0.1,0.09,0.0,0.1,0.11,0.11,0.1,0.12,0.1,0.09,0.1,0.0,0.0,0.1,0.0,0.1,0.0,0.0,0.09,0.1,0.1,0.1,0.12,0.0,0.09,0.09,0.11,0.1,0.1,0.0,0.0,0.11,0.0,0.11,0.1,0.1,0.0,0.0,0.0,0.15,0.11,0.12,0.11,0.12,0.11,0.0,0.0,0.1,0.1,0.09,0.11,0.09,0.09,0.09,0.0,0.0,0.0,69.58
09/06/2021,4.77,5.14,3.17,1.9,1.8,1.66,1.07,1.02,1.18,1.01,0.86,0.92,1.03,0.78,0.77,0.66,0.71,0.76,0.72,0.6,0.54,0.66,0.48,0.51,0.49,0.53,0.49,0.45,0.49,0.48,0.48,0.47,0.45,0.46,0.42,0.42,0.43,0.44,0.45,0.47,0.39,0.4,0.47,0.47,0.39,0.42,0.42,0.31,0.36,0.36,0.31,0.38,0.32,0.35,0.34,0.29,0.34,0.31,0.34,0.31,0.32,0.29,0.32,0.25,0.28,0.28,0.29,0.25,0.26,0.25,0.31,0.29,0.28,0.24,0.23,0.23,0.26,0.21,0.29,0.23,0.2,0.19,0.26,0.2,0.21,0.2,0.23,0.17,0.2,0.2,0.2,0.21,0.22,0.19,0.21,0.16,0.19,0.17,0.17,0.19,0.2,0.18,0.17,0.18,0.18,0.16,0.16,0.17,0.14,0.15,0.16,0.15,0.14,0.17,0.17,0.19,0.15,0.15,0.16,0.14,0.14,0.16,0.15,0.14,0.17,0.15,0.18,0.16,0.12,0.13,0.14,0.14,0.16,0.14,0.16,0.11,0.27,0.15,0.12,0.14,0.13,0.12,0.13,0.12,0.13,0.12,0.13,0.12,0.12,0.13,0.13,0.1,0.13,0.12,0.12,0.11,0.13,0.11,0.09,0.1,0.11,0.1,0.09,0.0,0.1,0.11,0.11,0.1,0.12,0.1,0.09,0.1,0.0,0.0,0.1,0.0,0.1,0.0,0.0,0.09,0.1,0.1,0.1,0.12,0.0,0.09,0.09,0.11,0.1,0.1,0.0,0.0,0.11,0.0,0.11,0.1,0.1,0.0,0.0,0.0,0.15,0.11,0.12,0.11,0.12,0.11,0.0,0.0,0.1,0.1,0.09,0.11,0.09,0.09,0.09,0.0,0.0,0.0,69.58
09/07/2021,4.77,5.14,3.17,1.9,1.8,1.66,1.07,1.02,1.18,1.01,0.86,0.92,1.03,0.78,0.77,0.66,0.71,0.76,0.72,0.6,0.54,0.66,0.48,0.51,0.49,0.53,0.49,0.45,0.49,0.48,0.48,0.47,0.45,0.46,0.42,0.42,0.43,0.44,0.45,0.47,0.39,0.4,0.47,0.47,0.39,0.42,0.42,0.31,0.36,0.36,0.31,0.38,0.32,0.35,0.34,0.29,0.34,0.31,0.34,0.31,0.32,0.29,0.32,0.25,0.28,0.28,0.29,0.25,0.26,0.25,0.31,0.29,0.28,0.24,0.23,0.23,0.26,0.21,0.29,0.23,0.2,0.19,0.26,0.2,0.21,0.2,0.23,0.17,0.2,0.2,0.2,0.21,0.22,0.19,0.21,0.16,0.19,0.17,0.17,0.19,0.2,0.18,0.17,0.18,0.18,0.16,0.16,0.17,0.14,0.15,0.16,0.15,0.14,0.17,0.17,0.19,0.15,0.15,0.16,0.14,0.14,0.16,0.15,0.14,0.17,0.15,0.18,0.16,0.12,0.13,0.14,0.14,0.16,0.14,0.16,0.11,0.27,0.15,0.12,0.14,0.13,0.12,0.13,0.12,0.13,0.12,0.13,0.12,0.12,0.13,0.13,0.1,0.13,0.12,0.12,0.11,0.13,0.11,0.09,0.1,0.11,0.1,0.09,0.0,0.1,0.11,0.11,0.1,0.12,0.1,0.09,0.1,0.0,0.0,0.1,0.0,0.1,0.0,0.0,0.09,0.1,0.1,0.1,0.12,0.0,0.09,0.09,0.11,0.1,0.1,0.0,0.0,0.11,0.0,0.11,0.1,0.1,0.0,0.0,0.0,0.15,0.11,0.12,0.11,0.12,0.11,0.0,0.0,0.1,0.1,0.09,0.11,0.09,0.09,0.09,0.0,0.0,0.0,69.58
09/08/2021,4.77,5.14,3.17,1.9,1.8,1.66,1.07,1.02,1.18,1.01,0.86,0.92,1.03,0.78,0.77,0.66,0.71,0.76,0.72,0.6,0.54,0.66,0.48,0.51,0.49,0.53,0.49,0.45,0.49,0.48,0.48,0.47,0.45,0.46,0.42,0.42,0.43,0.44,0.45,0.47,0.39,0.4,0.47,0.47,0.39,0.42,0.42,0.31,0.36,0.36,0.31,0.38,0.32,0.35,0.34,0.29,0.34,0.31,0.34,0.31,0.32,0.29,0.32,0.25,0.28,0.28,0.29,0.25,0.26,0.25,0.31,0.29,0.28,0.24,0.23,0.23,0.26,0.21,0.29,0.23,0.2,0.19,0.26,0.2,0.21,0.2,0.23,0.17,0.2,0.2,0.2,0.21,0.22,0.19,0.21,0.16,0.19,0.17,0.17,0.19,0.2,0.18,0.17,0.18,0.18,0.16,0.16,0.17,0.14,0.15,0.16,0.15,0.14,0.17,0.17,0.19,0.15,0.15,0.16,0.14,0.14,0.16,0.15,0.14,0.17,0.15,0.18,0.16,0.12,0.13,0.14,0.14,0.16,0.14,0.16,0.11,0.27,0.15,0.12,0.14,0.13,0.12,0.13,0.12,0.13,0.12,0.13,0.12,0.12,0.13,0.13,0.1,0.13,0.12,0.12,0.11,0.13,0.11,0.09,0.1,0.11,0.1,0.09,0.0,0.1,0.11,0.11,0.1,0.12,0.1,0.09,0.1,0.0,0.0,0.1,0.0,0.1,0.0,0.0,0.09,0.1,0.1,0.1,0.12,0.0,0.09,0.09,0.11,0.1,0.1,0.0,0.0,0.11,0.0,0.11,0.1,0.1,0.0,0.0,0.0,0.15,0.11,0.12,0.11,0.12,0.11,0.0,0.0,0.1,0.1,0.09,0.11,0.09,0.09,0.09,0.0,0.0,0.0,69.58
09/09/2021,4.77,5.14,3.17,1.9,1.8,1.66,1.07,1.02,1.18,1.01,0.86,0.92,1.03,0.78,0.77,0.66,0.71,0.76,0.72,0.6,0.54,0.66,0.48,0.51,0.49,0.53,0.49,0.45,0.49,0.48,0.48,0.47,0.45,0.46,0.42,0.42,0.43,0.44,0.45,0.47,0.39,0.4,0.47,0.47,0.39,0.42,0.42,0.31,0.36,0.36,0.31,0.38,0.32,0.35,0.34,0.29,0.34,0.31,0.34,0.31,0.32,0.29,0.32,0.25,0.28,0.28,0.29,0.25,0.26,0.25,0.31,0.29,0.28,0.24,0.23,0.23,0.26,0.21,0.29,0.23,0.2,0.19,0.26,0.2,0.21,0.2,0.23,0.17,0.2,0.2,0.2,0.21,0.22,0.19,0.21,0.16,0.19,0.17,0.17,0.19,0.2,0.18,0.17,0.18,0.18,0.16,0.16,0.17,0.14,0.15,0.16,0.15,0.14,0.17,0.17,0.19,0.15,0.15,0.16,0.14,0.14,0.16,0.15,0.14,0.17,0.15,0.18,0.16,0.12,0.13,0.14,0.14,0.16,0.14,0.16,0.11,0.27,0.15,0.12,0.14,0.13,0.12,0.13,0.12,0.13,0.12,0.13,0.12,0.12,0.13,0.13,0.1,0.13,0.12,0.12,0.11,0.13,0.11,0.09,0.1,0.11,0.1,0.09,0.0,0.1,0.11,0.11,0.1,0.12,0.1,0.09,0.1,0.0,0.0,0.1,0.0,0.1,0.0,0.0,0.09,0.1,0.1,0.1,0.12,0.0,0.09,0.09,0.11,0.1,0.1,0.0,0.0,0.11,0.0,0.11,0.1,0.1,0.0,0.0,0.0,0.15,0.11,0.12,0.11,0.12,0.11,0.0,0.0,0.1,0.1,0.09,0.11,0.09,0.09,0.09,0.0,0.0,0.0,69.58
09/10/2021,4.77,5.14,3.17,1.9,1.8,1.66,1.07,1.02,1.18,1.01,0.86,0.92,1.03,0.78,0.77,0.66,0.71,0.76,0.72,0.6,0.54,0.66,0.48,0.51,0.49,0.53,0.49,0.45,0.49,0.48,0.48,0.47,0.45,0.46,0.42,0.42,0.43,0.44,0.45,0.47,0.39,0.4,0.47,0.47,0.39,0.42,0.42,0.31,0.36,0.36,0.31,0.38,0.32,0.35,0.34,0.29,0.34,0.31,0.34,0.31,0.32,0.29,0.32,0.25,0.28,0.28,0.29,0.25,0.26,0.25,0.31,0.29,0.28,0.24,0.23,0.23,0.26,0.21,0.29,0.23,0.2,0.19,0.26,0.2,0.21,0.2,0.23,0.17,0.2,0.2,0.2,0.21,0.22,0.19,0.21,0.16,0.19,0.17,0.17,0.19,0.2,0.18,0.17,0.18,0.18,0.16,0.16,0.17,0.14,0.15,0.16,0.15,0.14,0.17,0.17,0.19,0.15,0.15,0.16,0.14,0.14,0.16,0.15,0.14,0.17,0.15,0.18,0.16,0.12,0.13,0.14,0.14,0.16,0.14,0.16,0.11,0.27,0.15,0.12,0.14,0.13,0.12,0.13,0.12,0.13,0.12,0.13,0.12,0.12,0.13,0.13,0.1,0.13,0.12,0.12,0.11,0.13,0.11,0.09,0.1,0.11,0.1,0.09,0.0,0.1,0.11,0.11,0.1,0.12,0.1,0.09,0.1,0.0,0.0,0.1,0.0,0.1,0.0,0.0,0.09,0.1,0.1,0.1,0.12,0.0,0.09,0.09,0.11,0.1,0.1,0.0,0.0,0.11,0.0,0.11,0.1,0.1,0.0,0.0,0.0,0.15,0.11,0.12,0.11,0.12,0.11,0.0,0.0,0.1,0.1,0.09,0.11,0.09,0.09,0.09,0.0,0.0,0.0,69.58
09/13/2021,4.77,5.14,3.17,1.9,1.8,1.66,1.07,1.02,1.18,1.01,0.86,0.92,1.03,0.78,0.77,0.66,0.71,0.76,0.72,0.6,0.54,0.66,0.48,0.51,0.49,0.53,0.49,0.45,0.49,0.48,0.48,0.47,0.45,0.46,0.42,0.42,0.43,0.44,0.45,0.47,0.39,0.4,0.47,0.47,0.39,0.42,0.42,0.31,0.36,0.36,0.31,0.38,0.32,0.35,0.34,0.29,0.34,0.31,0.34,0.31,0.32,0.29,0.32,0.25,0.28,0.28,0.29,0.25,0.26,0.25,0.31,0.29,0.28,0.24,0.23,0.23,0.26,0.21,0.29,0.23,0.2,0.19,0.26,0.2,0.21,0.2,0.23,0.17,0.2,0.2,0.2,0.21,0.22,0.19,0.21,0.16,0.19,0.17,0.17,0.19,0.2,0.18,0.17,0.18,0.18,0.16,0.16,0.17,0.14,0.15,0.16,0.15,0.14,0.17,0.17,0.19,0.15,0.15,0.16,0.14,0.14,0.16,0.15,0.14,0.17,0.15,0.18,0.16,0.12,0.13,0.14,0.14,0.16,0.14,0.16,0.11,0.27,0.15,0.12,0.14,0.13,0.12,0.13,0.12,0.13,0.12,0.13,0.12,0.12,0.13,0.13,0.1,0.13,0.12,0.12,0.11,0.13,0.11,0.09,0.1,0.11,0.1,0.09,0.0,0.1,0.11,0.11,0.1,0.12,0.1,0.09,0.1,0.0,0.0,0.1,0.0,0.1,0.0,0.0,0.09,0.1,0.1,0.1,0.12,0.0,0.09,0.09,0.11,0.1,0.1,0.0,0.0,0.11,0.0,0.11,0.1,0.1,0.0,0.0,0.0,0.15,0.11,0.12,0.11,0.12,0.11,0.0,0.0,0.1,0.1,0.09,0.11,0.09,0.09,0.09,0.0,0.0,0.0,69.58
09/14/2021,4.77,5.14,3.17,1.9,1.8,1.66,1.07,1.02,1.18,1.01,0.86,0.92,1.03,0.78,0.77,0.66,0.71,0.76,0.72,0.6,0.54,0.66,0.48,0.51,0.49,0.53,0.49,0.45,0.49,0.48,0.48,0.47,0.45,0.46,0.42,0.42,0.43,0.44,0.45,0.47,0.39,0.4,0.47,0.47,0.39,0.42,0.42,0.31,0.36,0.36,0.31,0.38,0.32,0.35,0.34,0.29,0.34,0.31,0.34,0.31,0.32,0.29,0.32,0.25,0.28,0.28,0.29,0.25,0.26,0.25,0.31,0.29,0.28,0.24,0.23,0.23,0.26,0.21,0.29,0.23,0.2,0.19,0.26,0.2,0.21,0.2,0.23,0.17,0.2,0.2,0.2,0.21,0.22,0.19,0.21,0.16,0.19,0.17,0.17,0.19,0.2,0.18,0.17,0.18,0.18,0.16,0.16,0.17,0.14,0.15,0.16,0.15,0.14,0.17,0.17,0.19,0.15,0.15,0.16,0.14,0.14,0.16,0.15,0.14,0.17,0.15,0.18,0.16,0.12,0.13,0.14,0.14,0.16,0.14,0.16,0.11,0.27,0.15,0.12,0.14,0.13,0.12,0.13,0.12,0.13,0.12,0.13,0.12,0.12,0.13,0.13,0.1,0.13,0.12,0.12,0.11,0.13,0.11,0.09,0.1,0.11,0.1,0.09,0.0,0.1,0.11,0.11,0.1,0.12,0.1,0.09,0.1,0.0,0.0,0.1,0.0,0.1,0.0,0.0,0.09,0.1,0.1,0.1,0.12,0.0,0.09,0.09,0.11,0.1,0.1,0.0,0.0,0.11,0.0,0.11,0.1,0.1,0.0,0.0,0.0,0.15,0.11,0.12,0.11,0.12,0.11,0.0,0.0,0.1,0.1,0.09,0.11,0.09,0.09,0.09,0.0,0.0,0.0,69.58
09/15/2021,4.77,5.14,3.17,1.9,1.8,1.66,1.07,1.02,1.18,1.01,0.86,0.92,1.03,0.78,0.77,0.66,0.71,0.76,0.72,0.6,0.54,0.66,0.48,0.51,0.49,0.53,0.49,0.45,0.49,0.48,0.48,0.47,0.45,0.46,0.42,0.42,0.43,0.44,0.45,0.47,0.39,0.4,0.47,0.47,0.39,0.42,0.42,0.31,0.36,0.36,0.31,0.38,0.32,0.35,0.34,0.29,0.34,0.31,0.34,0.31,0.32,0.29,0.32,0.25,0.28,0.28,0.29,0.25,0.26,0.25,0.31,0.29,0.28,0.24,0.23,0.23,0.26,0.21,0.29,0.23,0.2,0.19,0.26,0.2,0.21,0.2,0.23,0.17,0.2,0.2,0.2,0.21,0.22,0.19,0.21,0.16,0.19,0.17,0.17,0.19,0.2,0.18,0.17,0.18,0.18,0.16,0.16,0.17,0.14,0.15,0.16,0.15,0.14,0.17,0.17,0.19,0.15,0.15,0.16,0.14,0.14,0.16,0.15,0.14,0.17,0.15,0.18,0.16,0.12,0.13,0.14,0.14,0.16,0.14,0.16,0.11,0.27,0.15,0.12,0.14,0.13,0.12,0.13,0.12,0.13,0.12,0.13,0.12,0.12,0.13,0.13,0.1,0.13,0.12,0.12,0.11,0.13,0.11,0.09,0.1,0.11,0.1,0.09,0.0,0.1,0.11,0.11,0.1,0.12,0.1,0.09,0.1,0.0,0.0,0.1,0.0,0.1,0.0,0.0,0.09,0.1,0.1,0.1,0.12,0.0,0.09,0.09,0.11,0.1,0.1,0.0,0.0,0.11,0.0,0.11,0.1,0.1,0.0,0.0,0.0,0.15,0.11,0.12,0.11,0.12,0.11,0.0,0.0,0.1,0.1,0.09,0.11,0.09,0.09,0.09,0.0,0.0,0.0,69.58
09/16/2021,4.77,5.14,3.17,1.9,1.8,1.66,1.07,1.02,1.18,1.01,0.86,0.92,1.03,0.78,0.77,0.66,0.71,0.76,0.72,0.6,0.54,0.66,0.48,0.51,0.49,0.53,0.49,0.45,0.49,0.48,0.48,0.47,0.45,0.46,0.42,0.42,0.43,0.44,0.45,0.47,0.39,0.4,0.47,0.47,0.39,0.42,0.42,0.31,0.36,0.36,0.31,0.38,0.32,0.35,0.34,0.29,0.34,0.31,0.34,0.31,0.32,0.29,0.32,0.25,0.28,0.28,0.29,0.25,0.26,0.25,0.31,0.29,0.28,0.24,0.23,0.23,0.26,0.21,0.29,0.23,0.2,0.19,0.26,0.2,0.21,0.2,0.23,0.17,0.2,0.2,0.2,0.21,0.22,0.19,0.21,0.16,0.19,0.17,0.17,0.19,0.2,0.18,0.17,0.18,0.18,0.16,0.16,0.17,0.14,0.15,0.16,0.15,0.14,0.17,0.17,0.19,0.15,0.15,0.16,0.14,0.14,0.16,0.15,0.14,0.17,0.15,0.18,0.16,0.12,0.13,0.14,0.14,0.16,0.14,0.16,0.11,0.27,0.15,0.12,0.14,0.13,0.12,0.13,0.12,0.13,0.12,0.13,0.12,0.12,0.13,0.13,0.1,0.13,0.12,0.12,0.11,0.13,0.11,0.09,0.1,0.11,0.1,0.09,0.0,0.1,0.11,0.11,0.1,0.12,0.1,0.09,0.1,0.0,0.0,0.1,0.0,0.1,0.0,0.0,0.09,0.1,0.1,0.1,0.12,0.0,0.09,0.09,0.11,0.1,0.1,0.0,0.0,0.11,0.0,0.11,0.1,0.1,0.0,0.0,0.0,0.15,0.11,0.12,0.11,0.12,0.11,0.0,0.0,0.1,0.1,0.09,0.11,0.09,0.09,0.09,0.0,0.0,0.0,69.58
09/17/2021,4.77,5.14,3.17,1.9,1.8,1.66,1.07,1.02,1.18,1.01,0.86,0.92,1.03,0.78,0.77,0.66,0.71,0.76,0.72,0.6,0.54,0.66,0.48,0.51,0.49,0.53,0.49,0.45,0.49,0.48,0.48,0.47,0.45,0.46,0.42,0.42,0.43,0.44,0.45,0.47,0.39,0.4,0.47,0.47,0.39,0.42,0.42,0.31,0.36,0.36,0.31,0.38,0.32,0.35,0.34,0.29,0.34,0.31,0.34,0.31,0.32,0.29,0.32,0.25,0.28,0.28,0.29,0.25,0.26,0.25,0.31,0.29,0.28,0.24,0.23,0.23,0.26,0.21,0.29,0.23,0.2,0.19,0.26,0.2,0.21,0.2,0.23,0.17,0.2,0.2,0.2,0.21,0.22,0.19,0.21,0.16,0.19,0.17,0.17,0.19,0.2,0.18,0.17,0.18,0.18,0.16,0.16,0.17,0.14,0.15,0.16,0.15,0.14,0.17,0.17,0.19,0.15,0.15,0.16,0.14,0.14,0.16,0.15,0.14,0.17,0.15,0.18,0.16,0.12,0.13,0.14,0.14,0.16,0.14,0.16,0.11,0.27,0.15,0.12,0.14,0.13,0.12,0.13,0.12,0.13,0.12,0.13,0.12,0.12,0.13,0.13,0.1,0.13,0.12,0.12,0.11,0.13,0.11,0.09,0.1,0.11,0.1,0.09,0.0,0.1,0.11,0.11,0.1,0.12,0.1,0.09,0.1,0.0,0.0,0.1,0.0,0.1,0.0,0.0,0.09,0.1,0.1,0.1,0.12,0.0,0.09,0.09,0.11,0.1,0.1,0.0,0.0,0.11,0.0,0.11,0.1,0.1,0.0,0.0,0.0,0.15,0.11,0.12,0.11,0.12,0.11,0.0,0.0,0.1,0.1,0.09,0.11,0.09,0.09,0.09,0.0,0.0,0.0,69.58
09/20/2021,4.91,5.2,3.22,1.96,1.88,1.73,1.07,1.05,1.23,0.99,0.85,0.83,1.15,0.75,0.75,0.7,0.71,0.66,0.73,0.6,0.5,0.69,0.47,0.55,0.47,0.56,0.47,0.42,0.53,0.49,0.47,0.48,0.45,0.46,0.41,0.42,0.42,0.4,0.46,0.47,0.38,0.38,0.45,0.48,0.39,0.44,0.45,0.32,0.35,0.35,0.31,0.36,0.31,0.35,0.32,0.28,0.36,0.32,0.33,0.28,0.34,0.28,0.3,0.25,0.3,0.27,0.27,0.25,0.28,0.24,0.32,0.26,0.29,0.25,0.24,0.23,0.27,0.2,0.29,0.22,0.2,0.18,0.27,0.19,0.17,0.2,0.23,0.16,0.18,0.19,0.22,0.22,0.23,0.19,0.21,0.17,0.2,0.18,0.17,0.18,0.19,0.17,0.16,0.17,0.18,0.14,0.16,0.16,0.14,0.14,0.16,0.14,0.14,0.17,0.16,0.19,0.16,0.15,0.16,0.13,0.14,0.16,0.15,0.15,0.13,0.15,0.19,0.15,0.12,0.14,0.19,0.14,0.16,0.14,0.14,0.1,0.28,0.15,0.12,0.15,0.14,0.13,0.1,0.11,0.11,0.11,0.13,0.12,0.11,0.13,0.13,0.1,0.14,0.12,0.11,0.12,0.12,0.11,0.0,0.1,0.11,0.1,0.1,0.0,0.09,0.11,0.1,0.1,0.11,0.1,0.0,0.11,0.0,0.0,0.1,0.0,0.1,0.09,0.09,0.1,0.12,0.11,0.1,0.12,0.0,0.09,0.09,0.11,0.0,0.1,0.0,0.0,0.11,0.0,0.12,0.1,0.11,0.0,0.0,0.0,0.17,0.0,0.12,0.11,0.12,0.1,0.0,0.09,0.11,0.11,0.0,0.11,0.0,0.09,0.1,0.09,0.09,0.09,69.81
09/21/2021,4.91,5.2,3.22,1.96,1.88,1.73,1.07,1.05,1.23,0.99,0.85,0.83,1.15,0.75,0.75,0.7,0.71,0.66,0.73,0.6,0.5,0.69,0.47,0.55,0.47,0.56,0.47,0.42,0.53,0.49,0.47,0.48,0.45,0.46,0.41,0.42,0.42,0.4,0.46,0.47,0.38,0.38,0.45,0.48,0.39,0.44,0.45,0.32,0.35,0.35,0.31,0.36,0.31,0.35,0.32,0.28,0.36,0.32,0.33,0.28,0.34,0.28,0.3,0.25,0.3,0.27,0.27,0.25,0.28,0.24,0.32,0.26,0.29,0.25,0.24,0.23,0.27,0.2,0.29,0.22,0.2,0.18,0.27,0.19,0.17,0.2,0.23,0.16,0.18,0.19,0.22,0.22,0.23,0.19,0.21,0.17,0.2,0.18,0.17,0.18,0.19,0.17,0.16,0.17,0.18,0.14,0.16,0.16,0.14,0.14,0.16,0.14,0.14,0.17,0.16,0.19,0.16,0.15,0.16,0.13,0.14,0.16,0.15,0.15,0.13,0.15,0.19,0.15,0.12,0.14,0.19,0.14,0.16,0.14,0.14,0.1,0.28,0.15,0.12,0.15,0.14,0.13,0.1,0.11,0.11,0.11,0.13,0.12,0.11,0.13,0.13,0.1,0.14,0.12,0.11,0.12,0.12,0.11,0.0,0.1,0.11,0.1,0.1,0.0,0.09,0.11,0.1,0.1,0.11,0.1,0.0,0.11,0.0,0.0,0.1,0.0,0.1,0.09,0.09,0.1,0.12,0.11,0.1,0.12,0.0,0.09,0.09,0.11,0.0,0.1,0.0,0.0,0.11,0.0,0.12,0.1,0.11,0.0,0.0,0.0,0.17,0.0,0.12,0.11,0.12,0.1,0.0,0.09,0.11,0.11,0.0,0.11,0.0,0.09,0.1,0.09,0.09,0.09,69.81
