,STLD,OC,EWBC,JLL,UGI,RS,LEA,Y,FHN,ACM,SBNY,OHI,OSK,NNN,CPRI,KSS,AFG,ARW,AIRC,TRGP,RGA,JBL,KRC,MPW,THC,ORI,CPT,HOG,NVST,AMG,OGE,FAF,MOH,BRX,XPO,VAC,SON,JHG,JEF,SKX,PNFP,EME,PB,DKS,POST,BJ,OLN,SNV,MDU,MAN,FL,INGR,CFR,THO,AYI,NCR,X,MTZ,CIEN,AEO,DEI,SLG,CUZ,SRC,STOR,VNT,CFX,VLY,KBR,WTRG,CDAY,JBLU,AN,HXL,NYCB,FLS,NVT,ADS,OZK,IDA,CIT,LII,THG,SNX,UTHR,NFG,HIW,GT,UBSI,SIGI,WBS,MTG,HFC,CR,HE,AGCO,PK,LAMR,STL,HRC,CRI,BLDR,NDSN,CASY,ITT,RPM,KMPR,AVNT,COHR,HPP,HRB,DTM WI,WTFC,BKH,CSL,ACC,LSI,UNVR,CBSH,HUBB,DOC,DCI,PII,ADNT,CAR,JWN,LIVN,OGS,SRCL,EPR,R,SBRA,AVT,SF,UMBF,SWX,FNB,XEC,MIDD,WRI,NJR,XRX,SR,SAFM,HWC,WEX,HOMB,CMC,TOL,ALE,KBH,EHC,SCI,ATR,WSO,KEX,EQT,JBGS,SEIC,NUVA,CNXC,WWD,CBRL,ACHC,CACI,BC,FR,TDC,PACW,TMHC,MUR,BOH,GNTX,NAVI,DAN,MUSA,VSAT,CBT,OFC,RGLD,TCBI,FCFS,REXR,CC,G,AZPN,SAIC,CW,NATI,RNR,WH,GATX,RYN,TNL,NWE,ASB,ASH,CNO,PEB,CDK,SFM,KMT,FLO,MLHR,EGP,VMI,GXO WI,GME,CLH,VSH,SYNA,RBC,DTM,GXO,GVMXX,PFGC,CATY,PRGO,NOV,UNM,MAC,BXS,SGMS,GBCI,COG,TNDM,RRX,CHX,KRG,SLAB,CADE,KD WI,FLR,KD,COTY,BRKR,SUM
10/06/2021,0.9,0.7,0.89,1.03,0.71,0.71,0.76,0.69,0.72,0.76,0.9,0.57,0.57,0.61,0.59,0.59,0.66,0.65,0.61,0.7,0.61,0.68,0.55,0.58,0.58,0.52,0.63,0.44,0.54,0.5,0.52,0.58,0.57,0.54,0.3,0.55,0.46,0.57,0.59,0.45,0.57,0.5,0.53,0.63,0.51,0.57,0.56,0.52,0.49,0.47,0.33,0.48,0.54,0.55,0.49,0.43,0.46,0.41,0.4,0.32,0.44,0.38,0.45,0.45,0.4,0.45,0.48,0.44,0.45,0.41,0.0,0.42,0.41,0.41,0.49,0.36,0.45,0.41,0.42,0.42,0.42,0.33,0.37,0.35,0.39,0.39,0.38,0.41,0.37,0.36,0.4,0.42,0.4,0.39,0.36,0.36,0.38,0.4,0.39,0.45,0.34,0.44,0.38,0.34,0.32,0.31,0.32,0.34,0.33,0.33,0.36,0.0,0.37,0.32,0.35,0.33,0.34,0.33,0.31,0.31,0.31,0.3,0.29,0.32,0.45,0.0,0.34,0.28,0.3,0.31,0.35,0.26,0.3,0.34,0.33,0.32,0.3,0.0,0.3,0.0,0.28,0.0,0.26,0.31,0.33,0.28,0.3,0.3,0.29,0.25,0.28,0.26,0.32,0.25,0.27,0.0,0.31,0.28,0.25,0.26,0.32,0.28,0.27,0.29,0.28,0.27,0.27,0.32,0.32,0.26,0.31,0.27,0.26,0.25,0.28,0.31,0.32,0.0,0.25,0.0,0.25,0.28,0.26,0.0,0.25,0.0,0.24,0.27,0.0,0.0,0.28,0.26,0.0,0.24,0.0,0.27,0.26,0.24,0.24,0.0,0.0,0.0,0.0,0.0,0.0,0.24,0.0,0.46,0.26,0.0,0.27,0.24,0.37,0.3,0.0,0.59,0.27,0.51,0.41,0.41,0.29,0.26,0.27,0.0,0.38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,81.65
10/07/2021,0.9,0.71,0.89,1.01,0.73,0.71,0.76,0.69,0.72,0.74,0.91,0.57,0.57,0.61,0.6,0.6,0.66,0.65,0.61,0.72,0.62,0.68,0.56,0.58,0.56,0.53,0.64,0.45,0.53,0.48,0.53,0.59,0.57,0.54,0.29,0.55,0.47,0.57,0.59,0.44,0.57,0.5,0.54,0.63,0.51,0.58,0.55,0.52,0.49,0.47,0.33,0.48,0.54,0.55,0.49,0.43,0.46,0.4,0.4,0.31,0.44,0.38,0.45,0.45,0.4,0.45,0.48,0.44,0.45,0.42,0.0,0.41,0.41,0.42,0.49,0.36,0.44,0.4,0.43,0.42,0.42,0.33,0.37,0.35,0.38,0.4,0.38,0.43,0.37,0.35,0.41,0.42,0.4,0.38,0.37,0.36,0.37,0.41,0.4,0.45,0.35,0.44,0.38,0.34,0.32,0.31,0.32,0.35,0.32,0.33,0.36,0.0,0.37,0.32,0.35,0.34,0.34,0.33,0.31,0.31,0.31,0.29,0.29,0.32,0.45,0.0,0.34,0.29,0.3,0.31,0.35,0.26,0.3,0.34,0.34,0.31,0.3,0.0,0.3,0.0,0.28,0.0,0.26,0.31,0.34,0.27,0.29,0.3,0.29,0.25,0.28,0.26,0.32,0.25,0.27,0.0,0.32,0.28,0.24,0.25,0.3,0.28,0.27,0.28,0.29,0.27,0.27,0.31,0.31,0.26,0.32,0.27,0.27,0.25,0.27,0.32,0.32,0.0,0.26,0.0,0.25,0.28,0.25,0.0,0.25,0.0,0.24,0.27,0.0,0.0,0.28,0.26,0.0,0.0,0.24,0.27,0.25,0.25,0.24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.44,0.26,0.0,0.26,0.24,0.37,0.29,0.0,0.59,0.27,0.51,0.42,0.42,0.29,0.26,0.26,0.24,0.39,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,81.68
10/08/2021,0.91,0.72,0.9,1.03,0.73,0.73,0.76,0.7,0.72,0.73,0.91,0.56,0.58,0.62,0.6,0.59,0.69,0.66,0.62,0.73,0.64,0.71,0.56,0.57,0.56,0.54,0.64,0.44,0.53,0.5,0.53,0.6,0.58,0.54,0.29,0.55,0.48,0.58,0.6,0.44,0.58,0.51,0.53,0.62,0.52,0.59,0.57,0.53,0.49,0.48,0.32,0.5,0.55,0.54,0.5,0.43,0.48,0.41,0.4,0.3,0.44,0.38,0.44,0.45,0.4,0.45,0.48,0.44,0.45,0.42,0.0,0.41,0.39,0.42,0.5,0.37,0.44,0.4,0.42,0.42,0.42,0.33,0.38,0.35,0.39,0.4,0.37,0.43,0.37,0.36,0.41,0.42,0.4,0.39,0.36,0.36,0.37,0.4,0.4,0.45,0.34,0.44,0.38,0.34,0.33,0.31,0.32,0.35,0.32,0.33,0.36,0.0,0.37,0.33,0.35,0.34,0.34,0.34,0.31,0.32,0.31,0.3,0.29,0.32,0.48,0.0,0.35,0.29,0.3,0.31,0.35,0.25,0.3,0.34,0.34,0.33,0.3,0.0,0.3,0.0,0.28,0.0,0.26,0.31,0.34,0.27,0.29,0.31,0.29,0.25,0.27,0.25,0.33,0.25,0.27,0.24,0.32,0.27,0.25,0.25,0.32,0.28,0.27,0.27,0.28,0.27,0.27,0.3,0.32,0.26,0.32,0.27,0.27,0.25,0.28,0.31,0.32,0.0,0.25,0.0,0.25,0.27,0.25,0.0,0.25,0.0,0.24,0.27,0.0,0.0,0.28,0.26,0.0,0.0,0.24,0.27,0.25,0.25,0.24,0.0,0.0,0.0,0.0,0.0,0.0,0.24,0.0,0.45,0.26,0.0,0.26,0.0,0.37,0.29,0.0,0.59,0.26,0.51,0.43,0.43,0.28,0.26,0.25,0.24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,81.93
10/11/2021,0.91,0.73,0.9,1.01,0.73,0.71,0.78,0.7,0.71,0.73,0.9,0.56,0.57,0.62,0.61,0.58,0.71,0.66,0.63,0.73,0.64,0.72,0.57,0.57,0.54,0.55,0.63,0.44,0.51,0.5,0.53,0.61,0.59,0.54,0.3,0.55,0.48,0.61,0.61,0.45,0.57,0.5,0.53,0.62,0.5,0.59,0.56,0.53,0.49,0.48,0.33,0.5,0.54,0.54,0.56,0.44,0.44,0.4,0.4,0.3,0.44,0.38,0.45,0.45,0.4,0.44,0.49,0.44,0.46,0.41,0.0,0.39,0.4,0.41,0.5,0.36,0.43,0.39,0.42,0.41,0.42,0.33,0.38,0.34,0.4,0.4,0.37,0.41,0.37,0.37,0.4,0.42,0.4,0.38,0.35,0.36,0.36,0.4,0.39,0.45,0.32,0.45,0.37,0.34,0.33,0.31,0.32,0.35,0.32,0.32,0.35,0.0,0.37,0.32,0.36,0.34,0.35,0.34,0.31,0.32,0.31,0.29,0.29,0.32,0.46,0.0,0.34,0.28,0.3,0.31,0.35,0.25,0.29,0.35,0.34,0.31,0.3,0.0,0.3,0.0,0.28,0.0,0.26,0.31,0.34,0.27,0.29,0.31,0.29,0.24,0.28,0.25,0.33,0.25,0.27,0.0,0.31,0.27,0.24,0.24,0.32,0.27,0.26,0.26,0.29,0.27,0.27,0.3,0.31,0.26,0.32,0.27,0.27,0.25,0.28,0.31,0.33,0.0,0.25,0.0,0.25,0.27,0.26,0.0,0.25,0.0,0.24,0.27,0.0,0.0,0.28,0.26,0.24,0.0,0.24,0.27,0.26,0.25,0.0,0.0,0.0,0.24,0.0,0.0,0.0,0.24,0.0,0.45,0.26,0.0,0.26,0.37,0.38,0.29,0.0,0.59,0.26,0.49,0.43,0.43,0.29,0.26,0.26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,81.85000000000001
10/12/2021,0.9,0.71,0.9,1.01,0.73,0.71,0.79,0.71,0.72,0.73,0.93,0.55,0.55,0.61,0.6,0.57,0.71,0.67,0.62,0.73,0.64,0.72,0.57,0.57,0.52,0.55,0.63,0.45,0.51,0.5,0.52,0.61,0.6,0.54,0.29,0.54,0.47,0.61,0.62,0.44,0.58,0.5,0.53,0.6,0.49,0.6,0.56,0.53,0.49,0.49,0.33,0.5,0.55,0.54,0.57,0.43,0.44,0.4,0.4,0.3,0.44,0.39,0.45,0.44,0.4,0.44,0.5,0.44,0.46,0.41,0.0,0.39,0.4,0.41,0.5,0.36,0.43,0.4,0.42,0.4,0.42,0.32,0.38,0.34,0.4,0.4,0.38,0.42,0.37,0.37,0.41,0.43,0.4,0.37,0.35,0.36,0.36,0.4,0.4,0.45,0.32,0.45,0.37,0.34,0.33,0.31,0.31,0.35,0.32,0.32,0.35,0.0,0.37,0.32,0.36,0.34,0.35,0.34,0.31,0.31,0.31,0.29,0.3,0.33,0.51,0.0,0.33,0.29,0.3,0.31,0.35,0.25,0.29,0.35,0.34,0.3,0.3,0.0,0.29,0.0,0.28,0.0,0.26,0.31,0.34,0.27,0.29,0.31,0.29,0.25,0.27,0.25,0.33,0.25,0.27,0.25,0.31,0.27,0.25,0.0,0.32,0.27,0.26,0.25,0.29,0.27,0.27,0.3,0.31,0.26,0.34,0.27,0.28,0.25,0.28,0.31,0.33,0.0,0.25,0.0,0.25,0.27,0.25,0.0,0.25,0.0,0.25,0.27,0.0,0.0,0.28,0.26,0.24,0.0,0.24,0.27,0.26,0.26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24,0.0,0.45,0.26,0.0,0.26,0.36,0.37,0.28,0.0,0.58,0.26,0.49,0.45,0.45,0.29,0.26,0.25,0.0,0.0,0.24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,81.9
10/13/2021,0.9,0.71,0.9,1.01,0.73,0.71,0.79,0.71,0.72,0.73,0.93,0.55,0.55,0.61,0.6,0.57,0.71,0.67,0.62,0.73,0.64,0.72,0.57,0.57,0.52,0.55,0.63,0.45,0.51,0.5,0.52,0.61,0.6,0.54,0.29,0.54,0.47,0.61,0.62,0.44,0.58,0.5,0.53,0.6,0.49,0.6,0.56,0.53,0.49,0.49,0.33,0.5,0.55,0.54,0.57,0.43,0.44,0.4,0.4,0.3,0.44,0.39,0.45,0.44,0.4,0.44,0.5,0.44,0.46,0.41,0.0,0.39,0.4,0.41,0.5,0.36,0.43,0.4,0.42,0.4,0.42,0.32,0.38,0.34,0.4,0.4,0.38,0.42,0.37,0.37,0.41,0.43,0.4,0.37,0.35,0.36,0.36,0.4,0.4,0.45,0.32,0.45,0.37,0.34,0.33,0.31,0.31,0.35,0.32,0.32,0.35,0.0,0.37,0.32,0.36,0.34,0.35,0.34,0.31,0.31,0.31,0.29,0.3,0.33,0.51,0.0,0.33,0.29,0.3,0.31,0.35,0.25,0.29,0.35,0.34,0.3,0.3,0.0,0.29,0.0,0.28,0.0,0.26,0.31,0.34,0.27,0.29,0.31,0.29,0.25,0.27,0.25,0.33,0.25,0.27,0.25,0.31,0.27,0.25,0.0,0.32,0.27,0.26,0.25,0.29,0.27,0.27,0.3,0.31,0.26,0.34,0.27,0.28,0.25,0.28,0.31,0.33,0.0,0.25,0.0,0.25,0.27,0.25,0.0,0.25,0.0,0.25,0.27,0.0,0.0,0.28,0.26,0.24,0.0,0.24,0.27,0.26,0.26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24,0.0,0.45,0.26,0.0,0.26,0.36,0.37,0.28,0.0,0.58,0.26,0.49,0.45,0.45,0.29,0.26,0.25,0.0,0.0,0.24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,81.9
10/14/2021,0.94,0.72,0.9,1.03,0.73,0.73,0.8,0.71,0.72,0.71,0.92,0.56,0.54,0.63,0.6,0.55,0.71,0.67,0.62,0.74,0.64,0.73,0.57,0.57,0.53,0.55,0.64,0.45,0.5,0.49,0.52,0.62,0.6,0.54,0.29,0.54,0.47,0.61,0.63,0.43,0.58,0.5,0.53,0.59,0.49,0.61,0.57,0.52,0.49,0.48,0.33,0.51,0.55,0.55,0.58,0.42,0.46,0.39,0.4,0.29,0.45,0.39,0.45,0.44,0.4,0.43,0.49,0.44,0.46,0.41,0.0,0.39,0.4,0.42,0.51,0.35,0.42,0.38,0.42,0.4,0.41,0.33,0.38,0.34,0.4,0.4,0.38,0.41,0.37,0.36,0.4,0.43,0.4,0.36,0.34,0.36,0.36,0.41,0.39,0.45,0.32,0.46,0.37,0.33,0.34,0.31,0.31,0.35,0.32,0.32,0.35,0.0,0.37,0.32,0.36,0.34,0.35,0.34,0.31,0.31,0.32,0.28,0.3,0.33,0.53,0.0,0.34,0.29,0.29,0.31,0.35,0.26,0.29,0.35,0.34,0.3,0.3,0.0,0.29,0.0,0.28,0.0,0.26,0.31,0.34,0.26,0.29,0.31,0.29,0.24,0.27,0.24,0.33,0.26,0.27,0.25,0.29,0.27,0.24,0.0,0.32,0.27,0.26,0.25,0.29,0.27,0.27,0.3,0.31,0.26,0.34,0.26,0.29,0.26,0.28,0.31,0.33,0.0,0.25,0.0,0.24,0.27,0.26,0.0,0.25,0.27,0.25,0.27,0.0,0.0,0.28,0.26,0.25,0.0,0.0,0.27,0.26,0.26,0.0,0.0,0.0,0.0,0.24,0.0,0.0,0.0,0.0,0.47,0.26,0.0,0.26,0.35,0.38,0.27,0.0,0.57,0.26,0.48,0.45,0.45,0.29,0.26,0.25,0.0,0.0,0.24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,81.96000000000001
10/15/2021,0.94,0.72,0.9,1.03,0.73,0.73,0.8,0.71,0.72,0.71,0.92,0.56,0.54,0.63,0.6,0.55,0.71,0.67,0.62,0.74,0.64,0.73,0.57,0.57,0.53,0.55,0.64,0.45,0.5,0.49,0.52,0.62,0.6,0.54,0.29,0.54,0.47,0.61,0.63,0.43,0.58,0.5,0.53,0.59,0.49,0.61,0.57,0.52,0.49,0.48,0.33,0.51,0.55,0.55,0.58,0.42,0.46,0.39,0.4,0.29,0.45,0.39,0.45,0.44,0.4,0.43,0.49,0.44,0.46,0.41,0.0,0.39,0.4,0.42,0.51,0.35,0.42,0.38,0.42,0.4,0.41,0.33,0.38,0.34,0.4,0.4,0.38,0.41,0.37,0.36,0.4,0.43,0.4,0.36,0.34,0.36,0.36,0.41,0.39,0.45,0.32,0.46,0.37,0.33,0.34,0.31,0.31,0.35,0.32,0.32,0.35,0.0,0.37,0.32,0.36,0.34,0.35,0.34,0.31,0.31,0.32,0.28,0.3,0.33,0.53,0.0,0.34,0.29,0.29,0.31,0.35,0.26,0.29,0.35,0.34,0.3,0.3,0.0,0.29,0.0,0.28,0.0,0.26,0.31,0.34,0.26,0.29,0.31,0.29,0.24,0.27,0.24,0.33,0.26,0.27,0.25,0.29,0.27,0.24,0.0,0.32,0.27,0.26,0.25,0.29,0.27,0.27,0.3,0.31,0.26,0.34,0.26,0.29,0.26,0.28,0.31,0.33,0.0,0.25,0.0,0.24,0.27,0.26,0.0,0.25,0.27,0.25,0.27,0.0,0.0,0.28,0.26,0.25,0.0,0.0,0.27,0.26,0.26,0.0,0.0,0.0,0.0,0.24,0.0,0.0,0.0,0.0,0.47,0.26,0.0,0.26,0.0,0.38,0.27,0.0,0.57,0.26,0.48,0.45,0.45,0.29,0.26,0.25,0.0,0.0,0.24,0.35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,81.96000000000001
10/18/2021,0.93,0.73,0.91,1.01,0.73,0.72,0.82,0.71,0.72,0.71,0.92,0.57,0.54,0.63,0.61,0.56,0.69,0.66,0.63,0.76,0.64,0.71,0.56,0.58,0.52,0.54,0.65,0.44,0.49,0.51,0.53,0.64,0.59,0.54,0.28,0.53,0.47,0.6,0.64,0.45,0.6,0.5,0.53,0.61,0.48,0.62,0.55,0.52,0.49,0.48,0.33,0.5,0.54,0.48,0.58,0.44,0.47,0.39,0.4,0.29,0.45,0.38,0.45,0.45,0.4,0.44,0.5,0.43,0.45,0.41,0.0,0.38,0.39,0.4,0.5,0.36,0.42,0.38,0.42,0.41,0.41,0.33,0.37,0.34,0.38,0.4,0.38,0.41,0.36,0.36,0.4,0.44,0.42,0.36,0.35,0.36,0.35,0.4,0.39,0.45,0.33,0.46,0.37,0.33,0.34,0.32,0.31,0.36,0.32,0.32,0.34,0.0,0.36,0.32,0.37,0.34,0.37,0.35,0.3,0.32,0.32,0.28,0.3,0.33,0.53,0.0,0.35,0.29,0.29,0.31,0.34,0.26,0.29,0.35,0.33,0.32,0.3,0.0,0.29,0.0,0.29,0.0,0.27,0.31,0.33,0.28,0.28,0.29,0.3,0.25,0.28,0.0,0.32,0.26,0.28,0.26,0.3,0.27,0.25,0.0,0.32,0.27,0.25,0.24,0.29,0.27,0.28,0.31,0.31,0.27,0.33,0.26,0.29,0.26,0.28,0.31,0.32,0.0,0.25,0.0,0.0,0.27,0.26,0.0,0.26,0.28,0.25,0.26,0.0,0.0,0.28,0.26,0.25,0.0,0.0,0.26,0.26,0.25,0.0,0.0,0.0,0.24,0.24,0.0,0.24,0.0,0.0,0.47,0.26,0.0,0.25,0.0,0.38,0.3,0.0,0.56,0.25,0.47,0.44,0.43,0.29,0.26,0.27,0.0,0.0,0.25,0.37,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,82.0
10/19/2021,0.93,0.73,0.91,1.0,0.72,0.73,0.83,0.71,0.72,0.71,0.93,0.58,0.54,0.63,0.62,0.56,0.68,0.66,0.62,0.76,0.64,0.71,0.57,0.59,0.53,0.54,0.65,0.44,0.48,0.51,0.52,0.62,0.58,0.54,0.29,0.53,0.47,0.6,0.64,0.46,0.59,0.49,0.53,0.61,0.48,0.61,0.55,0.52,0.49,0.47,0.33,0.5,0.54,0.46,0.58,0.44,0.46,0.38,0.39,0.29,0.45,0.39,0.46,0.44,0.4,0.44,0.51,0.43,0.46,0.41,0.0,0.38,0.39,0.4,0.5,0.37,0.42,0.38,0.42,0.41,0.41,0.33,0.37,0.34,0.38,0.4,0.38,0.41,0.36,0.36,0.4,0.43,0.42,0.36,0.36,0.36,0.35,0.4,0.39,0.44,0.33,0.46,0.37,0.33,0.34,0.32,0.3,0.37,0.32,0.33,0.34,0.0,0.37,0.32,0.37,0.34,0.36,0.34,0.3,0.32,0.31,0.28,0.3,0.34,0.55,0.24,0.34,0.28,0.29,0.3,0.34,0.26,0.29,0.35,0.33,0.31,0.3,0.0,0.29,0.0,0.28,0.0,0.26,0.3,0.33,0.28,0.28,0.3,0.29,0.26,0.28,0.0,0.32,0.26,0.28,0.26,0.29,0.27,0.25,0.0,0.32,0.27,0.25,0.24,0.29,0.27,0.28,0.31,0.31,0.26,0.32,0.26,0.29,0.26,0.29,0.3,0.31,0.0,0.25,0.0,0.0,0.27,0.26,0.0,0.26,0.27,0.25,0.27,0.0,0.0,0.28,0.26,0.24,0.0,0.0,0.26,0.26,0.25,0.0,0.0,0.0,0.24,0.0,0.0,0.24,0.0,0.0,0.47,0.26,0.0,0.25,0.0,0.38,0.3,0.0,0.57,0.25,0.46,0.45,0.43,0.29,0.25,0.26,0.0,0.0,0.0,0.38,0.24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,81.85000000000001
10/20/2021,0.93,0.73,0.91,1.0,0.72,0.73,0.83,0.71,0.72,0.71,0.93,0.58,0.54,0.63,0.62,0.56,0.68,0.66,0.62,0.76,0.64,0.71,0.57,0.59,0.53,0.54,0.65,0.44,0.48,0.51,0.52,0.62,0.58,0.54,0.29,0.53,0.47,0.6,0.64,0.46,0.59,0.49,0.53,0.61,0.48,0.61,0.55,0.52,0.49,0.47,0.33,0.5,0.54,0.46,0.58,0.44,0.46,0.38,0.39,0.29,0.45,0.39,0.46,0.44,0.4,0.44,0.51,0.43,0.46,0.41,0.0,0.38,0.39,0.4,0.5,0.37,0.42,0.38,0.42,0.41,0.41,0.33,0.37,0.34,0.38,0.4,0.38,0.41,0.36,0.36,0.4,0.43,0.42,0.36,0.36,0.36,0.35,0.4,0.39,0.44,0.33,0.46,0.37,0.33,0.34,0.32,0.3,0.37,0.32,0.33,0.34,0.0,0.37,0.32,0.37,0.34,0.36,0.34,0.3,0.32,0.31,0.28,0.3,0.34,0.55,0.24,0.34,0.28,0.29,0.3,0.34,0.26,0.29,0.35,0.33,0.31,0.3,0.0,0.29,0.0,0.28,0.0,0.26,0.3,0.33,0.28,0.28,0.3,0.29,0.26,0.28,0.0,0.32,0.26,0.28,0.26,0.29,0.27,0.25,0.0,0.32,0.27,0.25,0.24,0.29,0.27,0.28,0.31,0.31,0.26,0.32,0.26,0.29,0.26,0.29,0.3,0.31,0.0,0.25,0.0,0.0,0.27,0.26,0.0,0.26,0.27,0.25,0.27,0.0,0.0,0.28,0.26,0.24,0.0,0.0,0.26,0.26,0.25,0.0,0.0,0.0,0.24,0.0,0.0,0.24,0.0,0.0,0.47,0.26,0.0,0.25,0.0,0.38,0.3,0.0,0.57,0.25,0.46,0.45,0.43,0.29,0.25,0.26,0.0,0.0,0.0,0.38,0.24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,81.85000000000001
10/21/2021,0.93,0.73,0.91,1.0,0.72,0.73,0.83,0.71,0.72,0.71,0.93,0.58,0.54,0.63,0.62,0.56,0.68,0.66,0.62,0.76,0.64,0.71,0.57,0.59,0.53,0.54,0.65,0.44,0.48,0.51,0.52,0.62,0.58,0.54,0.29,0.53,0.47,0.6,0.64,0.46,0.59,0.49,0.53,0.61,0.48,0.61,0.55,0.52,0.49,0.47,0.33,0.5,0.54,0.46,0.58,0.44,0.46,0.38,0.39,0.29,0.45,0.39,0.46,0.44,0.4,0.44,0.51,0.43,0.46,0.41,0.0,0.38,0.39,0.4,0.5,0.37,0.42,0.38,0.42,0.41,0.41,0.33,0.37,0.34,0.38,0.4,0.38,0.41,0.36,0.36,0.4,0.43,0.42,0.36,0.36,0.36,0.35,0.4,0.39,0.44,0.33,0.46,0.37,0.33,0.34,0.32,0.3,0.37,0.32,0.33,0.34,0.0,0.37,0.32,0.37,0.34,0.36,0.34,0.3,0.32,0.31,0.28,0.3,0.34,0.55,0.24,0.34,0.28,0.29,0.3,0.34,0.26,0.29,0.35,0.33,0.31,0.3,0.0,0.29,0.0,0.28,0.0,0.26,0.3,0.33,0.28,0.28,0.3,0.29,0.26,0.28,0.0,0.32,0.26,0.28,0.26,0.29,0.27,0.25,0.0,0.32,0.27,0.25,0.24,0.29,0.27,0.28,0.31,0.31,0.26,0.32,0.26,0.29,0.26,0.29,0.3,0.31,0.0,0.25,0.0,0.0,0.27,0.26,0.0,0.26,0.27,0.25,0.27,0.0,0.0,0.28,0.26,0.24,0.0,0.0,0.26,0.26,0.25,0.0,0.0,0.0,0.24,0.0,0.0,0.24,0.0,0.0,0.47,0.26,0.0,0.25,0.0,0.38,0.3,0.0,0.57,0.25,0.46,0.45,0.43,0.29,0.25,0.26,0.0,0.0,0.0,0.38,0.24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,81.85000000000001
10/22/2021,0.96,0.72,0.93,0.99,0.72,0.73,0.8,0.71,0.73,0.72,0.9,0.58,0.55,0.62,0.61,0.57,0.69,0.66,0.61,0.77,0.63,0.7,0.56,0.58,0.54,0.55,0.64,0.44,0.49,0.52,0.52,0.62,0.59,0.54,0.29,0.51,0.46,0.59,0.64,0.46,0.59,0.49,0.54,0.61,0.48,0.62,0.57,0.55,0.49,0.45,0.33,0.51,0.55,0.47,0.58,0.44,0.46,0.39,0.4,0.3,0.46,0.38,0.46,0.44,0.41,0.45,0.51,0.42,0.47,0.41,0.0,0.37,0.39,0.38,0.51,0.38,0.42,0.39,0.42,0.4,0.4,0.33,0.37,0.35,0.38,0.41,0.37,0.41,0.36,0.36,0.4,0.43,0.44,0.36,0.35,0.36,0.35,0.4,0.39,0.45,0.34,0.47,0.39,0.33,0.34,0.32,0.3,0.37,0.32,0.32,0.33,0.0,0.37,0.32,0.37,0.33,0.36,0.34,0.3,0.32,0.32,0.29,0.3,0.32,0.58,0.24,0.34,0.28,0.3,0.3,0.36,0.26,0.29,0.36,0.33,0.31,0.31,0.0,0.29,0.0,0.28,0.0,0.25,0.3,0.32,0.28,0.28,0.3,0.3,0.25,0.28,0.0,0.32,0.26,0.28,0.26,0.29,0.26,0.25,0.0,0.32,0.27,0.25,0.24,0.29,0.27,0.28,0.31,0.31,0.26,0.33,0.27,0.28,0.26,0.28,0.31,0.31,0.0,0.24,0.0,0.0,0.28,0.27,0.0,0.26,0.27,0.25,0.26,0.0,0.0,0.27,0.27,0.24,0.0,0.0,0.26,0.27,0.25,0.0,0.0,0.0,0.25,0.0,0.0,0.24,0.0,0.0,0.48,0.27,0.0,0.25,0.0,0.38,0.31,0.0,0.56,0.25,0.47,0.47,0.44,0.29,0.25,0.26,0.0,0.0,0.0,0.38,0.24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,82.10000000000001
