,Schwab Short-Term US Treasury ETF™,Canadian Dollar Sept21,British Pound Sept21,Australian Dollar Future Sept 21,10 Year Japanese Government Bond Future Sept 21,Kfa Mt Lucas Cfc 142000,Cash,Euro FX Sept21,CS USD SEC EXCESS DEFICIT,Cs Usd Seg Im Cash Ft,CS USD SEG EXCESS/DEFICIT,Swiss Franc Future Sept 21,Japanese Yen Future,Euro Future,Future on British Pound,Future on US Dollar Index,Japanese Yen Future Sept 21,10 Year Government of Canada Bond Future Sept 21,RXWU1,Future on Long Gilt,10 Year Treasury Note Future Sept 21,SUM
07/09/2021,161.79,32.16,32.08,31.89,27.7,26.5,9.8,5.03,4.91,3.36,2.31,1.83,0.04,-0.2,-0.42,-0.59,-32.68,-50.79,-51.3,-51.38,-52.04,100.00000000000003
