,XOM,CVX,TTE.PA,BP.L,RDSA.AS,COP,ENB.TO,RYDBF,EOG,TRP.TO,SLB,CNQ.TO,MPC,PXD,PSX,KMI,SU.TO,WMB,ENI.MI,VLO,NESTE.HE,OXY,OKE,PJX.,HES,EQNR.OL,PBR,HAL,PPL.TO,WPL.AX,REP.MC,DVN,FANG,BKR,5020.T,CVE.TO,MRO,STO.AX,1605.T,OMV.VI,APA,CCO.TO,IPL.TO,COG,IMO.TO,OSH.AX,NOV,ALD.AX,GALP.LS,EC,COPEC.SN,UGR.,EUR,XTSLA,CAD,HKD,JPY,HBCFT,GBP,HBCFT,AUD,NOK,IXPU1,Z U1,SUM
07/09/2021,13.95,10.79,6.02,4.63,4.44,4.37,4.37,3.91,2.62,2.61,2.34,2.28,2.02,2.0,1.99,1.93,1.93,1.72,1.64,1.64,1.43,1.38,1.35,1.31,1.25,1.21,1.1,1.06,0.93,0.93,0.91,0.89,0.89,0.87,0.75,0.63,0.56,0.55,0.45,0.43,0.42,0.4,0.37,0.36,0.35,0.31,0.31,0.28,0.27,0.19,0.17,0.15,0.13,0.1,0.06,0.03,0.02,0.02,0.01,0.01,0.0,0.0,0.0,0.0,100.03999999999999
