,Dj U.S. Select Telecommunications Index Swap Ubs Ag,Cash,Dj U.S. Select Telecommunications Index Swap Societe Generale,Ishares U.S. Telecom (Iyz) Swap Bank Of America Na,Dj U.S. Select Telecommunications Index Swap Bank Of America Na,VZ,CSCO,Dj U.S. Select Telecommunications Index Swap Citibank Na,Dj U.S. Select Telecommunications Index Swap Goldman Sachs International,Ishares U.S. Telecom (Iyz) Swap Morgan Stanley & Co. International Plc,MSI,GRMN,Dj U.S. Select Telecommunications Index Swap Morgan Stanley & Co. Internati,ANET,T,TMUS,LUMN,FFIV,LBTYK,JNPR,CIEN,LITE,IRDM,COMM,VIAV,LBTYA,VSAT,SHEN,UI,TDS,LILAK,NTCT,POLY,EXTR,GSAT,NTGR,SATS,ADTN,RBBN,ORBC,RADI,HLIT,CBB,ATEX,LILA,INSG,CNSL,CMTL,USM,ATNI,CAMP,AAOI,SPOK,Dj U.S. Select Telecommunications Index Swap Morgan Stanley & Co. Internati,Ishares U.S. Telecom (Iyz) Swap Morgan Stanley & Co. International Plc - Ca,Dj U.S. Select Telecommunications Index Swap Goldman Sachs International -,Dj U.S. Select Telecommunications Index Swap Citibank Na - Cash Offset,Dj U.S. Select Telecommunications Index Swap Bank Of America Na - Cash Offs,Ishares U.S. Telecom (Iyz) Swap Bank Of America Na - Cash Offset,Dj U.S. Select Telecommunications Index Swap Societe Generale - Cash Offset,Dj U.S. Select Telecommunications Index Swap Ubs Ag - Cash Offset,SUM
07/09/2021,33.36,25.62,21.89,19.2,18.44,16.68,16.67,11.8,9.1,8.87,3.53,3.46,3.44,3.42,3.37,3.34,3.02,2.5,2.1,2.01,1.98,1.4,1.06,0.98,0.91,0.86,0.76,0.54,0.53,0.51,0.49,0.47,0.36,0.32,0.27,0.26,0.24,0.22,0.2,0.2,0.2,0.19,0.18,0.16,0.15,0.15,0.15,0.14,0.12,0.11,0.1,0.05,0.04,-3.44,-8.87,-9.1,-11.8,-18.44,-19.2,-21.89,-33.36,100.02
