,DOW JONES INTERNET COMPOSITE INDEX SWAP,DOW JONES INTERNET COMPOSITE INDEX SWAP,DOW JONES INTERNET COMPOSITE INDEX SWAP,DOW JONES INTERNET COMPOSITE INDEX SWAP,DREYFUS GOVT CASH MGMT,GOLDMAN FINL SQ TRSRY INST 506,AMZN,FB,GOLDMAN FS GOVT INST,PYPL,GOOGL,GOOG,NFLX,CRM,CSCO,ZM,SNAP,DOCU,TWTR,PINS,VEEV,MTCH,EBAY,WDAY,GOLDMAN FINL SQ TRSRY INST 506,OKTA,ETSY,DDOG,COUP,VRSN,TDOC,W,EXPE,ANET,AKAM,GDDY,Z,SNOW,CTXS,DBX,NTNX,JNPR,CIEN,FSLY,COMM,CLDR,BMBL,BOX,VG,DREYFUS GOVT CASH MGMT,ZG,DREYFUS GOVT CASH MGMT,GOLDMAN FINL SQ TRSRY INS,SUM
07/09/2021,23.35,20.61,17.88,9.48,4.53,4.19,1.82,1.36,1.16,0.99,0.89,0.87,0.84,0.81,0.76,0.61,0.52,0.5,0.49,0.45,0.43,0.43,0.42,0.42,0.38,0.37,0.34,0.33,0.32,0.31,0.3,0.29,0.29,0.29,0.27,0.25,0.25,0.24,0.24,0.2,0.19,0.19,0.19,0.15,0.14,0.13,0.13,0.13,0.12,0.09,0.06,0.0,0.0,100.00000000000001
