,ENERGY SELECT SECTOR  INDEX SWAP,ENERGY SELECT SECTOR  INDEX SWAP,ENERGY SELECT SECTOR  INDEX SWAP,XOM,CVX,ENERGY SELECT SECTOR  INDEX SWAP,ENERGY SELECT SECTOR  INDEX SWAP,DREYFUS GOVT CASH MGMT,DREYFUS GOVT CASH MGMT,COP,EOG,DREYFUS GOVT CASH MGMT,SLB,MPC,PXD,PSX,KMI,WMB,VLO,OXY,OKE,HES,GOLDMAN FS GOVT INST,HAL,FANG,DVN,BKR,MRO,APA,COG,NOV,GOLDMAN FINL SQ TRSRY INST 506,GOLDMAN FS GOVT INST,GOLDMAN FINL SQ TRSRY INST 506,DREYFUS GOVT CASH MGMT,GOLDMAN FINL SQ TRSRY INS,SUM
07/09/2021,16.78,15.57,13.72,8.48,7.31,4.91,3.92,3.47,2.95,1.69,1.65,1.6,1.59,1.5,1.49,1.47,1.43,1.28,1.22,1.02,1.0,0.93,0.82,0.79,0.66,0.66,0.65,0.42,0.31,0.27,0.23,0.18,0.02,0.01,0.0,0.0,100.0
