,B 0 07/27/21,B 0 09/09/21,B 0 09/30/21,TOBACCO SETTLEMENT FING CORP RHODE IS 5%,KNOXVILLE TENN WASTE WTR SYS REV 5%,NEW YORK ST DORM AUTH ST PERS INCOME TAX REV 5%,NEW YORK ST DORM AUTH ST PERS INCOME TAX REV 4%,CHICAGO ILL MIDWAY ARPT REV 5%,B 0 12/09/21,NEW YORK N Y CITY TRANSITIONAL FIN AUTH REV 5%,HARRIS CNTY TEX CULTURAL ED FACS FIN CORP REV 5%,United States Treasury Bills 0%,Federal Home Loan Banks 0%,B 0 07/22/21,WASHINGTON ST HSG FIN COMMN 3.5%,NEW YORK N Y CITY TRANSITIONAL FIN AUTH REV 5%,SALES TAX SECURITIZATION CORP ILL 5%,UNIV PITTSBURGH OF THE COMWLTH SYS OF HIGHER ED PA 4%,GEISINGER AUTH PA HEALTH SYS REV 5%,DETROIT MICH CITY SCH DIST 6%,TX TXS 4 08/26/2021,Federal Home Loan Banks 0%,B 0 08/12/21,B 0 09/23/21,INDIANA FIN AUTH MIDWESTERN DISASTER RELIEF REV 3%,NEW YORK N Y CITY MUN WTR FIN AUTH WTR & SWR SYS REV 5%,CONNECTICUT ST 5%,CONNECTICUT ST SPL TAX OBLIG REV 5%,CHICAGO ILL 5.25%,WISCONSIN ST ENVIRONMENTAL IMPT FD REV 5%,JEA FLA ELEC SYS REV 5%,NEBRASKA PUB PWR DIST REV 0.6%,MOBILE ALA INDL DEV BRD POLLUTN CTL REV 1%,NEW JERSEY ECONOMIC DEV AUTH REV 5.25%,ZYME,HOUSTON TEX ARPT SYS REV 5%,CHICAGO ILL WTR REV 4%,FLORIDA ST MUN PWR AGY REV 5%,BUCKEYE OHIO TOB SETTLEMENT FING AUTH 4%,ILLINOIS ST 4%,BURKE CNTY GA DEV AUTH POLLUTN CTL REV 3.25%,ROCHESTER N Y 2%,TEXAS WATER DEV BRD 5%,ENERGY NORTHWEST WASH ELEC REV 5%,NEW YORK ST DORM AUTH ST PERS INCOME TAX REV 5%,WISE CNTY VA INDL DEV AUTH SOLID WASTE & SEW DISP REV 0.75%,CONNECTICUT ST SPL TAX OBLIG REV 5%,TENNESSEE ENERGY ACQUISITION CORP GAS REV 5%,UNIVERSITY MASS BLDG AUTH REV 5%,ORLANDO FLA UTILS COMMN UTIL SYS REV 1.25%,FARMINGTON N MEX POLLUTN CTL REV 1.1%,CENTRAL TEX REGL MOBILITY AUTH REV 5%,NEW YORK ST ENERGY RESH & DEV AUTH POLLUTN CTL REV 3.5%,TSASC INC N Y 5%,NEW MEXICO MUN ENERGY ACQUISITION AUTH GAS SUPPLY REV 5%,METROPOLITAN TRANSN AUTH N Y REV 5%,KENTUCKY INC KY PUB ENERGY AUTH GAS SUPLLY REV 4%,NORTH TEX TWY AUTH REV 5%,OHIO ST AIR QUALITY DEV AUTH REV 2.4%,ALASKA HSG FIN CORP MTG REV 5%,CUYAHOGA CNTY OHIO CTFS PARTN 5%,BRIDGEPORT CONN 5%,ILLINOIS ST TOLL HWY AUTH TOLL HIGHWAY REV 5%,BURKE CNTY GA DEV AUTH POLLUTN CTL REV 2.92%,KENTUCKY ST PPTY & BLDGS COMMN REVS 5%,EAST BATON ROUGE LA SEW COMMN REV 5%,MAIN STR NAT GAS INC GA GAS SUPPLY REV 5%,NEW YORK N Y CITY MUN WTR FIN AUTH WTR & SWR SYS REV 5%,ILLINOIS ST 5%,NEW JERSEY ECONOMIC DEV AUTH REV 1.58%,MARYLAND ST HEALTH & HIGHER EDL FACS AUTH REV 5%,NEW YORK N Y CITY TRANSITIONAL FIN AUTH REV 5%,CA CAS 5 09/01/2021,DETROIT MICH SEW DISP REV 0.7%,COLORADO HEALTH FACS AUTH REV 5%,ST JOHN BAPTIST PARISH LA REV 2.12%,B 0 07/13/21,CHANDLER ARIZ INDL DEV AUTH INDL DEV REV 2.4%,ILLINOIS ST 5%,NEW YORK ST DORM AUTH REVS NON ST SUPPORTED DEBT 5%,Federal Home Loan Banks 0%,United States Treasury Bills 0%,COMMONWEALTH FING AUTH PA REV 5%,MASSACHUSETTS ST SCH BLDG AUTH DEDICATED SALES TAX REV 5%,NEW JERSEY ST TPK AUTH TPK REV 5%,NEW YORK N Y CITY HSG DEV CORP REV 5.25%,ILLINOIS ST 5%,Federal Home Loan Banks 0%,NEW JERSEY ST TRANSN TR FD AUTH 4%,OHIO ST WTR DEV AUTH WTR POLLUTN CTL REV 5%,ENERGY NORTHWEST WASH ELEC REV 5%,BROWARD CNTY FLA SCH BRD CTFS PARTN 5%,HARTFORD CNTY CONN MET DIST 5%,ONONDAGA CNTY N Y TR CULTURAL RES REV 5%,TOBACCO SETTLEMENT FING CORP N J 5%,CHICAGO ILL TRAN AUTH CAP GRNT RCPTS REV 5%,WASHINGTON ST HEALTH CARE FACS AUTH REV 1.08%,CORPUS CHRISTI TEX INDPT SCH DIST 5%,TEXAS MUN GAS ACQUISITION & SUPPLY CORP I GAS SUPPLY REV 1.53%,WISCONSIN ST HEALTH & EDL FACS AUTH REV 5%,PENNSYLVANIA ST 5%,NEW JERSEY ST 4%,MARICOPA CNTY ARIZ SPL HEALTH CARE DIST 5%,REGIONAL TRANSN AUTH ILL 5.75%,United States Treasury Bills 0%,DISTRICT COLUMBIA HOSP REV 5%,HONOLULU HAWAII CITY & CNTY 5%,HARTFORD CNTY CONN MET DIST 5%,CHICAGO ILL 5.62%,ILLINOIS FIN AUTH REV 5%,CHICAGO ILL 5%,FLORIDA ST BRD ADMIN FIN CORP REV 1.26%,PUBLIC PWR GENERATION AGY NEB REV 5%,KENTUCKY INC KY PUB ENERGY AUTH GAS SUPLLY REV 4%,MASSACHUSETTS ST 5%,CALIFORNIA ST 4%,BUCKEYE OHIO TOB SETTLEMENT FING AUTH 5%,CONNECTICUT ST 4%,ILLINOIS FIN AUTH WTR FAC REV 2.45%,CALIFORNIA HEALTH FACS FING AUTH REV 4%,WASHINGTON FED HWY GRNT ANTIC REV 5%,TENNESSEE ENERGY ACQUISITION CORP GAS REV 5.25%,BURKE CNTY GA DEV AUTH POLLUTN CTL REV 1.7%,MASON CNTY W VA POLLUTN CTL REV 2.75%,MISSOURI ST HEALTH & EDL FACS AUTH HEALTH FACS REV 5%,BAY AREA TOLL AUTH CALIF TOLL BRDG REV 0.48%,ALLEN CNTY OHIO HOSP FACS REV 5%,NEW YORK N Y CITY TRANSITIONAL FIN AUTH BLDG AID REV 5%,TEXAS MUN GAS ACQUISITION & SUPPLY CORP I GAS SUPPLY REV 6.25%,TOBACCO SETTLEMENT FIN AUTH WEST VA ASSET BACKED 3%,MICHIGAN ST HOSP FIN AUTH REV 5%,INDIANA ST FIN AUTH REV 5%,MASSACHUSETTS ST DEV FIN AGY REV 5%,ILLINOIS ST TOLL HWY AUTH TOLL HIGHWAY REV 5%,WISCONSIN CTR DIST WIS TAX REV 0%,COLORADO ST BRD GOVERNORS UNIV ENTERPRISE SYS REV 5%,COLORADO HEALTH FACS AUTH REV 5%,DELAWARE RIV JT TOLL BRDG COMMN PA BRDG REV 5%,CONNECTICUT ST SPL TAX OBLIG REV 5%,METROPOLITAN TRANSN AUTH N Y REV 5%,KATY TEX INDPT SCH DIST 5%,BRIDGEPORT CONN 5%,COMMONWEALTH FING AUTH PA TOB MASTER SETTLEMENT PMT REV 5%,NORTH CAROLINA MED CARE COMMN HEALTH CARE FACS REV 5%,NEW YORK N Y CITY TRANSITIONAL FIN AUTH REV 5%,LAS VEGAS VALLEY NEV WTR DIST 5%,LEHIGH CNTY PA GEN PURP HOSP REV 5%,MARYLAND ST DEPT TRANSN CONS TRANSN 4%,TENNERGY CORP TENN GAS REV 5%,E 470 PUB HWY AUTH COLO REV 5%,MARYLAND ST TRANSN AUTH TRANSN FACS PRJS REV 5%,COMMONWEALTH FING AUTH PA TOB MASTER SETTLEMENT PMT REV 5%,ROCKPORT IND POLLUTION CTL REV 3.05%,MEDFORD ORE HOSP FACS AUTH REV 5%,NASSAU CNTY N Y 5%,MISSOURI ST HEALTH & EDL FACS AUTH HEALTH FACS REV 5%,ILLINOIS ST SALES TAX REV 5%,NEW YORK N Y CITY INDL DEV AGY REV 5%,LOWER COLO RIV AUTH TEX TRANSMISSION CONTRACT REV 5%,LOS ANGELES CALIF WASTEWATER SYS REV 5%,MISSISSIPPI BUSINESS FIN CORP MISS POLLUTN CTL REV 3.2%,TSASC INC N Y 5%,PENNSYLVANIA ST HIGHER EDL FACS AUTH REV 5%,TEXAS MUN GAS ACQUISITION & SUPPLY CORP III GAS SUPPLY REV 5%,MAIN STR NAT GAS INC GA GAS SUPPLY REV 0.9%,BUTLER CNTY OHIO HOSP FACS REV 5%,DELAWARE ST ECONOMIC DEV AUTH REV 1.25%,CONNECTICUT ST HEALTH & EDL FACS AUTH REV 5%,MUNICIPAL ELEC AUTH GA 5%,JEA FLA WTR & SWR SYS REV 5%,CALIFORNIA HEALTH FACS FING AUTH REV 4%,NEW YORK N Y CITY INDL DEV AGY REV 5%,SELMA ALA INDL DEV BRD REV 2%,MICHIGAN FIN AUTH REV 5%,PALM BEACH CNTY FLA PUB IMPT REV 5%,E 470 PUB HWY AUTH COLO REV 5%,UNIVERSITY UTAH UNIV REVS 5%,NEW YORK TRANSN DEV CORP SPL FAC REV 5%,CLEVELAND OHIO WTR REV 5%,UNIVERSITY CINCINNATI OHIO GEN RCPTS 5%,OHIO ST WTR DEV AUTH POLLUTION CTL FACS REV 5%,METROPOLITAN TRANSN AUTH N Y REV 0.89%,CONNECTICUT ST SPL TAX OBLIG REV 5%,FLORIDA ST MUN PWR AGY REV 5%,MASSACHUSETTS BAY TRANSN AUTH MASS SALES TAX REV 5%,MONROE CNTY GA DEV AUTH POLLUTION CTL REV 1.5%,MUNICIPAL ELEC AUTH GA 5%,METROPOLITAN TRANSN AUTH N Y REV 5%,PUBLIC PWR GENERATION AGY NEB REV 5%,MARION & POLK CNTYS ORE SCH DIST NO 24J SALEM 5%,KANSAS CITY MO WTR REV 4%,CHATOM ALA INDL DEV BRD GULF OPPORTUNITY ZONE 5%,ROCHESTER MINN ELEC UTIL REV 5%,MONROE CNTY N Y INDL DEV CORP REV 5%,FORT BEND TEX INDPT SCH DIST 5%,PUERTO RICO ELEC PWR AUTH PWR REV 0.62%,PFLUGERVILLE TEX INDPT SCH DIST 5%,RAILSPLITTER TOB SETTLEMENT AUTH ILL SETTLEMENT REV 5%,TOBACCO SETTLEMENT FING CORP N J 5%,NEW JERSEY ST TRANSN TR FD AUTH 4%,SUM
07/09/2021,2.98,1.73,1.62,1.32,1.27,1.24,1.23,1.11,1.05,1.05,1.05,0.97,0.93,0.93,0.9,0.88,0.87,0.85,0.85,0.84,0.78,0.77,0.76,0.76,0.75,0.75,0.72,0.72,0.71,0.71,0.7,0.7,0.67,0.66,0.66,0.65,0.64,0.64,0.63,0.63,0.63,0.62,0.6,0.6,0.59,0.59,0.58,0.56,0.55,0.55,0.55,0.55,0.55,0.54,0.54,0.54,0.54,0.53,0.52,0.52,0.52,0.51,0.5,0.49,0.49,0.49,0.48,0.48,0.47,0.47,0.47,0.47,0.47,0.46,0.46,0.45,0.45,0.44,0.44,0.43,0.43,0.43,0.43,0.43,0.42,0.42,0.42,0.42,0.42,0.41,0.41,0.41,0.4,0.4,0.39,0.39,0.39,0.39,0.39,0.38,0.38,0.38,0.38,0.38,0.37,0.37,0.37,0.36,0.36,0.36,0.35,0.35,0.34,0.34,0.34,0.34,0.34,0.34,0.33,0.33,0.33,0.32,0.32,0.32,0.31,0.31,0.3,0.3,0.3,0.3,0.3,0.3,0.29,0.29,0.29,0.29,0.28,0.28,0.28,0.28,0.28,0.28,0.27,0.27,0.27,0.27,0.27,0.26,0.26,0.26,0.26,0.26,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.24,0.24,0.24,0.24,0.24,0.24,0.24,0.23,0.23,0.23,0.23,0.23,0.22,0.22,0.22,0.21,0.21,0.21,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.19,0.19,0.19,0.19,0.19,0.19,0.19,0.19,0.19,0.19,0.19,0.19,0.18,93.19
