,LLY,EW,NOVO B.CO,AZN,REGN,RO.SW,BSX,ABBV,BMY,SYK,MDT,BIIB,JNJ,AMGN,4519.T,DXCM,ALC.SW,WELL,ZBH,068270.KS,4503.T,BGNE,4543.T,SGEN,GMAB.CO,3692.HK,STMN.SW,FME.DE,SOON.SW,VTR,EXAS,UCB.BR,NVCR,SN.L,TFX,PODD,INCY,853.HK,ABMD,DEMANT.CO,DVA,GN.CO,COH.AX,AMP.MI,DNLI,NBIX,ORP.PA,AMED,OHI,UTHR,FGEN,1858.HK,1302.HK,HALO,1789.HK,MNKD,LHCG,INGN,ACAD,BKD,2186.HK,EXEL,ALEC,ANGO,BLUE,AED.BR,CSH.UN.TO,LIVN,ARNA,MMSI,AGIO,EKTA B.ST,8086.T,ITGR,TCMD,NUVA,EPZM,BPMC,SBRA,GKOS,KORI.PA,2500.HK,SILK,PNTG,ENSG,NHC,RDUS,4547.T,RYM.NZ,NHI,OMER,DHC,LTC,ATEC,HRTX,AERI,PHM.MC,AMRN,Cash,TBPH,1091.HK,CHG.BK,CHG.BK,CHG.BK,CHG.BK,CHG.BK,SUM
07/09/2021,3.5,3.46,3.39,3.39,3.34,3.25,3.11,2.99,2.99,2.92,2.9,2.88,2.83,2.77,2.73,2.24,1.91,1.9,1.85,1.77,1.74,1.74,1.64,1.56,1.45,1.4,1.37,1.34,1.32,1.16,1.13,1.1,1.04,1.03,1.03,0.99,0.99,0.87,0.77,0.74,0.72,0.68,0.65,0.6,0.5,0.49,0.45,0.45,0.45,0.43,0.38,0.38,0.36,0.36,0.35,0.34,0.34,0.34,0.33,0.32,0.31,0.31,0.31,0.31,0.3,0.3,0.3,0.29,0.29,0.29,0.29,0.29,0.28,0.28,0.28,0.28,0.27,0.27,0.27,0.27,0.27,0.27,0.26,0.26,0.26,0.25,0.25,0.25,0.25,0.24,0.24,0.24,0.24,0.24,0.24,0.23,0.21,0.2,0.18,0.18,0.0,0.0,0.0,0.0,0.0,0.0,99.99999999999999
