,PLD,PSA,SPG,DLR,WELL,AVB,EQR,ARE,O,EXR,VTR,INVH,ESS,MAA,SUI,PEAK,DRE,BXP,UDR,WPC,CPT,ELS,HST,AMH,VER,REG,COLD,CUBE,KIM,OHI,STOR,FRT,LSI,NNN,REXR,AIRC,KRC,VNO,BRX,FR,EGP,ACC,STAG,HTA,SLG,DEI,SRC,CUZ,QTS,PK,ADC,HIW,IIPR,TRNO,RHP,HR,HPP,EPR,WRI,BNL,NSA,JBGS,LXP,GVMXX,EQC,APLE,EPRT,OFC,PEB,NHI,MAC,PSB,SHO,SITC,RLJ,RPAI,BDN,PDM,CTRE,XHR,FCPT,ROIC,SVC,UE,DRH,CXP,WRE,SKT,IRT,SSIXX,AAT,AKR,KRG,MNR,GNL,DEA,ILPT,PGRE,ESRT,CLI,LTC,OPI,NXRT,GTY,CHCT,RPT,CSR,AIV,INN,DHC,UHT,GMRE,SRG,CLDT,CIO,FSP,HT,n/a,SUM
08/26/2021,9.29,4.81,4.5,4.45,3.65,3.06,2.78,2.62,2.62,2.3,2.25,2.22,2.05,2.03,2.02,1.89,1.87,1.71,1.53,1.4,1.36,1.32,1.27,1.12,1.11,1.06,1.01,0.98,0.95,0.89,0.88,0.87,0.86,0.86,0.8,0.78,0.77,0.77,0.71,0.71,0.69,0.67,0.63,0.61,0.58,0.58,0.58,0.57,0.56,0.51,0.5,0.49,0.48,0.47,0.45,0.45,0.44,0.42,0.4,0.38,0.37,0.36,0.35,0.34,0.34,0.34,0.33,0.33,0.32,0.32,0.32,0.31,0.28,0.27,0.27,0.26,0.25,0.24,0.23,0.23,0.22,0.22,0.22,0.22,0.22,0.21,0.21,0.2,0.2,0.2,0.2,0.2,0.19,0.19,0.19,0.18,0.18,0.18,0.18,0.16,0.16,0.15,0.13,0.12,0.11,0.11,0.11,0.11,0.11,0.11,0.09,0.09,0.08,0.07,0.06,0.05,0.04,-0.01,100.31
