,2022-05-20 SPDRu00ae S&P 500u00ae ETF Trust C 4.14,2022-05-20 SPDRu00ae S&P 500u00ae ETF Trust P 394.19,US Dollar,2022-05-20 SPDRu00ae S&P 500u00ae ETF Trust P 290.46,2022-05-20 SPDRu00ae S&P 500u00ae ETF Trust C 446.48,SUM
07/09/2021,100.54,4.09,0.99,-1.04,-4.57,100.00999999999999
