,CCO.TO,KAP.L,U.TO,YCA.L,PDN.AX,NXE.TO,EFR.TO,1164.HK,UEC,DML.TO,URC.V,GLO.TO,FCU.TO,BOE.AX,URE.TO,ISO.V,EU.V,DYL.AX,UEX.TO,BMN.AX,LOT.AX,FSY.TO,GXU.V,Cash,PEN.AX,BKY.AX,VMY.AX,API.CN,LAM.TO,WUC.CN,MGA.TO,URC.V,TOE.AX,AZZ.TO,CVV.V,Skyharbour Resources Ltd,URC.V,URC.V,SUM
07/09/2021,15.16,14.83,8.34,6.73,4.92,4.7,4.48,4.37,4.1,4.04,3.36,2.93,2.34,2.05,1.91,1.59,1.53,1.25,1.03,1.01,0.99,0.98,0.93,0.87,0.81,0.73,0.6,0.53,0.5,0.48,0.45,0.44,0.41,0.34,0.2,0.2,0.01,-0.15,99.99000000000001
