,UNH,JNJ,PFE,MRK,TMO,ABBV,LLY,ABT,ANTM,BMY,MDT,DHR,AMGN,IQV,CI,CVS,HUM,A,ZTS,BIIB,BDX,ALXN,RMD,ZBH,LH,MTD,CERN,GILD,BSX,ILMN,IDXX,ISRG,EW,HCA,DGX,MCK,SYK,CNC,WST,DXCM,BAX,MRNA,HOLX,MOH,COO,HZNP,CAH,CTLT,REGN,PKI,STE,CRL,WAT,TDOC,AVTR,TFX,UHS,VRTX,ALGN,VEEV,TECH,XRAY,BIO,ABC,ELAN,SGEN,HSIC,BMRN,JAZZ,VTRS,CBI.MI,ALNY,EXAS,DVA,SCI,PODD,INCY,PRAH,MASI,EHC,UTHR,HRC,ABMD,NVCR,RPRX,BRKR,CHE,SYNH,AMED,GMED,RGEN,TXG,EXEL,PRGO,NBIX,NVST,GH,NVAX,CRSP,QDEL,PEN,LHCG,HQY,IART,CHNG,BPMC,NTRA,ARWR,RCM,THC,MEDP,XLRN,MRTX,SRPT,IONS,OMCL,PPD,RARE,HALO,DNLI,OGN,TNDM,HAE,BBIO,NVTA,NEO,NVRO,FATE,ADPT,PACB,TWST,EBS,IOVA,INSP,TGTX,SDGR,ACAD,VIR,BEAM,ALLK,ONEM,TPTX,KOD,SHC,OSH,AMWL,AVIR,CBI.MI,SUM
07/09/2021,5.98,5.51,2.96,2.82,2.34,2.22,2.21,2.16,2.02,2.01,1.91,1.77,1.76,1.7,1.66,1.65,1.42,1.41,1.39,1.36,1.27,1.25,1.24,1.2,1.17,1.13,1.09,1.09,1.05,1.0,0.98,0.98,0.93,0.9,0.88,0.88,0.85,0.85,0.84,0.82,0.81,0.79,0.78,0.77,0.76,0.7,0.69,0.69,0.68,0.68,0.67,0.66,0.65,0.65,0.64,0.62,0.61,0.61,0.59,0.57,0.56,0.56,0.54,0.53,0.52,0.52,0.49,0.49,0.49,0.47,0.46,0.45,0.45,0.44,0.44,0.44,0.42,0.41,0.41,0.4,0.4,0.37,0.36,0.36,0.35,0.34,0.3,0.27,0.26,0.25,0.25,0.24,0.24,0.23,0.22,0.22,0.22,0.2,0.2,0.18,0.18,0.18,0.17,0.17,0.16,0.15,0.15,0.15,0.15,0.14,0.14,0.14,0.14,0.13,0.13,0.13,0.12,0.12,0.12,0.12,0.11,0.11,0.11,0.1,0.1,0.1,0.1,0.1,0.1,0.09,0.09,0.08,0.07,0.07,0.07,0.06,0.06,0.06,0.06,0.05,0.05,0.05,0.04,0.03,0.02,0.01,0.0,0.0,100.01
