,GME,M,PDCE,REZI,SIG,PPBI,BKU,FHB,AGO,NSIT,ABCB,HP,ABG,BBBY,ISBC,SFNC,AVA,SJI,ABM,ONB,ANF,UFS,UCBI,AEL,IBTX,COLB,ATI,SM,CPE,GPI,PBH,OI,SITC,CADE,FBP,SANM,ODP,RPAI,ADC,SBH,MYGN,DDD,BDN,EPC,B,HUBG,FFBC,BCC,IDCC,FMBI,MGLN,SEM,TSE,UFPI,LXP,BLMN,KFY,SKYW,RLGY,SYKE,RNST,MTDR,MNRO,WSFS,ITRI,CBU,ROIC,SVC,XHR,PMT,ARI,SHOO,GMS,WRE,DRH,AJRD,CORE,NPO,AKR,ATGE,GNW,LNTH,AMCX,AAT,KALU,PLAY,ITGR,AAWW,BANR,GVA,KRG,DLX,CRS,KN,HNI,SBCF,GNL,EGBN,CNMD,RRC,PTEN,KLIC,ROG,NWBI,AMN,SMPL,WWW,VBTX,MDP,HOPE,JBT,MHO,MTOR,FLOW,NYMT,BRC,OXM,PFS,FUL,UNF,MD,NWN,HMN,CAKE,HSC,ALGT,RMBS,INDB,OII,STAR,WIRE,NBTB,ARNC,HTH,CVBF,CLI,MOG.A,KTB,SWN,OMI,CFFN,STC,ARCB,JJSF,ECPG,Pitney Bowes Inc.,TWO,OPI,WTS,MLI,PLCE,TTMI,GIII,GPRE,UVV,AWR,GKOS,GBX,AIN,KAMN,IOSP,ALEX,AIT,PBF,FCF,FN,EAT,CXW,ACA,AXL,AIR,FBK,SKT,ENVA,HA,SWM,EIG,RAVN,CCOI,STBA,CWT,USCR,PRA,KRA,SSP,PSMT,SPXC,SCL,FOE,PLUS,SXI,DCOM,CTRE,DRQ,SBSI,NTGR,GWB,CUBI,SCHL,MDC,HI,GFF,FBNC,SAH,OFG,BRKL,SAFT,PBI,COKE,WGO,ADTN,AROC,DNOW,PLXS,MEI,STRA,INT,CPK,VREX,MATW,APOG,HCC,TRMK,CNK,n/a,THS,VRTV,MSEX,LGND,UNIT,BOOT,HCSG,AMEH,SGH,IRT,ASIX,LPI,UNFI,TBI,FBC,CHEF,MTRN,NTCT,ANDE,KAR,COOP,ESE,MTH,EBS,REGI,PRAA,BGS,TDS,DEA,MANT,GDOT,ENSG,NEO,CVET,CENTA,NMIH,GCP,AVNS,EPRT,LZB,VIAV,WABC,NKTR,ASTE,RCII,WDFC,PRLB,MDRX,CALM,BIG,TREE,BHLB,LTC,AZZ,MMSI,SHEN,KWR,SHAK,LCII,FORM,FELE,ROCK,FCPT,AAON,PLAB,BMI,VRE,INN,SLVM,PCRX,JRVR,SNEX,NXGN,AMSF,EHTH,CEIX,IRBT,CVGW,LNN,DIN,CSR,TMST,REX,CNXN,FOSL,MMI,GPMT,GCO,GTY,LYLT,SLQT,MERC,TWNK,CMP,MRTN,ECOL,SUM
07/09/2021,1.06,1.03,0.81,0.76,0.74,0.69,0.69,0.67,0.63,0.63,0.62,0.61,0.61,0.58,0.56,0.55,0.53,0.53,0.53,0.51,0.5,0.5,0.48,0.48,0.48,0.47,0.47,0.46,0.46,0.46,0.46,0.46,0.45,0.45,0.45,0.45,0.45,0.44,0.44,0.44,0.43,0.43,0.42,0.42,0.42,0.41,0.41,0.4,0.4,0.4,0.4,0.39,0.39,0.39,0.39,0.39,0.39,0.38,0.38,0.38,0.38,0.38,0.38,0.38,0.38,0.38,0.38,0.37,0.37,0.37,0.36,0.36,0.36,0.36,0.36,0.36,0.35,0.35,0.34,0.34,0.34,0.34,0.34,0.34,0.34,0.33,0.33,0.33,0.33,0.33,0.33,0.33,0.33,0.33,0.33,0.32,0.32,0.32,0.32,0.32,0.32,0.32,0.31,0.31,0.31,0.31,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.29,0.29,0.29,0.29,0.29,0.29,0.29,0.29,0.28,0.28,0.28,0.28,0.27,0.27,0.27,0.27,0.27,0.27,0.27,0.27,0.27,0.27,0.27,0.27,0.27,0.27,0.27,0.27,0.26,0.26,0.26,0.26,0.26,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.24,0.24,0.24,0.24,0.24,0.24,0.24,0.23,0.23,0.23,0.23,0.22,0.22,0.22,0.22,0.22,0.22,0.22,0.22,0.22,0.22,0.22,0.22,0.21,0.21,0.21,0.21,0.21,0.21,0.21,0.21,0.21,0.21,0.21,0.21,0.21,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,69.78
07/12/2021,1.04,1.0,0.8,0.75,0.71,0.67,0.69,0.67,0.63,0.63,0.61,0.61,0.63,0.56,0.55,0.55,0.54,0.54,0.53,0.51,0.49,0.51,0.49,0.48,0.48,0.46,0.5,0.45,0.44,0.51,0.46,0.47,0.45,0.45,0.46,0.45,0.45,0.44,0.45,0.43,0.44,0.42,0.43,0.42,0.42,0.41,0.4,0.41,0.4,0.39,0.4,0.39,0.4,0.4,0.4,0.38,0.4,0.38,0.39,0.39,0.39,0.39,0.38,0.38,0.38,0.38,0.38,0.37,0.37,0.36,0.35,0.36,0.36,0.37,0.35,0.36,0.36,0.35,0.33,0.33,0.33,0.34,0.33,0.34,0.34,0.32,0.33,0.33,0.33,0.33,0.32,0.33,0.34,0.33,0.33,0.33,0.33,0.32,0.32,0.34,0.31,0.29,0.31,0.31,0.31,0.31,0.3,0.3,0.3,0.3,0.31,0.3,0.3,0.3,0.3,0.29,0.3,0.29,0.3,0.29,0.28,0.29,0.28,0.27,0.28,0.28,0.27,0.27,0.27,0.28,0.27,0.27,0.27,0.27,0.27,0.27,0.27,0.27,0.28,0.28,0.27,0.27,0.27,0.27,0.27,0.26,0.26,0.25,0.26,0.25,0.24,0.26,0.25,0.25,0.25,0.25,0.24,0.24,0.25,0.24,0.25,0.24,0.24,0.24,0.24,0.23,0.23,0.23,0.22,0.21,0.22,0.22,0.22,0.22,0.21,0.22,0.22,0.22,0.22,0.22,0.22,0.22,0.21,0.23,0.2,0.22,0.22,0.21,0.21,0.21,0.21,0.21,0.2,0.2,0.2,0.21,0.0,0.2,0.2,0.0,0.21,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,69.84
07/13/2021,1.04,1.0,0.8,0.75,0.71,0.67,0.69,0.67,0.63,0.63,0.61,0.61,0.63,0.56,0.55,0.55,0.54,0.54,0.53,0.51,0.49,0.51,0.49,0.48,0.48,0.46,0.5,0.45,0.44,0.51,0.46,0.47,0.45,0.45,0.46,0.45,0.45,0.44,0.45,0.43,0.44,0.42,0.43,0.42,0.42,0.41,0.4,0.41,0.4,0.39,0.4,0.39,0.4,0.4,0.4,0.38,0.4,0.38,0.39,0.39,0.39,0.39,0.38,0.38,0.38,0.38,0.38,0.37,0.37,0.36,0.35,0.36,0.36,0.37,0.35,0.36,0.36,0.35,0.33,0.33,0.33,0.34,0.33,0.34,0.34,0.32,0.33,0.33,0.33,0.33,0.32,0.33,0.34,0.33,0.33,0.33,0.33,0.32,0.32,0.34,0.31,0.29,0.31,0.31,0.31,0.31,0.3,0.3,0.3,0.3,0.31,0.3,0.3,0.3,0.3,0.29,0.3,0.29,0.3,0.29,0.28,0.29,0.28,0.27,0.28,0.28,0.27,0.27,0.27,0.28,0.27,0.27,0.27,0.27,0.27,0.27,0.27,0.27,0.28,0.28,0.27,0.27,0.27,0.27,0.27,0.26,0.26,0.25,0.26,0.25,0.24,0.26,0.25,0.25,0.25,0.25,0.24,0.24,0.25,0.24,0.25,0.24,0.24,0.24,0.24,0.23,0.23,0.23,0.22,0.21,0.22,0.22,0.22,0.22,0.21,0.22,0.22,0.22,0.22,0.22,0.22,0.22,0.21,0.23,0.2,0.22,0.22,0.21,0.21,0.21,0.21,0.21,0.2,0.2,0.2,0.21,0.0,0.2,0.2,0.0,0.21,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,69.84
07/14/2021,1.01,1.04,0.8,0.75,0.72,0.68,0.71,0.68,0.64,0.63,0.62,0.62,0.63,0.56,0.55,0.55,0.53,0.53,0.52,0.51,0.49,0.49,0.49,0.48,0.49,0.46,0.5,0.45,0.45,0.53,0.46,0.46,0.45,0.46,0.46,0.45,0.45,0.44,0.44,0.43,0.45,0.41,0.43,0.41,0.42,0.41,0.4,0.41,0.39,0.39,0.39,0.39,0.4,0.4,0.39,0.39,0.4,0.38,0.38,0.38,0.39,0.39,0.38,0.38,0.37,0.38,0.38,0.37,0.38,0.37,0.36,0.36,0.36,0.37,0.35,0.35,0.36,0.35,0.34,0.33,0.33,0.32,0.33,0.34,0.34,0.33,0.33,0.33,0.33,0.33,0.32,0.33,0.35,0.32,0.33,0.33,0.32,0.32,0.31,0.34,0.32,0.3,0.31,0.31,0.31,0.31,0.3,0.3,0.3,0.31,0.3,0.3,0.31,0.3,0.3,0.29,0.31,0.29,0.29,0.29,0.28,0.28,0.28,0.28,0.28,0.28,0.27,0.27,0.27,0.3,0.27,0.27,0.28,0.27,0.27,0.27,0.27,0.27,0.27,0.29,0.27,0.27,0.27,0.26,0.26,0.29,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.26,0.24,0.25,0.23,0.25,0.25,0.24,0.24,0.24,0.24,0.23,0.24,0.23,0.23,0.22,0.22,0.21,0.22,0.22,0.22,0.22,0.21,0.22,0.21,0.22,0.21,0.22,0.22,0.21,0.21,0.23,0.21,0.22,0.22,0.21,0.2,0.21,0.21,0.2,0.2,0.2,0.21,0.21,0.21,0.21,0.0,0.0,0.21,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,69.86000000000001
07/15/2021,0.99,1.06,0.79,0.76,0.72,0.68,0.71,0.68,0.65,0.62,0.62,0.61,0.65,0.57,0.55,0.55,0.53,0.53,0.53,0.51,0.49,0.49,0.5,0.48,0.49,0.46,0.5,0.44,0.44,0.52,0.46,0.46,0.46,0.45,0.46,0.45,0.45,0.45,0.44,0.43,0.46,0.37,0.43,0.41,0.42,0.4,0.4,0.42,0.39,0.39,0.39,0.39,0.4,0.4,0.4,0.4,0.39,0.38,0.39,0.38,0.39,0.39,0.39,0.39,0.37,0.38,0.38,0.37,0.38,0.36,0.36,0.36,0.36,0.37,0.36,0.34,0.35,0.35,0.35,0.33,0.33,0.32,0.34,0.34,0.35,0.33,0.33,0.33,0.33,0.33,0.33,0.33,0.34,0.32,0.33,0.33,0.32,0.33,0.31,0.33,0.32,0.3,0.31,0.31,0.31,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.31,0.3,0.3,0.29,0.31,0.29,0.29,0.28,0.28,0.28,0.28,0.29,0.28,0.28,0.27,0.27,0.27,0.31,0.27,0.27,0.28,0.27,0.27,0.27,0.27,0.27,0.27,0.29,0.27,0.27,0.28,0.26,0.26,0.28,0.25,0.26,0.25,0.25,0.26,0.25,0.25,0.26,0.24,0.25,0.23,0.25,0.24,0.24,0.25,0.24,0.24,0.22,0.24,0.23,0.24,0.23,0.22,0.21,0.22,0.22,0.22,0.22,0.21,0.22,0.22,0.21,0.22,0.22,0.22,0.21,0.21,0.23,0.21,0.21,0.22,0.21,0.2,0.21,0.21,0.2,0.2,0.2,0.21,0.21,0.21,0.21,0.0,0.0,0.21,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,69.92
07/16/2021,0.96,1.05,0.79,0.74,0.72,0.68,0.69,0.68,0.65,0.62,0.62,0.61,0.67,0.57,0.54,0.55,0.53,0.53,0.54,0.51,0.49,0.5,0.49,0.48,0.49,0.46,0.49,0.44,0.44,0.52,0.47,0.46,0.46,0.45,0.46,0.45,0.46,0.45,0.45,0.43,0.45,0.35,0.44,0.42,0.42,0.41,0.4,0.42,0.39,0.39,0.4,0.39,0.4,0.4,0.4,0.41,0.4,0.38,0.37,0.38,0.39,0.4,0.39,0.39,0.38,0.38,0.38,0.36,0.37,0.36,0.36,0.36,0.35,0.38,0.35,0.35,0.36,0.35,0.34,0.34,0.32,0.32,0.32,0.33,0.34,0.33,0.32,0.33,0.33,0.33,0.33,0.33,0.34,0.34,0.33,0.33,0.32,0.33,0.31,0.34,0.32,0.31,0.31,0.31,0.31,0.31,0.3,0.3,0.31,0.3,0.3,0.29,0.31,0.3,0.3,0.29,0.32,0.29,0.29,0.28,0.28,0.29,0.28,0.29,0.28,0.28,0.27,0.27,0.27,0.31,0.27,0.27,0.27,0.26,0.27,0.27,0.27,0.27,0.28,0.28,0.26,0.27,0.28,0.26,0.27,0.28,0.23,0.25,0.26,0.26,0.25,0.25,0.25,0.25,0.24,0.25,0.22,0.26,0.24,0.24,0.25,0.25,0.24,0.22,0.24,0.24,0.24,0.22,0.22,0.2,0.22,0.22,0.22,0.22,0.21,0.22,0.22,0.22,0.22,0.22,0.22,0.21,0.21,0.23,0.21,0.22,0.22,0.21,0.21,0.21,0.21,0.2,0.2,0.2,0.21,0.21,0.2,0.2,0.0,0.0,0.21,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,69.87
07/19/2021,0.9,1.01,0.76,0.73,0.67,0.69,0.7,0.69,0.66,0.63,0.62,0.58,0.66,0.54,0.56,0.56,0.54,0.53,0.58,0.52,0.46,0.51,0.49,0.49,0.49,0.47,0.49,0.4,0.39,0.51,0.47,0.45,0.47,0.46,0.47,0.46,0.45,0.46,0.46,0.44,0.44,0.33,0.44,0.42,0.42,0.42,0.41,0.37,0.38,0.4,0.41,0.38,0.39,0.4,0.42,0.39,0.4,0.39,0.38,0.39,0.4,0.37,0.38,0.4,0.38,0.39,0.38,0.36,0.38,0.35,0.36,0.36,0.36,0.39,0.36,0.36,0.36,0.35,0.34,0.33,0.33,0.31,0.31,0.34,0.34,0.32,0.32,0.34,0.34,0.32,0.33,0.34,0.34,0.34,0.33,0.33,0.33,0.33,0.3,0.32,0.3,0.31,0.31,0.32,0.31,0.31,0.3,0.31,0.32,0.31,0.3,0.3,0.31,0.3,0.3,0.29,0.29,0.3,0.3,0.28,0.27,0.3,0.3,0.28,0.29,0.28,0.27,0.28,0.25,0.32,0.26,0.28,0.26,0.27,0.28,0.28,0.27,0.27,0.26,0.28,0.27,0.28,0.29,0.26,0.27,0.27,0.26,0.26,0.26,0.26,0.23,0.25,0.24,0.25,0.24,0.26,0.0,0.26,0.23,0.24,0.25,0.25,0.25,0.0,0.25,0.23,0.22,0.22,0.22,0.0,0.22,0.24,0.22,0.22,0.0,0.22,0.22,0.22,0.23,0.22,0.23,0.22,0.22,0.22,0.21,0.21,0.22,0.21,0.21,0.22,0.21,0.21,0.21,0.0,0.21,0.21,0.21,0.2,0.0,0.0,0.21,0.21,0.21,0.21,0.2,0.2,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,69.79
07/20/2021,0.93,0.99,0.73,0.72,0.66,0.68,0.68,0.68,0.66,0.63,0.61,0.58,0.66,0.54,0.55,0.55,0.56,0.54,0.59,0.51,0.47,0.52,0.48,0.5,0.48,0.47,0.48,0.39,0.36,0.52,0.48,0.45,0.47,0.45,0.46,0.45,0.45,0.46,0.47,0.44,0.44,0.32,0.44,0.42,0.42,0.41,0.41,0.36,0.38,0.39,0.41,0.38,0.37,0.39,0.42,0.39,0.4,0.37,0.37,0.4,0.4,0.37,0.38,0.4,0.36,0.39,0.39,0.36,0.38,0.36,0.37,0.36,0.36,0.39,0.36,0.37,0.36,0.35,0.34,0.33,0.33,0.32,0.31,0.35,0.34,0.32,0.33,0.33,0.34,0.32,0.33,0.34,0.33,0.34,0.33,0.33,0.33,0.34,0.31,0.31,0.29,0.3,0.32,0.33,0.31,0.32,0.3,0.3,0.31,0.31,0.31,0.3,0.31,0.3,0.31,0.29,0.28,0.3,0.3,0.3,0.28,0.3,0.3,0.28,0.28,0.28,0.28,0.28,0.25,0.32,0.26,0.28,0.26,0.27,0.28,0.28,0.27,0.27,0.25,0.29,0.28,0.28,0.27,0.27,0.27,0.0,0.27,0.26,0.26,0.26,0.23,0.26,0.23,0.25,0.24,0.27,0.0,0.25,0.23,0.24,0.25,0.25,0.25,0.0,0.24,0.24,0.22,0.22,0.22,0.0,0.22,0.23,0.22,0.22,0.0,0.22,0.22,0.22,0.23,0.22,0.24,0.22,0.22,0.22,0.21,0.22,0.23,0.22,0.21,0.22,0.21,0.2,0.21,0.0,0.21,0.22,0.2,0.0,0.0,0.2,0.21,0.21,0.21,0.2,0.2,0.0,0.2,0.27,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,69.67000000000002
07/21/2021,0.93,0.99,0.73,0.72,0.66,0.68,0.68,0.68,0.66,0.63,0.61,0.58,0.66,0.54,0.55,0.55,0.56,0.54,0.59,0.51,0.47,0.52,0.48,0.5,0.48,0.47,0.48,0.39,0.36,0.52,0.48,0.45,0.47,0.45,0.46,0.45,0.45,0.46,0.47,0.44,0.44,0.32,0.44,0.42,0.42,0.41,0.41,0.36,0.38,0.39,0.41,0.38,0.37,0.39,0.42,0.39,0.4,0.37,0.37,0.4,0.4,0.37,0.38,0.4,0.36,0.39,0.39,0.36,0.38,0.36,0.37,0.36,0.36,0.39,0.36,0.37,0.36,0.35,0.34,0.33,0.33,0.32,0.31,0.35,0.34,0.32,0.33,0.33,0.34,0.32,0.33,0.34,0.33,0.34,0.33,0.33,0.33,0.34,0.31,0.31,0.29,0.3,0.32,0.33,0.31,0.32,0.3,0.3,0.31,0.31,0.31,0.3,0.31,0.3,0.31,0.29,0.28,0.3,0.3,0.3,0.28,0.3,0.3,0.28,0.28,0.28,0.28,0.28,0.25,0.32,0.26,0.28,0.26,0.27,0.28,0.28,0.27,0.27,0.25,0.29,0.28,0.28,0.27,0.27,0.27,0.0,0.27,0.26,0.26,0.26,0.23,0.26,0.23,0.25,0.24,0.27,0.0,0.25,0.23,0.24,0.25,0.25,0.25,0.0,0.24,0.24,0.22,0.22,0.22,0.0,0.22,0.23,0.22,0.22,0.0,0.22,0.22,0.22,0.23,0.22,0.24,0.22,0.22,0.22,0.21,0.22,0.23,0.22,0.21,0.22,0.21,0.2,0.21,0.0,0.21,0.22,0.2,0.0,0.0,0.2,0.21,0.21,0.21,0.2,0.2,0.0,0.2,0.27,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,69.67000000000002
