,NVDA,AMD,AAPL,TSLA,GOOGL,QCOM,7203.T,INTC,005930.KS,GM,DAI.DE,NIO,ADI,ABBN.SW,ETN,F,NXPI,IFX.DE,VOW3.DE,7267.T,APTV,DD,051910.KS,VOLV B.ST,006400.KS,BMW.DE,HEXA B.ST,005380.KS,6902.T,MG.TO,RACE.MI,LI,BY6.,GRMN,YNDX,STM.PA,QRVO,XPEV,ALB,2308.TW,PAH3.DE,CON.DE,012330.KS,BWA,7270.T,UMI.BR,LEA,SA.SW,7201.T,ALV,GNTX,3481.TW,EO.PA,7259.T,FR.PA,7276.T,SYNA,IIVI,SQM/B.SN,ADNT,AIMC,HLE.DE,AMBA,1772.HK,XTSLA,DAN,018880.KS,ALFEN.AS,VC,THRM,POM.PA,3116.T,CIE.MC,MEI,020150.KS,5991.T,TEN,6770.T,7313.T,011210.KS,SEK,BLNK,179.HK,6674.T,VNE,CTS,7220.T,7282.T,2104.TW,GUD.AX,MRE.TO,SMP,6995.T,XL,SRI,7915.T,AUTN.SW,KRW,CPS,064960.KS,SOLO,HBCFT,EUR,JPY,2421.TW,HBCFT,CHF,CNY,HKD,CAD,AUD,GBP,MXN,TWD,VGU1,ESU1,SUM
07/09/2021,4.71,4.59,4.44,4.37,4.24,4.15,3.92,3.87,3.86,3.36,3.25,2.91,2.65,2.6,2.55,2.44,2.39,2.12,1.86,1.84,1.81,1.76,1.5,1.46,1.45,1.41,1.23,1.21,1.14,1.1,1.04,1.03,0.97,0.95,0.94,0.93,0.92,0.86,0.81,0.8,0.69,0.67,0.67,0.51,0.51,0.51,0.45,0.4,0.38,0.37,0.33,0.29,0.27,0.26,0.26,0.26,0.24,0.22,0.22,0.18,0.17,0.16,0.16,0.15,0.15,0.14,0.11,0.09,0.09,0.09,0.08,0.08,0.08,0.07,0.07,0.07,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.05,0.05,0.05,0.04,0.04,0.04,0.04,0.04,0.03,0.03,0.03,0.03,0.03,0.02,0.02,0.02,0.01,0.01,0.01,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.03
