,Vanguard Real Estate II Index,AMT,PLD,CCI,EQIX,PSA,DLR,SPG,SBAC,WELL,CBRE,AVB,WY,EQR,O,ARE,VTR,INVH,EXR,ESS,MAA,SUI,PEAK,BXP,DRE,VICI,UDR,WPC,IRM,ELS,CPT,MPW,HST,VER,AMH,JLL,GLPI,REG,KIM,COLD,LAMR,CONE,CUBE,OHI,STOR,NNN,FRT,VNO,LSI,KRC,REXR,AIRC,BRX,FR,ACC,EGP,DEI,HTA,STAG,SLG,CUZ,SRC,MGP,RYN,COR,RDFN,PK,HIW,ADC,HPP,TRNO,HHC,IIPR,HR,QTS,PCH,WRI,RHP,JBGS,DOC,EPR,SBRA,OUT,LXP,APLE,EQC,CLNSEUR,PSB,BNL,OFC,NSA,PEB,NHI,EPRT,SHO,RPAI,RLJ,UNIT,KW,CWK,BDN,MAC,SITC,PDM,UE,CTRE,XHR,ROIC,FCPT,SVC,NMRK,RLGY,EXPI,DRH,CXP,WRE,PGRE,AAT,AKR,KRG,MNR,GNL,IRT,ESRT,DEA,OPEN,ILPT,SKT,LTC,JOE,OPI,ALEX,CLI,STAR,NXRT,GTY,SAFE,CHCT,AIV,RPT,INN,AFIN,UHT,MMI,CSR,UMH,NTST,DHC,GMRE,AHH,GOOD,RMAX,GEO,BFS,ALX,CLDT,RMR,LAND,CTT,SNR,UBA,FSP,CIO,APTS,FPH,SRG,CPLG,OLP,FOR,FRPH,CBI.MI,TRC,WSR,HT,CBI.MI,UBP,ASPS,RVI,New York REIT Inc,WPG,SUM
07/09/2021,11.71,6.99,5.37,4.97,4.03,2.74,2.57,2.53,2.01,1.92,1.81,1.78,1.75,1.66,1.57,1.43,1.28,1.27,1.21,1.18,1.13,1.11,1.11,1.07,1.07,1.03,0.87,0.82,0.77,0.76,0.75,0.75,0.75,0.67,0.67,0.64,0.63,0.61,0.57,0.56,0.56,0.55,0.53,0.52,0.5,0.5,0.49,0.47,0.46,0.45,0.45,0.43,0.42,0.4,0.4,0.39,0.38,0.37,0.35,0.34,0.34,0.33,0.33,0.32,0.32,0.31,0.3,0.29,0.27,0.27,0.27,0.27,0.27,0.26,0.25,0.25,0.25,0.24,0.24,0.23,0.23,0.23,0.21,0.21,0.21,0.21,0.2,0.2,0.19,0.19,0.18,0.18,0.17,0.17,0.17,0.16,0.16,0.16,0.16,0.16,0.15,0.14,0.14,0.14,0.14,0.14,0.14,0.13,0.13,0.13,0.13,0.13,0.13,0.12,0.12,0.12,0.12,0.12,0.12,0.11,0.11,0.11,0.11,0.11,0.1,0.1,0.1,0.1,0.1,0.09,0.09,0.08,0.08,0.08,0.07,0.07,0.07,0.07,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.05,0.05,0.05,0.05,0.05,0.05,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.02,0.02,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.03999999999999
