,AMT,PLD,CCI,EQIX,PSA,SPG,DLR,WELL,SBAC,AVB,EQR,WY,ARE,O,EXR,INVH,VTR,ESS,MAA,SUI,PEAK,DRE,VICI,BXP,UDR,WPC,CPT,ELS,IRM,HST,MPW,AMH,VER,REG,GLPI,COLD,CUBE,LAMR,KIM,CONE,STOR,OHI,LSI,FRT,NNN,REXR,AIRC,KRC,VNO,BRX,FR,EGP,ACC,STAG,HTA,COR,SLG,DEI,SRC,CUZ,CBI.MI,QTS,RYN,ADC,PK,IIPR,HIW,TRNO,HR,RHP,HPP,SBRA,DOC,EPR,WRI,DBRG,BNL,PCH,OUT,NSA,JBGS,LXP,EPRT,EQC,APLE,OFC,MAC,PEB,NHI,PSB,SHO,SITC,RPAI,RLJ,UNIT,BDN,PDM,CTRE,XHR,FCPT,UE,ROIC,SVC,DRH,CXP,WRE,SKT,AKR,AAT,IRT,MNR,KRG,GNL,DEA,ESRT,PGRE,ILPT,STAR,LTC,CLI,OPI,ALEX,NXRT,GTY,SAFE,CHCT,RPT,AIV,CSR,DHC,INN,AFIN,GEO,GMRE,SRG,LAND,CLDT,AHT,NTST,APTS,HT,CBI.MI,CBI.MI,SUM
07/09/2021,8.78,6.33,6.02,4.5,3.28,3.04,3.02,2.53,2.52,2.1,1.92,1.83,1.8,1.8,1.59,1.53,1.53,1.42,1.39,1.37,1.28,1.28,1.19,1.17,1.05,0.95,0.93,0.91,0.88,0.87,0.86,0.77,0.76,0.73,0.72,0.69,0.67,0.65,0.65,0.62,0.62,0.62,0.6,0.59,0.59,0.55,0.54,0.52,0.52,0.48,0.48,0.47,0.47,0.43,0.42,0.41,0.4,0.4,0.39,0.39,0.38,0.38,0.36,0.34,0.34,0.34,0.34,0.32,0.31,0.3,0.3,0.28,0.28,0.28,0.28,0.27,0.27,0.26,0.25,0.25,0.25,0.24,0.23,0.23,0.23,0.23,0.22,0.22,0.22,0.21,0.19,0.18,0.18,0.18,0.17,0.17,0.17,0.16,0.15,0.15,0.15,0.15,0.15,0.15,0.14,0.14,0.14,0.14,0.13,0.13,0.13,0.13,0.13,0.13,0.12,0.12,0.12,0.11,0.11,0.11,0.1,0.1,0.09,0.08,0.08,0.08,0.08,0.07,0.07,0.07,0.07,0.07,0.06,0.06,0.05,0.04,0.04,0.04,0.04,0.04,0.03,0.03,0.02,99.97
