,RIO.L,BATS.L,FMG.AX,NTGY.MC,SCMN.SW,11.HK,CM.TO,GSK.L,SSE.L,ACS.MC,1.HK,MFG.AX,REE.MC,BMO.TO,SPK.NZ,ENI.MI,TTE.PA,086790.KS,ENEL.MI,TELIA.ST,105560.KS,EMA.TO,AGS.BR,055550.KS,ENG.MC,8316.T,17.HK,NG.L,ZURN.SW,SRG.MI,12.HK,BNS.TO,5019.T,NN.AS,JBH.AX,UU.L,8725.T,1038.HK,UPM.HE,RDSA.AS,19.HK,SAMPO.HE,FORTUM.HE,EDP.LS,EN.PA,IG.MI,CU.TO,PROX.BR,AZM.MI,APAM.AS,IGM.TO,1808.T,016360.KS,POW.TO,14.HK,005830.KS,NXI.PA,LIF.TO,TEF.MC,IGG.L,PHNX.L,GWO.TO,683.HK,GTT.PA,2388.HK,2588.HK,APA.AX,303.HK,SBMO.AS,POST.VI,FLOW.AS,PPT.AX,LOG.MC,024110.KS,DRX.L,A2A.MI,SHA.DE,ORA.PA,SPSN.SW,US.MI,139130.KS,ANIM.MI,SREN.SW,BP.L,EUR,MFC.TO,316140.KS,138930.KS,TSCO.L,008560.KS,SUN.AX,LGEN.L,MAP.MC,SLA.L,CEY.L,8.HK,VOD.L,GBP,ACSDE,2768.T,AST.AX,TIAJF,CHF,CAD,KRW,535.HK,SGAFT,XTSLA,DKK,AUD,USD,JPY,SGAFT,SGAFT,HKD,NZD,SEK,SGD,NOK,VGU1,XPU1,Z U1,SUM
07/09/2021,7.62,4.95,2.75,2.51,2.38,2.23,2.13,1.97,1.94,1.9,1.69,1.66,1.64,1.59,1.58,1.57,1.55,1.54,1.44,1.44,1.38,1.36,1.31,1.26,1.24,1.23,1.19,1.19,1.19,1.18,1.16,1.15,1.15,1.13,1.07,1.07,1.05,1.04,1.02,1.0,0.98,0.97,0.96,0.96,0.95,0.91,0.9,0.83,0.75,0.73,0.73,0.72,0.7,0.68,0.67,0.66,0.65,0.64,0.64,0.64,0.61,0.61,0.58,0.53,0.52,0.5,0.49,0.48,0.47,0.47,0.45,0.44,0.43,0.42,0.42,0.41,0.41,0.41,0.37,0.36,0.35,0.34,0.34,0.33,0.31,0.31,0.3,0.29,0.28,0.28,0.24,0.22,0.21,0.19,0.18,0.17,0.15,0.15,0.12,0.11,0.11,0.1,0.08,0.07,0.06,0.04,0.04,0.03,0.02,0.02,0.02,0.02,0.01,0.01,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.00999999999999
