,NWG,HCA,BAC,VZ,C,MUFG,NWG.1,GM,TACHEM,CNP,AL,PCG,MPC,JPMORGAN US GOVT MMKT FUN,UHS,C.1,C.2,AMZN,SUMIBK,WFC,CHTR,BAC.1,BATSLN,DUK,GILD,RDSALN,AET,GS,LDOS,PNC,SHW,T,ETR,UNH,CS,GS.1,MUFG.1,WSTP,NWG.2,GS.2,UNP,AVGO,CVS,CHTR.1,MDT,BAC.2,DELL,GM.1,CMCSA,MCD,MS,VALEBZ,GILD.1,GS.3,BRX,HSBC,RPRX,T.1,COP,ABBV,GE,WFC.1,XOM,CPGX,CFG,SO,BA,ABBV.1,TMUS,T.2,LEA,BA.1,LEN,ABIBB,WFC.2,LHX,AAPL,NWIDE,BPLN,BA.2,EIX,WELL,AIG,NSC,MCD.1,COF,ORCL,XOM.1,ACGL,EMACN,LLY,BAC.3,ABBV.2,EA,C.3,BRK,DELL.1,AFL,BATSLN.1,MS.1,ET,PFE,LMT,CFG.1,CI,TTEFP,BIIB,NVDA,CMCSA.1,MS.2,VOD,HSBC.1,VZ.1,GE.1,MO,BPLN.1,FDX,IBM,INTC,TMUS.1,AZO,LYB,BA.3,BAC.4,RTX,FTSCN,TACHEM.1,SPLLLC,BAC.5,T.3,PAA,BAC.6,ATVI,AVGO.1,GPN,WFC.3,ANTM,ANTM.1,RPRX.1,ABIBB.1,EQIX,AL.1,BA.4,CVECN,AEE,T.4,AIG.1,SO.1,T.5,ORCL.1,GS.4,ARE,WFC.4,UNH.1,USB,BA.5,MUFG.2,ABBV.3,RTX.1,ROP,XLNX,EVRG,TDY,GLENLN,MO.1,TMUS.2,BXP,DUK.1,AIG.2,AL.2,CVECN.1,KMI,HD,ADI,MS.3,CHTR.2,VZ.2,AAPL.1,VZ.3,LOW,CME,CMCSA.2,PEP,DG,DIS,HTA,CMCSA.3,CMCSA.4,WSTP.1,ABIBB.2,SBUX,BNSF,EVRG.1,CVX,MSFT,TMUS.3,SRE,WFC.5,C.4,EIX.1,HCA 5 03.15.24,BAC V3.004 12.20.23,AER 6.5 07.15.25,NWG 6.125 12.15.22,n/a,C V3.352 04.24.25,AMD 2.95 06.01.24,NWG 5.125 05.28.24,VZ 3.4 03.22.41,GM 6.125 10.01.25,TACHEM 3.2 09.23.26,CNP 2.65 06.01.31,BRK 3.125 03.15.26,C 3.2 10.21.26,UHS 2.65 10.15.30 144A,GS V4.017 10.31.38,CHTR 4.908 07.23.25,AET 2.8 06.15.23,WFC V3.584 05.22.28 MTN,BAC V3.419 12.20.28,KLAC 4.1 03.15.29,BRX 4.05 07.01.30,AMZN 3.875 08.22.37,GS V4.223 05.01.29,RDSALN 4.125 05.11.35,BATSLN 4.39 08.15.37,CS V4.207 06.12.24 144A,PNC 2.6 07.23.26,GILD 4.15 03.01.47,C V2.876 07.24.23,GS 4 03.03.24,SHW 2.95 08.15.29,LDOS 4.375 05.15.30,WSTP 2.85 05.13.26,UNH 2.75 05.15.40,ETR 4 03.15.33,AXP 0.75 11.03.23,MUFG 3.741 03.07.29,MUFG 3.761 07.26.23,SUMIBK 2.632 07.14.26,GS 3.8 03.15.30,ABIBB 4.6 04.15.48,AMD 2.375 06.01.30,DUK 3.75 04.15.24,UNP 2.891 04.06.36,CP 1.75 12.02.26,MDT 4.375 03.15.35,MCD 3.7 01.30.26 MTN,BAC V2.496 02.13.31 MTN,AMT 3.8 08.15.29,EA 1.85 02.15.31,VALEBZ 6.25 08.10.26,AVGO 3.5 02.15.41 144A,MS V3.772 01.24.29 GMTN,SO 2.45 10.01.23,ABBV 4.25 11.14.28,HSBC V3.973 05.22.30,CPGX 4.5 06.01.25,XOM 2.61 10.15.30,T 2.25 02.01.32,DE 2.8 07.18.29 MTN,TMUS 3.5 04.15.25,BA 4.875 05.01.25,BA 4.508 05.01.23,WFC V2.879 10.30.30 MTN,T 4.3 02.15.30 *,LEA 3.8 09.15.27,BA 5.04 05.01.27,EMACN 4.75 06.15.46,LEN 4.75 11.29.27,BPLN 3.279 09.19.27,WELL 3.625 03.15.24,WFC 3 10.23.26,COF 3.3 10.30.24,LHX 4.4 06.15.28 *,AIG 3.4 06.30.30,AAPL 4.65 02.23.46,ABIBB 4.9 02.01.46 *,BPLN 3 02.24.50,XOM 2.995 08.16.39,TMUS 3.875 04.15.30,DIS 3.5 05.13.40,SUMIBK 2.93 09.17.41,CI 3.25 04.15.25 *,DIS 2.75 09.01.49,MCD 3.625 09.01.49 MTN,DELL 6.02 06.15.26,AFL 3.6 04.01.30,NXPI 3.25 05.11.41 144A,CFG 4.3 12.03.25,ABBV 4.05 11.21.39,C V4.412 03.31.31,TTEFP 2.829 01.10.30,BAC V4.244 04.24.38,TACHEM 2.875 09.23.23,BAC V3.559 04.23.27 MTN,ET 5.4 10.01.47,ACGL 3.635 06.30.50,BRK 4.2 08.15.48,CMCSA 3.9 03.01.38,IBM 3.3 05.15.26,ORCL 3.6 04.01.50,WFC 3.75 01.24.24 MTN,ANTM 2.375 01.15.25,BAC V3.824 01.20.28 MTN,SPLLLC 5.625 03.01.25,AZO 1.65 01.15.31,BAC V3.55 03.05.24,RTX 3.125 05.04.27,FTSCN 3.055 10.04.26,CHTR 3.5 03.01.42,MS V3.971 07.22.38,CFG 3.25 04.30.30,BA 3.6 05.01.34,ET 5 05.15.50,AER 3.85 10.29.41,FDX 3.25 05.15.41,AVGO 3.875 01.15.27,LYB 3.375 10.01.40,TMUS 4.5 04.15.50,T 4.5 03.09.48,AL 2.3 02.01.25 MTN,MLM 3.2 07.15.51,PAA 3.55 12.15.29,AEE 2.5 09.15.24,GPN 3.2 08.15.29,T 3.5 09.15.53,NVDA 3.5 04.01.50,ANTM 4.65 08.15.44,EQIX 3.2 11.18.29,BA 5.15 05.01.30,GS 3.5 04.01.25,T 4.5 05.15.35,SO 1.75 01.15.31 20-A,GLENLN 4.125 05.30.23 144A,SCHW 1.95 12.01.31,PEAK 2.875 01.15.31,RPRX 3.3 09.02.40,USB 2.375 07.22.26 V,EVRG 2.45 09.15.24,MS V2.188 04.28.26,EQH 4.35 04.20.28,VMW 1 08.15.24,AIG 4.5 07.16.44,MUFG 3.961 03.02.28,REGN 1.75 09.15.30,ABBV 2.95 11.21.26,LDOS 2.3 02.15.31,UNH 3.5 08.15.39,TDY 2.75 04.01.31,BATSLN 3.222 08.15.24,AIG 2.5 06.30.25,TMUS 3.75 04.15.27,VTR 2.5 09.01.31,ROP 1.75 02.15.31,BA 5.705 05.01.40,WFC 3.9 05.01.45,AL 2.875 01.15.26 MTN,BXP 3.25 01.30.31,RTX 4.45 11.16.38,KMI 4.3 06.01.25,AAPL 2.65 02.08.51,ADI 3.5 12.05.26,CME 3 03.15.25,MS V2.699 01.22.31 GMTN,NSC 4.15 02.28.48,CMCSA 3.95 10.15.25,DUK 3.75 09.01.46,GPN 4.15 08.15.49,CMCSA 4.15 10.15.28,HD 3.3 04.15.40,AAPL 3.45 02.09.45,PCG 4.5 07.01.40,ABBV 2.9 11.06.22,WSTP V4.11 07.24.34,PEP 2.75 03.19.30,SPLLLC 5.75 05.15.24,ORCL 2.5 04.01.25,LOW 2.8 09.15.41,CVX 1.554 05.11.25,GM 5.1 01.17.24,CMCSA 3.7 04.15.24,WFC V2.188 04.30.26,VZ 2.987 10.30.56,PWR 2.35 01.15.32,VRSN 2.7 06.15.31,LOW 3.7 04.15.46,HCA 3.5 07.15.51,EPD V5.25 08.16.77 E,CHTR 4.8 03.01.50,C V2.666 01.29.31,EIX 3.6 02.01.45 C,AZN 3 05.28.51,MSFT 4.1 02.06.37,EVRG 2.9 09.15.29,PFE 2.7 05.28.50,NSC 3.155 05.15.55,ARE 2.75 12.15.29,WSTP V2.894 02.04.30,BMY 4.25 10.26.49,AZN 0.7 05.28.24,TD 2.45 01.12.32 GMTN,VMW 2.2 08.15.31,ABT 4.9 11.30.46,MMC 2.9 12.15.51,TGT 3.375 04.15.29,AMGN 4.4 02.22.62,TWC 4.5 09.15.42,WBD 5.391 03.15.62 144A,HD 2.5 04.15.27,MRO 4.4 07.15.27,PCG 3.45 07.01.25,KO 1.75 09.06.24,WMT 1.8 09.22.31,ECL 2.7 12.15.51,SRE 2.95 08.15.51 WWW,NVDA 2 06.15.31,ARE 3 05.18.51,WMT 1.5 09.22.28,SUM
07/09/2021,1.26,1.02,0.98,0.84,0.82,0.75,0.7,0.67,0.65,0.64,0.64,0.63,0.61,0.61,0.58,0.58,0.55,0.55,0.55,0.55,0.55,0.54,0.54,0.53,0.53,0.52,0.52,0.51,0.49,0.49,0.49,0.48,0.48,0.48,0.48,0.47,0.47,0.47,0.46,0.46,0.46,0.45,0.45,0.45,0.45,0.44,0.44,0.44,0.43,0.43,0.42,0.42,0.41,0.41,0.41,0.41,0.4,0.4,0.4,0.4,0.4,0.39,0.39,0.39,0.39,0.38,0.38,0.38,0.38,0.38,0.38,0.38,0.38,0.37,0.37,0.37,0.37,0.37,0.37,0.36,0.36,0.36,0.36,0.36,0.35,0.35,0.35,0.35,0.34,0.34,0.34,0.34,0.34,0.33,0.33,0.33,0.33,0.33,0.33,0.33,0.32,0.32,0.32,0.32,0.32,0.32,0.32,0.32,0.31,0.31,0.31,0.31,0.31,0.31,0.31,0.31,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.29,0.29,0.29,0.29,0.29,0.29,0.28,0.28,0.28,0.28,0.28,0.28,0.28,0.28,0.27,0.27,0.27,0.27,0.27,0.27,0.27,0.26,0.26,0.26,0.26,0.26,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.24,0.24,0.24,0.24,0.24,0.24,0.24,0.23,0.23,0.23,0.23,0.23,0.23,0.23,0.22,0.22,0.22,0.22,0.22,0.22,0.22,0.22,0.21,0.21,0.21,0.21,0.21,0.21,0.21,0.21,0.21,0.21,0.21,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,72.81
03/29/2022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.26,1.07,0.96,0.93,0.91,0.87,0.77,0.73,0.73,0.68,0.67,0.64,0.61,0.6,0.58,0.58,0.57,0.56,0.56,0.55,0.55,0.55,0.54,0.52,0.52,0.51,0.51,0.51,0.5,0.5,0.5,0.5,0.49,0.48,0.48,0.48,0.47,0.47,0.47,0.47,0.46,0.46,0.46,0.46,0.46,0.45,0.45,0.44,0.44,0.44,0.43,0.43,0.43,0.42,0.41,0.41,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.39,0.39,0.39,0.38,0.38,0.38,0.38,0.38,0.38,0.38,0.37,0.37,0.36,0.36,0.35,0.35,0.34,0.34,0.34,0.34,0.34,0.33,0.33,0.33,0.33,0.33,0.33,0.33,0.33,0.33,0.32,0.32,0.31,0.31,0.31,0.31,0.31,0.31,0.31,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.29,0.29,0.29,0.29,0.29,0.29,0.29,0.29,0.29,0.28,0.28,0.28,0.28,0.28,0.28,0.27,0.27,0.27,0.27,0.27,0.26,0.26,0.26,0.26,0.26,0.26,0.26,0.25,0.25,0.25,0.25,0.25,0.25,0.24,0.24,0.24,0.24,0.24,0.24,0.24,0.24,0.24,0.24,0.24,0.23,0.23,0.23,0.23,0.23,0.22,0.22,0.22,0.22,0.22,0.22,0.22,0.22,0.21,0.21,0.21,0.21,0.21,0.21,0.21,0.21,0.21,0.21,0.21,0.21,0.21,0.21,0.21,0.21,0.21,0.21,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,72.05000000000001
05/02/2022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.32,1.12,0.99,0.97,0.0,0.9,0.48,0.76,0.7,0.71,0.68,0.65,0.77,0.61,0.58,0.56,0.59,0.59,0.57,0.56,0.94,0.55,0.53,0.52,0.52,0.5,0.53,0.52,0.0,0.0,0.52,0.5,0.49,0.5,0.45,0.48,0.5,0.47,0.49,0.48,0.46,0.43,0.0,0.48,0.35,0.63,0.44,0.46,0.43,0.44,0.43,0.43,0.4,0.42,0.43,0.41,0.41,0.42,0.4,0.4,0.4,0.41,0.41,0.41,0.39,0.39,0.39,0.39,0.37,0.38,0.39,0.39,0.38,0.38,0.37,0.0,0.35,0.34,0.33,0.34,0.34,0.33,0.33,0.35,0.31,0.32,0.34,0.33,0.32,0.34,0.32,0.33,0.33,0.32,0.0,0.32,0.29,0.31,0.3,0.3,0.32,0.29,0.31,0.31,0.3,0.31,0.3,0.31,0.3,0.3,0.28,0.29,0.29,0.29,0.27,0.27,0.27,0.29,0.28,0.28,0.28,0.29,0.27,0.29,0.29,0.28,0.26,0.26,0.0,0.27,0.27,0.27,0.26,0.26,0.27,0.26,0.26,0.25,0.26,0.26,0.26,0.26,0.26,0.0,0.25,0.24,0.25,0.25,0.24,0.24,0.25,0.25,0.24,0.24,0.24,0.23,0.23,0.24,0.23,0.23,0.24,0.21,0.23,0.23,0.22,0.21,0.23,0.21,0.21,0.22,0.21,0.2,0.2,0.22,0.22,0.21,0.22,0.22,0.2,0.22,0.22,0.22,0.22,0.19,0.21,0.21,0.19,0.0,0.32,0.19,0.2,0.19,0.19,0.19,0.2,0.0,0.0,0.2,0.2,0.0,0.45,0.37,0.36,0.35,0.32,0.31,0.27,0.27,0.25,0.2,0.19,0.19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,72.01
05/11/2022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.32,1.12,1.0,0.0,0.34,0.9,0.49,0.76,0.69,0.71,0.69,0.64,0.77,0.61,0.57,0.56,0.59,0.59,0.57,0.56,0.94,0.54,0.52,0.52,0.51,0.5,0.54,0.52,0.0,0.0,0.52,0.5,0.49,0.5,0.45,0.48,0.5,0.47,0.49,0.48,0.46,0.43,0.0,0.48,0.35,0.63,0.44,0.46,0.43,0.0,0.43,0.43,0.4,0.42,0.43,0.41,0.4,0.42,0.4,0.4,0.4,0.41,0.41,0.41,0.39,0.39,0.39,0.39,0.37,0.39,0.39,0.4,0.38,0.39,0.37,0.0,0.34,0.34,0.34,0.33,0.34,0.33,0.33,0.35,0.31,0.32,0.34,0.33,0.32,0.34,0.31,0.33,0.33,0.32,0.0,0.32,0.29,0.3,0.3,0.3,0.32,0.29,0.31,0.31,0.3,0.31,0.3,0.31,0.3,0.3,0.28,0.29,0.29,0.29,0.28,0.27,0.27,0.29,0.28,0.28,0.27,0.3,0.26,0.29,0.3,0.28,0.26,0.26,0.0,0.27,0.27,0.28,0.26,0.26,0.27,0.26,0.26,0.25,0.26,0.26,0.26,0.26,0.26,0.0,0.25,0.24,0.25,0.25,0.23,0.24,0.25,0.25,0.24,0.24,0.23,0.22,0.22,0.24,0.23,0.22,0.24,0.21,0.23,0.23,0.22,0.21,0.23,0.21,0.2,0.22,0.2,0.2,0.2,0.22,0.21,0.21,0.22,0.22,0.2,0.22,0.22,0.22,0.22,0.19,0.21,0.21,0.0,0.0,0.22,0.0,0.2,0.0,0.19,0.0,0.2,0.0,0.0,0.2,0.2,0.0,0.45,0.37,0.35,0.35,0.32,0.31,0.26,0.26,0.25,0.48,0.0,0.0,0.46,0.36,0.32,0.31,0.25,0.24,0.2,72.0
