,600309.SS,600887.SS,600837.SS,601668.SS,002027.SZ,000651.SZ,600690.SS,000100.SZ,000338.SZ,600660.SS,600104.SS,601211.SS,601628.SS,601390.SS,601633.SS,600741.SS,600176.SS,601006.SS,601636.SS,601238.SS,600779.SS,603589.SS,600332.SS,601607.SS,600704.SS,600066.SS,600018.SS,600642.SS,603260.SS,600188.SS,002408.SZ,603225.SS,600567.SS,603198.SS,000581.SZ,002614.SZ,000902.SZ,000488.SZ,002281.SZ,002563.SZ,600970.SS,601018.SS,EGCO.BK,002701.SZ,600577.SS,000887.SZ,002085.SZ,300616.SZ,002110.SZ,000402.SZ,601598.SS,002531.SZ,601311.SS,600507.SS,600582.SS,000559.SZ,000951.SZ,002171.SZ,600612.SS,000921.SZ,600388.SS,000928.SZ,000062.SZ,002293.SZ,600648.SS,600729.SS,000501.SZ,600742.SS,002043.SZ,600835.SS,EGCO.BK,603355.SS,603801.SS,002035.SZ,600377.SS,002677.SZ,600337.SS,600502.SS,000030.SZ,000070.SZ,600694.SS,000910.SZ,603515.SS,600350.SS,603766.SS,000810.SZ,002419.SZ,Cash,601801.SS,601789.SS,EGCO.BK,EGCO.BK,67.HK,EGCO.BK,EGCO.BK,SUM
07/09/2021,5.14,5.13,5.09,4.86,4.68,4.66,4.65,4.22,4.1,3.77,3.75,3.74,2.75,2.66,2.56,2.02,1.83,1.73,1.45,1.38,1.34,1.25,1.24,1.23,1.12,0.84,0.82,0.75,0.7,0.66,0.57,0.56,0.55,0.52,0.51,0.51,0.5,0.5,0.49,0.49,0.47,0.46,0.45,0.43,0.42,0.42,0.42,0.41,0.41,0.4,0.39,0.37,0.37,0.36,0.35,0.35,0.34,0.33,0.33,0.32,0.32,0.29,0.29,0.28,0.28,0.27,0.27,0.27,0.26,0.26,0.26,0.25,0.25,0.25,0.24,0.23,0.23,0.23,0.22,0.22,0.21,0.19,0.19,0.19,0.18,0.17,0.15,0.14,0.14,0.12,0.0,0.0,0.0,0.0,0.0,99.97
