,AAPL,UNH,BAM,KKR,IAC,BRK.A,AMZN,GDDY,MSFT,LBRDK,LSXMK,GGG,PYPL,MTCH,LSXMA,GOOGL,LBRDA,PG,PM,YUM,IAA,CMCSA,MCD,AMGN,KEYS,ICSH,VUSB,GILD,CL,MO,ENTG,ARWR,NKE,HON,DHR,GOOG,BAX,YUMC,NTR.TO,MUSA,SPGI,GOOS.TO,KEX,MTX,JPM,EQR,MUR,FWONK,V,BKNG,FLWS,IBDN,IBMK,VOO,GD,BATRK,PNR,FWONA,VMEO,BATRA,BAMR,SUM
06/10/2022,6.93,6.84,6.79,6.14,5.35,5.29,5.01,4.98,4.79,4.24,4.22,3.98,3.9,3.18,1.79,1.77,1.74,1.3,1.21,1.18,1.15,1.13,1.12,1.11,1.06,0.92,0.92,0.87,0.85,0.84,0.82,0.72,0.68,0.6,0.55,0.5,0.47,0.42,0.41,0.4,0.37,0.34,0.33,0.33,0.3,0.3,0.25,0.21,0.21,0.19,0.15,0.14,0.14,0.14,0.13,0.11,0.1,0.05,0.03,0.02,0.01,100.02
