,TGT,EBAY,WMT,WBA,TROW,EA,DOW,ALL,HCA,MU,JPM,AAPL,AMAT,ETN,LOW,GM,GOOG,ANTM,MET,KLAC,CMI,FDX,GS,INTC,HUM,RS,KR,AVGO,AMP,WSM,ABBV,CFG,JCI,BLK,F,HIBB,RCII,CI,MMM,QCOM,GILD,UFPI,ASB,USB,SCCO,TXN,DISCA,CDNS,SNBR,CTRN,AGCO,HOPE,BCC,FBC,FCNCA,CTSH,EQH,BMY,EWBC,LRCX,NTB,DD,WHR,FB,DE,HBI,VRTS,AMD,EL,LAD,BKU,BLD,UNH,SF,ODFL,NTGR,ETSY,LB,LEN,AON,ZBRA,OIS,CSCO,WD,SPGI,ACN,BPOP,SSD,RILY,DIOD,TER,FBHS,CAT,TRV,ADBE,WERN,IBM,IVZ,HCI,KFRC,JEF,WAL,URI,CCK,SNA,UTHR,BIG,MEDP,R,SAIA,HZO,MNST,FNB,A,JBL,FULT,NKE,PM,FCX,THO,BC,PNC,CLNE,HMST,SYNA,QRTEA,CE,LEA,GNRC,DECK,LQDT,EBS,AN,EMR,MCK,GNTX,KSS,GOOGL,OVV,STMP,CSWI,IMKTA,QRVO,PRIM,MCO,JAZZ,PTEN,MSFT,PRI,BKE,REGI,RBC,MTB,ATVI,JOUT,SAM,ITW,LAKE,CORT,CVS,GPI,ROCK,CNO,SWKS,PVH,GBX,AXL,TREX,NVDA,BCEI,PHM,IGT,SJM,DAR,GTS,SLM,WMK,GLDD,DHT,SPTN,HUBB,FBNC,EQT,INTU,TKR,ITT,ABC,TRMK,BBY,MRO,SAH,MAN,BJ,TNL,DELL,KHC,SSTK,MOD,DOV,NSC,BRK.B,BAC,MRNA,ORLY,HPQ,XOM,MO,DDS,ALGN,SNX,AMCX,TT,SFNC,C,ORI,EOG,AFL,FCF,NWSA,VIAC,BOKF,WOW,NNI,HRB,VRNT,AMG,MHK,HEAR,HONE,DKS,LPX,HTH,CMA,MOV,VRA,THC,AM,AEIS,CEIX,ISBC,QDEL,SGH,MATX,AVID,IPG,NWL,RRC,EME,EGBN,ARW,EVR,ESGR,SASR,EXP,DISCK,BCOV,FFBC,TPR,LUMN,LH,LLY,RJF,NXST,LAZ,NUE,HAFC,WSFS,FITB,TGH,CCS,LULU,LBEUR,BIIB,AXP,BK,1703280D,UFPIZZZZ,ANAT,NOG.UA,FBP,WFC,HWAU1,IP,SXC,NLSN,FOXA,SHW,SCHN,PDCE,WTI,NOC,-,TFC,OLN,STLD,SUM
09/06/2021,1.08,0.67,0.0,0.22,0.78,0.0,0.68,0.49,0.79,0.47,0.75,0.29,0.79,0.3,0.63,0.61,0.46,0.74,0.93,0.4,0.71,0.42,0.97,0.39,0.0,0.41,0.44,0.25,0.38,0.33,0.24,0.3,0.58,0.41,0.36,0.42,0.33,0.31,0.54,0.0,0.0,0.0,0.32,0.77,0.3,0.3,0.0,0.0,0.2,0.27,0.25,0.0,0.24,0.0,0.26,0.0,0.0,0.0,0.26,0.32,0.23,0.21,0.26,0.2,0.24,0.24,0.29,0.0,0.29,0.24,0.23,0.24,0.27,0.26,0.27,0.0,0.24,0.33,0.25,0.27,0.26,0.0,0.33,0.0,0.28,0.27,0.4,0.25,0.27,0.22,0.23,0.22,0.2,0.0,0.0,0.21,0.4,0.2,0.26,0.24,0.35,0.21,0.2,0.21,0.19,0.22,0.0,0.22,0.2,0.19,0.22,0.21,0.3,0.0,0.28,0.0,0.0,0.94,0.62,0.0,0.21,0.19,0.0,0.24,0.21,0.0,0.2,0.0,0.24,0.23,0.2,0.0,0.31,0.21,0.19,0.18,0.0,0.0,0.0,0.0,0.0,0.26,0.19,0.0,0.22,0.0,0.0,0.18,0.0,0.19,0.0,0.18,0.0,0.0,0.0,0.0,0.18,0.0,0.0,0.23,0.18,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.24,0.26,0.0,0.2,0.0,0.0,0.0,0.41,0.0,0.0,0.0,0.0,0.0,0.18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.34,0.0,0.19,0.0,0.0,0.0,0.0,0.19,0.18,0.19,0.0,1.02,0.79,0.94,0.58,0.0,0.73,0.46,0.36,0.37,0.33,0.21,0.33,0.27,0.28,0.28,0.29,0.28,0.36,0.25,0.0,0.25,0.27,0.25,0.25,0.0,0.24,0.0,0.22,0.0,0.23,0.0,0.24,0.27,0.21,0.2,0.23,0.2,0.0,0.25,0.0,0.0,0.0,0.0,0.19,0.21,0.19,0.18,0.19,0.19,0.2,0.0,0.21,0.0,0.19,0.0,0.0,0.18,0.0,0.38,0.2,0.23,0.0,0.18,0.0,0.19,0.22,0.0,0.0,0.0,0.0,0.19,0.0,0.62,0.46,0.44,0.31,0.3,0.28,0.28,0.27,0.26,0.26,0.26,0.25,0.24,0.24,0.24,0.23,0.21,0.21,0.2,0.2,0.19,0.19,0.19,64.06
09/07/2021,1.08,0.67,0.0,0.22,0.78,0.0,0.68,0.49,0.79,0.47,0.75,0.29,0.79,0.3,0.63,0.61,0.46,0.74,0.93,0.4,0.71,0.42,0.97,0.39,0.0,0.41,0.44,0.25,0.38,0.33,0.24,0.3,0.58,0.41,0.36,0.42,0.33,0.31,0.54,0.0,0.0,0.0,0.32,0.77,0.3,0.3,0.0,0.0,0.2,0.27,0.25,0.0,0.24,0.0,0.26,0.0,0.0,0.0,0.26,0.32,0.23,0.21,0.26,0.2,0.24,0.24,0.29,0.0,0.29,0.24,0.23,0.24,0.27,0.26,0.27,0.0,0.24,0.33,0.25,0.27,0.26,0.0,0.33,0.0,0.28,0.27,0.4,0.25,0.27,0.22,0.23,0.22,0.2,0.0,0.0,0.21,0.4,0.2,0.26,0.24,0.35,0.21,0.2,0.21,0.19,0.22,0.0,0.22,0.2,0.19,0.22,0.21,0.3,0.0,0.28,0.0,0.0,0.94,0.62,0.0,0.21,0.19,0.0,0.24,0.21,0.0,0.2,0.0,0.24,0.23,0.2,0.0,0.31,0.21,0.19,0.18,0.0,0.0,0.0,0.0,0.0,0.26,0.19,0.0,0.22,0.0,0.0,0.18,0.0,0.19,0.0,0.18,0.0,0.0,0.0,0.0,0.18,0.0,0.0,0.23,0.18,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.24,0.26,0.0,0.2,0.0,0.0,0.0,0.41,0.0,0.0,0.0,0.0,0.0,0.18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.34,0.0,0.19,0.0,0.0,0.0,0.0,0.19,0.18,0.19,0.0,1.02,0.79,0.94,0.58,0.0,0.73,0.46,0.36,0.37,0.33,0.21,0.33,0.27,0.28,0.28,0.29,0.28,0.36,0.25,0.0,0.25,0.27,0.25,0.25,0.0,0.24,0.0,0.22,0.0,0.23,0.0,0.24,0.27,0.21,0.2,0.23,0.2,0.0,0.25,0.0,0.0,0.0,0.0,0.19,0.21,0.19,0.18,0.19,0.19,0.2,0.0,0.21,0.0,0.19,0.0,0.0,0.18,0.0,0.38,0.2,0.23,0.0,0.18,0.0,0.19,0.22,0.0,0.0,0.0,0.0,0.19,0.0,0.62,0.46,0.44,0.31,0.3,0.28,0.28,0.27,0.26,0.26,0.26,0.25,0.24,0.24,0.24,0.23,0.21,0.21,0.2,0.2,0.19,0.19,0.19,64.06
09/08/2021,1.08,0.67,0.0,0.22,0.78,0.0,0.68,0.49,0.79,0.47,0.75,0.29,0.79,0.3,0.63,0.61,0.46,0.74,0.93,0.4,0.71,0.42,0.97,0.39,0.0,0.41,0.44,0.25,0.38,0.33,0.24,0.3,0.58,0.41,0.36,0.42,0.33,0.31,0.54,0.0,0.0,0.0,0.32,0.77,0.3,0.3,0.0,0.0,0.2,0.27,0.25,0.0,0.24,0.0,0.26,0.0,0.0,0.0,0.26,0.32,0.23,0.21,0.26,0.2,0.24,0.24,0.29,0.0,0.29,0.24,0.23,0.24,0.27,0.26,0.27,0.0,0.24,0.33,0.25,0.27,0.26,0.0,0.33,0.0,0.28,0.27,0.4,0.25,0.27,0.22,0.23,0.22,0.2,0.0,0.0,0.21,0.4,0.2,0.26,0.24,0.35,0.21,0.2,0.21,0.19,0.22,0.0,0.22,0.2,0.19,0.22,0.21,0.3,0.0,0.28,0.0,0.0,0.94,0.62,0.0,0.21,0.19,0.0,0.24,0.21,0.0,0.2,0.0,0.24,0.23,0.2,0.0,0.31,0.21,0.19,0.18,0.0,0.0,0.0,0.0,0.0,0.26,0.19,0.0,0.22,0.0,0.0,0.18,0.0,0.19,0.0,0.18,0.0,0.0,0.0,0.0,0.18,0.0,0.0,0.23,0.18,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.24,0.26,0.0,0.2,0.0,0.0,0.0,0.41,0.0,0.0,0.0,0.0,0.0,0.18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.34,0.0,0.19,0.0,0.0,0.0,0.0,0.19,0.18,0.19,0.0,1.02,0.79,0.94,0.58,0.0,0.73,0.46,0.36,0.37,0.33,0.21,0.33,0.27,0.28,0.28,0.29,0.28,0.36,0.25,0.0,0.25,0.27,0.25,0.25,0.0,0.24,0.0,0.22,0.0,0.23,0.0,0.24,0.27,0.21,0.2,0.23,0.2,0.0,0.25,0.0,0.0,0.0,0.0,0.19,0.21,0.19,0.18,0.19,0.19,0.2,0.0,0.21,0.0,0.19,0.0,0.0,0.18,0.0,0.38,0.2,0.23,0.0,0.18,0.0,0.19,0.22,0.0,0.0,0.0,0.0,0.19,0.0,0.62,0.46,0.44,0.31,0.3,0.28,0.28,0.27,0.26,0.26,0.26,0.25,0.24,0.24,0.24,0.23,0.21,0.21,0.2,0.2,0.19,0.19,0.19,64.06
09/09/2021,1.08,0.67,0.0,0.22,0.78,0.0,0.68,0.49,0.79,0.47,0.75,0.29,0.79,0.3,0.63,0.61,0.46,0.74,0.93,0.4,0.71,0.42,0.97,0.39,0.0,0.41,0.44,0.25,0.38,0.33,0.24,0.3,0.58,0.41,0.36,0.42,0.33,0.31,0.54,0.0,0.0,0.0,0.32,0.77,0.3,0.3,0.0,0.0,0.2,0.27,0.25,0.0,0.24,0.0,0.26,0.0,0.0,0.0,0.26,0.32,0.23,0.21,0.26,0.2,0.24,0.24,0.29,0.0,0.29,0.24,0.23,0.24,0.27,0.26,0.27,0.0,0.24,0.33,0.25,0.27,0.26,0.0,0.33,0.0,0.28,0.27,0.4,0.25,0.27,0.22,0.23,0.22,0.2,0.0,0.0,0.21,0.4,0.2,0.26,0.24,0.35,0.21,0.2,0.21,0.19,0.22,0.0,0.22,0.2,0.19,0.22,0.21,0.3,0.0,0.28,0.0,0.0,0.94,0.62,0.0,0.21,0.19,0.0,0.24,0.21,0.0,0.2,0.0,0.24,0.23,0.2,0.0,0.31,0.21,0.19,0.18,0.0,0.0,0.0,0.0,0.0,0.26,0.19,0.0,0.22,0.0,0.0,0.18,0.0,0.19,0.0,0.18,0.0,0.0,0.0,0.0,0.18,0.0,0.0,0.23,0.18,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.24,0.26,0.0,0.2,0.0,0.0,0.0,0.41,0.0,0.0,0.0,0.0,0.0,0.18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.34,0.0,0.19,0.0,0.0,0.0,0.0,0.19,0.18,0.19,0.0,1.02,0.79,0.94,0.58,0.0,0.73,0.46,0.36,0.37,0.33,0.21,0.33,0.27,0.28,0.28,0.29,0.28,0.36,0.25,0.0,0.25,0.27,0.25,0.25,0.0,0.24,0.0,0.22,0.0,0.23,0.0,0.24,0.27,0.21,0.2,0.23,0.2,0.0,0.25,0.0,0.0,0.0,0.0,0.19,0.21,0.19,0.18,0.19,0.19,0.2,0.0,0.21,0.0,0.19,0.0,0.0,0.18,0.0,0.38,0.2,0.23,0.0,0.18,0.0,0.19,0.22,0.0,0.0,0.0,0.0,0.19,0.0,0.62,0.46,0.44,0.31,0.3,0.28,0.28,0.27,0.26,0.26,0.26,0.25,0.24,0.24,0.24,0.23,0.21,0.21,0.2,0.2,0.19,0.19,0.19,64.06
09/10/2021,1.08,0.67,0.0,0.22,0.78,0.0,0.68,0.49,0.79,0.47,0.75,0.29,0.79,0.3,0.63,0.61,0.46,0.74,0.93,0.4,0.71,0.42,0.97,0.39,0.0,0.41,0.44,0.25,0.38,0.33,0.24,0.3,0.58,0.41,0.36,0.42,0.33,0.31,0.54,0.0,0.0,0.0,0.32,0.77,0.3,0.3,0.0,0.0,0.2,0.27,0.25,0.0,0.24,0.0,0.26,0.0,0.0,0.0,0.26,0.32,0.23,0.21,0.26,0.2,0.24,0.24,0.29,0.0,0.29,0.24,0.23,0.24,0.27,0.26,0.27,0.0,0.24,0.33,0.25,0.27,0.26,0.0,0.33,0.0,0.28,0.27,0.4,0.25,0.27,0.22,0.23,0.22,0.2,0.0,0.0,0.21,0.4,0.2,0.26,0.24,0.35,0.21,0.2,0.21,0.19,0.22,0.0,0.22,0.2,0.19,0.22,0.21,0.3,0.0,0.28,0.0,0.0,0.94,0.62,0.0,0.21,0.19,0.0,0.24,0.21,0.0,0.2,0.0,0.24,0.23,0.2,0.0,0.31,0.21,0.19,0.18,0.0,0.0,0.0,0.0,0.0,0.26,0.19,0.0,0.22,0.0,0.0,0.18,0.0,0.19,0.0,0.18,0.0,0.0,0.0,0.0,0.18,0.0,0.0,0.23,0.18,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.24,0.26,0.0,0.2,0.0,0.0,0.0,0.41,0.0,0.0,0.0,0.0,0.0,0.18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.34,0.0,0.19,0.0,0.0,0.0,0.0,0.19,0.18,0.19,0.0,1.02,0.79,0.94,0.58,0.0,0.73,0.46,0.36,0.37,0.33,0.21,0.33,0.27,0.28,0.28,0.29,0.28,0.36,0.25,0.0,0.25,0.27,0.25,0.25,0.0,0.24,0.0,0.22,0.0,0.23,0.0,0.24,0.27,0.21,0.2,0.23,0.2,0.0,0.25,0.0,0.0,0.0,0.0,0.19,0.21,0.19,0.18,0.19,0.19,0.2,0.0,0.21,0.0,0.19,0.0,0.0,0.18,0.0,0.38,0.2,0.23,0.0,0.18,0.0,0.19,0.22,0.0,0.0,0.0,0.0,0.19,0.0,0.62,0.46,0.44,0.31,0.3,0.28,0.28,0.27,0.26,0.26,0.26,0.25,0.24,0.24,0.24,0.23,0.21,0.21,0.2,0.2,0.19,0.19,0.19,64.06
09/13/2021,1.08,0.67,0.0,0.22,0.78,0.0,0.68,0.49,0.79,0.47,0.75,0.29,0.79,0.3,0.63,0.61,0.46,0.74,0.93,0.4,0.71,0.42,0.97,0.39,0.0,0.41,0.44,0.25,0.38,0.33,0.24,0.3,0.58,0.41,0.36,0.42,0.33,0.31,0.54,0.0,0.0,0.0,0.32,0.77,0.3,0.3,0.0,0.0,0.2,0.27,0.25,0.0,0.24,0.0,0.26,0.0,0.0,0.0,0.26,0.32,0.23,0.21,0.26,0.2,0.24,0.24,0.29,0.0,0.29,0.24,0.23,0.24,0.27,0.26,0.27,0.0,0.24,0.33,0.25,0.27,0.26,0.0,0.33,0.0,0.28,0.27,0.4,0.25,0.27,0.22,0.23,0.22,0.2,0.0,0.0,0.21,0.4,0.2,0.26,0.24,0.35,0.21,0.2,0.21,0.19,0.22,0.0,0.22,0.2,0.19,0.22,0.21,0.3,0.0,0.28,0.0,0.0,0.94,0.62,0.0,0.21,0.19,0.0,0.24,0.21,0.0,0.2,0.0,0.24,0.23,0.2,0.0,0.31,0.21,0.19,0.18,0.0,0.0,0.0,0.0,0.0,0.26,0.19,0.0,0.22,0.0,0.0,0.18,0.0,0.19,0.0,0.18,0.0,0.0,0.0,0.0,0.18,0.0,0.0,0.23,0.18,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.24,0.26,0.0,0.2,0.0,0.0,0.0,0.41,0.0,0.0,0.0,0.0,0.0,0.18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.34,0.0,0.19,0.0,0.0,0.0,0.0,0.19,0.18,0.19,0.0,1.02,0.79,0.94,0.58,0.0,0.73,0.46,0.36,0.37,0.33,0.21,0.33,0.27,0.28,0.28,0.29,0.28,0.36,0.25,0.0,0.25,0.27,0.25,0.25,0.0,0.24,0.0,0.22,0.0,0.23,0.0,0.24,0.27,0.21,0.2,0.23,0.2,0.0,0.25,0.0,0.0,0.0,0.0,0.19,0.21,0.19,0.18,0.19,0.19,0.2,0.0,0.21,0.0,0.19,0.0,0.0,0.18,0.0,0.38,0.2,0.23,0.0,0.18,0.0,0.19,0.22,0.0,0.0,0.0,0.0,0.19,0.0,0.62,0.46,0.44,0.31,0.3,0.28,0.28,0.27,0.26,0.26,0.26,0.25,0.24,0.24,0.24,0.23,0.21,0.21,0.2,0.2,0.19,0.19,0.19,64.06
09/14/2021,1.08,0.67,0.0,0.22,0.78,0.0,0.68,0.49,0.79,0.47,0.75,0.29,0.79,0.3,0.63,0.61,0.46,0.74,0.93,0.4,0.71,0.42,0.97,0.39,0.0,0.41,0.44,0.25,0.38,0.33,0.24,0.3,0.58,0.41,0.36,0.42,0.33,0.31,0.54,0.0,0.0,0.0,0.32,0.77,0.3,0.3,0.0,0.0,0.2,0.27,0.25,0.0,0.24,0.0,0.26,0.0,0.0,0.0,0.26,0.32,0.23,0.21,0.26,0.2,0.24,0.24,0.29,0.0,0.29,0.24,0.23,0.24,0.27,0.26,0.27,0.0,0.24,0.33,0.25,0.27,0.26,0.0,0.33,0.0,0.28,0.27,0.4,0.25,0.27,0.22,0.23,0.22,0.2,0.0,0.0,0.21,0.4,0.2,0.26,0.24,0.35,0.21,0.2,0.21,0.19,0.22,0.0,0.22,0.2,0.19,0.22,0.21,0.3,0.0,0.28,0.0,0.0,0.94,0.62,0.0,0.21,0.19,0.0,0.24,0.21,0.0,0.2,0.0,0.24,0.23,0.2,0.0,0.31,0.21,0.19,0.18,0.0,0.0,0.0,0.0,0.0,0.26,0.19,0.0,0.22,0.0,0.0,0.18,0.0,0.19,0.0,0.18,0.0,0.0,0.0,0.0,0.18,0.0,0.0,0.23,0.18,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.24,0.26,0.0,0.2,0.0,0.0,0.0,0.41,0.0,0.0,0.0,0.0,0.0,0.18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.34,0.0,0.19,0.0,0.0,0.0,0.0,0.19,0.18,0.19,0.0,1.02,0.79,0.94,0.58,0.0,0.73,0.46,0.36,0.37,0.33,0.21,0.33,0.27,0.28,0.28,0.29,0.28,0.36,0.25,0.0,0.25,0.27,0.25,0.25,0.0,0.24,0.0,0.22,0.0,0.23,0.0,0.24,0.27,0.21,0.2,0.23,0.2,0.0,0.25,0.0,0.0,0.0,0.0,0.19,0.21,0.19,0.18,0.19,0.19,0.2,0.0,0.21,0.0,0.19,0.0,0.0,0.18,0.0,0.38,0.2,0.23,0.0,0.18,0.0,0.19,0.22,0.0,0.0,0.0,0.0,0.19,0.0,0.62,0.46,0.44,0.31,0.3,0.28,0.28,0.27,0.26,0.26,0.26,0.25,0.24,0.24,0.24,0.23,0.21,0.21,0.2,0.2,0.19,0.19,0.19,64.06
09/15/2021,1.08,0.67,0.0,0.22,0.78,0.0,0.68,0.49,0.79,0.47,0.75,0.29,0.79,0.3,0.63,0.61,0.46,0.74,0.93,0.4,0.71,0.42,0.97,0.39,0.0,0.41,0.44,0.25,0.38,0.33,0.24,0.3,0.58,0.41,0.36,0.42,0.33,0.31,0.54,0.0,0.0,0.0,0.32,0.77,0.3,0.3,0.0,0.0,0.2,0.27,0.25,0.0,0.24,0.0,0.26,0.0,0.0,0.0,0.26,0.32,0.23,0.21,0.26,0.2,0.24,0.24,0.29,0.0,0.29,0.24,0.23,0.24,0.27,0.26,0.27,0.0,0.24,0.33,0.25,0.27,0.26,0.0,0.33,0.0,0.28,0.27,0.4,0.25,0.27,0.22,0.23,0.22,0.2,0.0,0.0,0.21,0.4,0.2,0.26,0.24,0.35,0.21,0.2,0.21,0.19,0.22,0.0,0.22,0.2,0.19,0.22,0.21,0.3,0.0,0.28,0.0,0.0,0.94,0.62,0.0,0.21,0.19,0.0,0.24,0.21,0.0,0.2,0.0,0.24,0.23,0.2,0.0,0.31,0.21,0.19,0.18,0.0,0.0,0.0,0.0,0.0,0.26,0.19,0.0,0.22,0.0,0.0,0.18,0.0,0.19,0.0,0.18,0.0,0.0,0.0,0.0,0.18,0.0,0.0,0.23,0.18,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.24,0.26,0.0,0.2,0.0,0.0,0.0,0.41,0.0,0.0,0.0,0.0,0.0,0.18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.34,0.0,0.19,0.0,0.0,0.0,0.0,0.19,0.18,0.19,0.0,1.02,0.79,0.94,0.58,0.0,0.73,0.46,0.36,0.37,0.33,0.21,0.33,0.27,0.28,0.28,0.29,0.28,0.36,0.25,0.0,0.25,0.27,0.25,0.25,0.0,0.24,0.0,0.22,0.0,0.23,0.0,0.24,0.27,0.21,0.2,0.23,0.2,0.0,0.25,0.0,0.0,0.0,0.0,0.19,0.21,0.19,0.18,0.19,0.19,0.2,0.0,0.21,0.0,0.19,0.0,0.0,0.18,0.0,0.38,0.2,0.23,0.0,0.18,0.0,0.19,0.22,0.0,0.0,0.0,0.0,0.19,0.0,0.62,0.46,0.44,0.31,0.3,0.28,0.28,0.27,0.26,0.26,0.26,0.25,0.24,0.24,0.24,0.23,0.21,0.21,0.2,0.2,0.19,0.19,0.19,64.06
09/16/2021,1.08,0.67,0.0,0.22,0.78,0.0,0.68,0.49,0.79,0.47,0.75,0.29,0.79,0.3,0.63,0.61,0.46,0.74,0.93,0.4,0.71,0.42,0.97,0.39,0.0,0.41,0.44,0.25,0.38,0.33,0.24,0.3,0.58,0.41,0.36,0.42,0.33,0.31,0.54,0.0,0.0,0.0,0.32,0.77,0.3,0.3,0.0,0.0,0.2,0.27,0.25,0.0,0.24,0.0,0.26,0.0,0.0,0.0,0.26,0.32,0.23,0.21,0.26,0.2,0.24,0.24,0.29,0.0,0.29,0.24,0.23,0.24,0.27,0.26,0.27,0.0,0.24,0.33,0.25,0.27,0.26,0.0,0.33,0.0,0.28,0.27,0.4,0.25,0.27,0.22,0.23,0.22,0.2,0.0,0.0,0.21,0.4,0.2,0.26,0.24,0.35,0.21,0.2,0.21,0.19,0.22,0.0,0.22,0.2,0.19,0.22,0.21,0.3,0.0,0.28,0.0,0.0,0.94,0.62,0.0,0.21,0.19,0.0,0.24,0.21,0.0,0.2,0.0,0.24,0.23,0.2,0.0,0.31,0.21,0.19,0.18,0.0,0.0,0.0,0.0,0.0,0.26,0.19,0.0,0.22,0.0,0.0,0.18,0.0,0.19,0.0,0.18,0.0,0.0,0.0,0.0,0.18,0.0,0.0,0.23,0.18,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.24,0.26,0.0,0.2,0.0,0.0,0.0,0.41,0.0,0.0,0.0,0.0,0.0,0.18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.34,0.0,0.19,0.0,0.0,0.0,0.0,0.19,0.18,0.19,0.0,1.02,0.79,0.94,0.58,0.0,0.73,0.46,0.36,0.37,0.33,0.21,0.33,0.27,0.28,0.28,0.29,0.28,0.36,0.25,0.0,0.25,0.27,0.25,0.25,0.0,0.24,0.0,0.22,0.0,0.23,0.0,0.24,0.27,0.21,0.2,0.23,0.2,0.0,0.25,0.0,0.0,0.0,0.0,0.19,0.21,0.19,0.18,0.19,0.19,0.2,0.0,0.21,0.0,0.19,0.0,0.0,0.18,0.0,0.38,0.2,0.23,0.0,0.18,0.0,0.19,0.22,0.0,0.0,0.0,0.0,0.19,0.0,0.62,0.46,0.44,0.31,0.3,0.28,0.28,0.27,0.26,0.26,0.26,0.25,0.24,0.24,0.24,0.23,0.21,0.21,0.2,0.2,0.19,0.19,0.19,64.06
09/17/2021,1.08,0.67,0.0,0.22,0.78,0.0,0.68,0.49,0.79,0.47,0.75,0.29,0.79,0.3,0.63,0.61,0.46,0.74,0.93,0.4,0.71,0.42,0.97,0.39,0.0,0.41,0.44,0.25,0.38,0.33,0.24,0.3,0.58,0.41,0.36,0.42,0.33,0.31,0.54,0.0,0.0,0.0,0.32,0.77,0.3,0.3,0.0,0.0,0.2,0.27,0.25,0.0,0.24,0.0,0.26,0.0,0.0,0.0,0.26,0.32,0.23,0.21,0.26,0.2,0.24,0.24,0.29,0.0,0.29,0.24,0.23,0.24,0.27,0.26,0.27,0.0,0.24,0.33,0.25,0.27,0.26,0.0,0.33,0.0,0.28,0.27,0.4,0.25,0.27,0.22,0.23,0.22,0.2,0.0,0.0,0.21,0.4,0.2,0.26,0.24,0.35,0.21,0.2,0.21,0.19,0.22,0.0,0.22,0.2,0.19,0.22,0.21,0.3,0.0,0.28,0.0,0.0,0.94,0.62,0.0,0.21,0.19,0.0,0.24,0.21,0.0,0.2,0.0,0.24,0.23,0.2,0.0,0.31,0.21,0.19,0.18,0.0,0.0,0.0,0.0,0.0,0.26,0.19,0.0,0.22,0.0,0.0,0.18,0.0,0.19,0.0,0.18,0.0,0.0,0.0,0.0,0.18,0.0,0.0,0.23,0.18,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.24,0.26,0.0,0.2,0.0,0.0,0.0,0.41,0.0,0.0,0.0,0.0,0.0,0.18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.34,0.0,0.19,0.0,0.0,0.0,0.0,0.19,0.18,0.19,0.0,1.02,0.79,0.94,0.58,0.0,0.73,0.46,0.36,0.37,0.33,0.21,0.33,0.27,0.28,0.28,0.29,0.28,0.36,0.25,0.0,0.25,0.27,0.25,0.25,0.0,0.24,0.0,0.22,0.0,0.23,0.0,0.24,0.27,0.21,0.2,0.23,0.2,0.0,0.25,0.0,0.0,0.0,0.0,0.19,0.21,0.19,0.18,0.19,0.19,0.2,0.0,0.21,0.0,0.19,0.0,0.0,0.18,0.0,0.38,0.2,0.23,0.0,0.18,0.0,0.19,0.22,0.0,0.0,0.0,0.0,0.19,0.0,0.62,0.46,0.44,0.31,0.3,0.28,0.28,0.27,0.26,0.26,0.26,0.25,0.24,0.24,0.24,0.23,0.21,0.21,0.2,0.2,0.19,0.19,0.19,64.06
