,DREYFUS GOVT CASH MGMT,S&P OIL & GAS EXPLOR AND PROD SELECT INDEX SWAP,S&P OIL & GAS EXPLOR AND PROD SELECT INDEX SWAP,S&P OIL & GAS EXPLOR AND PROD SELECT INDEX SWAP,S&P OIL & GAS EXPLOR AND PROD SELECT INDEX SWAP,S&P OIL & GAS EXPLOR AND PROD SELECT INDEX SWAP,S&P OIL & GAS EXPLOR AND PROD SELECT INDEX SWAP,DREYFUS GOVT CASH MGMT,GOLDMAN FINL SQ TRSRY INST 506,GOLDMAN FINL SQ TRSRY INST 506,GOLDMAN FINL SQ TRSRY INST 506,DREYFUS GOVT CASH MGMT,CPE,SM,OXY,CLR,FANG,COP,AR,MRO,COG,PXD,EOG,XOM,XEC,OVV,CVX,HES,DVN,MPC,MUR,PSX,SWN,REGI,RRC,APA,VLO,HFC,EQT,MTDR,CLNE,GEVO,DEN,PBF,CDEV,CNX,GOLDMAN FINL SQ TRSRY INST 506,PDCE,GPRE,WLL,LPI,TELL,MGY,KOS,NFE,OAS,ALTO,DK,NOG,BCEI,INT,CVI,TALO,PARR,MNRL,MCF,REX,GOLDMAN FINL SQ TRSRY INS,SUM
07/09/2021,18.28,11.77,10.96,10.49,9.81,8.0,6.8,2.91,1.98,1.51,1.13,0.92,0.46,0.45,0.44,0.43,0.42,0.41,0.41,0.4,0.4,0.4,0.4,0.4,0.4,0.39,0.39,0.38,0.38,0.38,0.38,0.38,0.37,0.37,0.37,0.37,0.37,0.36,0.36,0.35,0.35,0.33,0.32,0.29,0.28,0.25,0.25,0.24,0.22,0.21,0.2,0.15,0.14,0.14,0.14,0.13,0.12,0.12,0.11,0.11,0.09,0.09,0.05,0.05,0.04,0.02,0.01,0.0,100.03000000000002
