,AVGO,WFC,BAC,DHR,C,NEE,JPM,WFC,APTV,NEE,JPM,WFC,T,KKR,SO,NEE,C,PCG,BDX,COF,JPM,BAC,BAC,BAC,T,QRTEV,GS,COF,T,ALLY,ALL,WFC,MS,BSX,BAC,MS,DTE,WFC,DUK,BAC,AES,MS,GS,MET,C,SO,WFC,ATH,AEGON,MS,USB,JPM,TFC,CTL,WFC,MS,BAC,BAC,T,SWK,MET,F,AEP,STT,EQH,SRE,F,D,SYF,GS,SO,ET,FRC,NEE,SO,USB,SCHW,VIAC,SBNY,WFC,GS,IIVI,CTL,CMS,ATH,WFC,WCC,TFC,ENBCN,USB,SCHW,PRU,ALL,MET,PSA,COF,KEY,STT,BHF,HBAN,RF,ELAN,ATH,AIG,NYCB,RF,NEE,USM,DUK,USB,MS,AXS,NI,DUK,PRU,QVCN,FRC,KEY,COF,FITB,SABR,HBAN,USM,USB,ALL,SO,BHF,CFG,TDS,EIX,ESGR,RGA,ACGL,PPL,BHF,ET,ETP 7 5/8 PERP,AEL,NTRS,KEY,RGA,FRC,BAC,PBI,DTE,BHF,ETR,NSUS,HIG,AQNCN 6.2 07/01/79 PFD,BAMACN,ATH,SJI,VER,DLR,SIVB,SNV,USM,ACGL,PSB,RLJ,TCBI,FRC,AMG,CFG,FCNCA,DHC,VOYA,CHNG,VNO,VNO,EIX,PSA,WAFD,NNN,AQNCN,PSA,PSA,WRB,WTFC,EQH,PSA,ALL,AEL,BAC NEW YORK,UNM,TVA,PSA,VNO,VNO,PSA,BPY,DTE,AIZ,AMG,PBCT,APO,PSA,SO,EIX,SUM
07/09/2021,3.33,3.33,2.43,1.44,1.39,1.38,1.18,1.17,1.13,1.11,1.06,1.05,1.04,0.99,0.98,0.95,0.95,0.92,0.91,0.9,0.89,0.87,0.82,0.8,0.79,0.75,0.75,0.73,0.73,0.72,0.72,0.68,0.66,0.66,0.65,0.65,0.65,0.65,0.64,0.63,0.62,0.61,0.61,0.6,0.6,0.6,0.6,0.57,0.56,0.56,0.56,0.55,0.55,0.55,0.54,0.54,0.53,0.52,0.51,0.51,0.5,0.49,0.49,0.48,0.48,0.47,0.46,0.46,0.46,0.46,0.46,0.45,0.45,0.44,0.44,0.43,0.42,0.41,0.41,0.41,0.4,0.39,0.39,0.39,0.38,0.38,0.37,0.37,0.36,0.36,0.36,0.35,0.35,0.35,0.35,0.35,0.34,0.34,0.34,0.34,0.33,0.33,0.33,0.32,0.32,0.32,0.32,0.31,0.31,0.31,0.31,0.31,0.3,0.3,0.3,0.3,0.29,0.29,0.29,0.29,0.29,0.29,0.29,0.28,0.28,0.27,0.27,0.27,0.27,0.27,0.27,0.26,0.26,0.26,0.26,0.25,0.25,0.25,0.25,0.24,0.24,0.24,0.24,0.24,0.24,0.24,0.24,0.23,0.22,0.22,0.22,0.21,0.21,0.21,0.2,0.2,0.2,0.2,0.2,0.19,0.19,0.19,0.19,0.19,0.19,0.19,0.19,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.17,0.17,0.17,0.17,0.17,0.17,0.16,0.16,0.16,0.16,0.16,0.16,0.16,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,92.4
