,U.S. Treasury Bond Stripped Principal Payment 0%,U.S. Treasury Bond Stripped Principal Payment 0%,U.S. Treasury Bond Stripped Principal Payment 0%,U.S. Treasury Bond Stripped Principal Payment 0%,U.S. Treasury Bond Stripped Principal Payment 0%,U.S. Treasury Bond Stripped Principal Payment 0%,U.S. Treasury Bond Stripped Principal Payment 0%,U.S. Treasury Bond Stripped Principal Payment 0%,U.S. Treasury Bond Stripped Principal Payment 0%,U.S. Treasury Bond Stripped Principal Payment 0%,U.S. Treasury Bond Stripped Principal Payment 0%,U.S. Treasury Bond Stripped Principal Payment 0%,U.S. Treasury Bond Stripped Principal Payment 0%,U.S. Treasury Bond Stripped Principal Payment 0%,U.S. Treasury Bond Stripped Principal Payment 0%,U.S. Treasury Bond Stripped Principal Payment 0%,U.S. Treasury Bond Stripped Principal Payment 0%,U.S. Treasury Bond Stripped Principal Payment 0%,U.S. Treasury Bond Stripped Principal Payment 0%,U.S. Treasury Bond Stripped Principal Payment 0%,ZYME,ZYME,ZYME,SUM
07/09/2021,5.27,5.21,5.19,5.19,5.11,5.11,5.11,5.06,5.04,5.01,5.0,4.99,4.96,4.96,4.92,4.9,4.82,4.81,4.71,4.6,0.42,0.0,-0.38,100.00999999999999
