,AAPL,MSFT,GOOGL,AMZN,JNJ,HD,PFE,CMCSA,CSCO,KO,WMT,PEP,XOM,ABT,ACN,COST,INTC,MRK,AVGO,QCOM,UPS,BMY,LLY,SBUX,IBM,MMM,AMGN,CHTR,GILD,SHW,TJX,AXP,MMC,MRNA,EMR,MCO,MSI,DFS,PGR,CTSH,OPEN,ROST,BAX,OTIS,YUM,RSG,AVY,EPAM,LII,SLB,IDXX,AWK,HSY,IPG,FB,EVR,FL,FOXA,JLL,YETI,TTC,DPZ,ATUS,R,QDEL,HOLX,ABBV,TSLA,MSCI,LPX,CVS,AMD,BRK.B,AMT,PSA,SPG,SBAC,NVDA,VTR,AON,GOGRID SDB.ST,EQIX,PLD,SON,BRX,CCI,JPM,SUM
08/20/2021,6.6,6.15,4.81,2.45,2.11,1.86,1.72,1.64,1.56,1.53,1.53,1.53,1.52,1.52,1.51,1.5,1.49,1.48,1.47,1.38,1.37,1.36,1.32,1.3,1.29,1.28,1.28,1.24,1.24,1.22,1.21,1.21,1.19,1.18,1.16,1.16,1.15,1.15,1.14,1.14,1.13,1.13,1.1,1.09,1.09,1.08,1.08,1.08,1.07,1.07,1.07,1.06,1.06,1.05,1.04,1.04,1.02,1.02,1.01,0.99,0.98,0.97,0.95,0.92,0.84,0.55,0.49,0.33,0.3,0.27,0.26,0.24,0.23,0.22,0.2,0.19,0.17,0.16,0.14,0.13,0.09,0.03,0.03,0.03,0.03,0.02,0.02,100.02000000000001
