,VALE,BVXB.,PJX.,BBD,PBR,B3SA3.SA,AMXL.MX,WALMEX.MX,STNE,GFNORTEO.MX,FEMSAUBD.MX,GMEXICOB.MX,ABEV,CEMEXCPO.MX,PAGS,MGLU3.SA,WEGE3.SA,NTCO3.SA,ITSA4.SA,BBAS3.SA,LREN3.SA,BAP,TLEVISACPO.MX,SQM,GGB,SCCO,CHILE.SN,BRFS,EC,CIB,FUNO11.MX,COPEC.SN,FALABELLA.SN,BSAC,CCRO3.SA,UGPA3.SA,ENIA,ISA.BC,CENCOSUD.SN,CMPC.SN,USD,ENELCHILE.SN,BRL,HBCFT,XTSLA,MXN,HBCFT,COP,BRL,CLP,MXN,UGPA1.SA,MCBU1,SUM
07/09/2021,16.45,5.88,5.31,4.95,4.48,4.09,3.84,3.51,3.47,3.44,3.42,3.27,3.23,2.7,2.49,2.36,2.13,2.1,2.07,1.89,1.63,1.62,1.56,1.43,1.3,1.16,0.91,0.8,0.79,0.71,0.68,0.68,0.67,0.62,0.62,0.61,0.59,0.59,0.54,0.53,0.37,0.29,0.11,0.06,0.03,0.02,0.01,0.0,0.0,0.0,0.0,0.0,0.0,100.00999999999999
