,DOW JONES TRANSP AVG SWAP,DOW JONES TRANSP AVG SWAP,DOW JONES TRANSP AVG SWAP,DOW JONES TRANSP AVG SWAP,DOW JONES TRANSP AVG SWAP,GOLDMAN FS GOVT INST,FDX,KSU,NSC,BANK OF NEW YORK CASH RESERVE,UNP,UPS,GOLDMAN FINL SQ TRSRY INST 506,JBHT,LSTR,EXPD,CHRW,CAR,R,MATX,GOLDMAN FS GOVT INST,KEX,ALK,LUV,UAL,GOLDMAN FINL SQ TRSRY INST 506,DAL,CSX,GOLDMAN FINL SQ TRSRY INS,AAL,JBLU,DREYFUS GOVT CASH MGMT,GOLDMAN FINL SQ TRSRY INST 506,GOLDMAN FINL SQ TRSRY INS,SUM
07/09/2021,20.93,14.85,14.49,12.4,5.42,4.39,2.76,2.65,2.52,2.12,2.1,1.98,1.91,1.53,1.47,1.19,0.87,0.73,0.69,0.6,0.56,0.56,0.55,0.49,0.48,0.45,0.4,0.3,0.23,0.2,0.16,0.02,0.0,0.0,100.0
