,GLOBAL X ROBOTICS & ARTIFICIAL INTEL ETF SWAP,GLOBAL X ROBOTICS & ARTIFICIAL INTEL ETF SWAP,BOTZ,BANK OF NEW YORK CASH RESERVE,GLOBAL X ROBOTICS & ARTIFICIAL INTEL ETF SWAP,GLOBAL X ROBOTICS & ARTIFICIAL INTEL ETF SWAP,GOLDMAN FINL SQ TRSRY INST 506,DREYFUS GOVT CASH MGMT,GOLDMAN FS GOVT INST,DREYFUS GOVT CASH MGMT,GOLDMAN FINL SQ TRSRY INST 506,GOLDMAN FS GOVT INST,DREYFUS GOVT CASH MGMT,GOLDMAN FINL SQ TRSRY INS,SUM
07/09/2021,22.8,21.82,16.46,13.41,9.96,6.52,4.05,3.07,1.91,0.0,0.0,0.0,0.0,0.0,100.0
