,VSS,XLF,VCIT,LQD,EFG,XLK,BKLN,SCHC,VEA,IEFA,VNQ,SRLN,Ishares Edge Msci Usa Momentum Factor Etf,VUG,VFH,Payb Xly Short Ms,VGT,Payb Vanguard S/C G E,USIG,VHT,Vanguard F Ms Long,VXX,Recv Xlf Long Ms,Vg Int-Term Corp,Payb Ishares Russell 2000,Recv Ishares Iboxx Inves,Payb Xle Short Ms,XLV,Ishares Msci Eafe Grth,Vanguard Consumer Discretionary Etf,SCHG,Recv Xlk Long Ms,Pay Ishares S&P Smal,Recv Pwrshares Sr Loan,Schwab International Small-Cap Equity Etf,Recv Vanguard Msci Eafe,Recv Iefa Lms,MGK,Recv Vanguard Reit Etf,Recv Spdr Senior Loan,Recv Vanguard Grw Etf,Recv Vfh Lms,Drey Inst Pref Gov Mm Inst 6546,VONG,ULTR,USRT,Recv Rvanguard Energy Etf,Recv Vgt Lms,FREL,Recv Ishares Core Us,Recv Vht Lms,Ipath Series B S&P 500 Vix,Recv Xlv Long Ms,Cash,Vanguard Mega Cap Growth Etf,SHV,Vanguard Russell 1000 Growth E,Ishares Core Us Reit Etf,CLTL,Fidelity Msci Real Estate Index Etf,Recv Ishr Lehmn Sh Tr Trs,Pwrshares Treas Cltl Port,BIL,Pwrshares Treas Cltl Port,Payb Ishr Lehmn Sh Tr Trs,Fidelity Msci Real Estate Index Etf,Ishares Core Us Reit Etf,ULTR,Vanguard Russell 1000 Growth E,Vanguard Mega Cap Growth Etf,SCHG,Payb Xlv Long Ms,Ipath Series B S&P 500 Vix,Payb Vht Lms,Payb Ishares Core Us,Payb Vgt Lms,Payb Rvanguard Energy Etf,Payb Vfh Lms,Payb Vanguard Grw Etf,Payb Spdr Senior Loan,Payb Vanguard Reit Etf,Payb Iefa Lms,Payb Vanguard Msci Eafe,Schwab International Small-Cap Equity Etf,Payb Pwrshares Sr Loan,Recv Ishares S&P Smal,Payb Xlk Long Ms,Vanguard Consumer Discretionary Etf,Ishares Msci Eafe Grth,Recv Xle Short Ms,Payb Ishares Iboxx Inves,Recv Ishares Russell 2000,Payb Xlf Long Ms,Vg Int-Term Corp,Vanguard F Ms Long,Recv Vanguard S/C G E,Recv Xly Short Ms,Ishares Edge Msci Usa Momentum Factor Etf,SUM
07/09/2021,12.69,10.89,10.87,9.87,8.71,6.25,4.86,4.76,4.7,4.45,3.91,3.86,2.99,2.92,2.69,2.32,1.66,1.41,1.39,1.34,1.27,1.12,1.09,1.09,1.08,0.99,0.94,0.93,0.88,0.71,0.63,0.63,0.56,0.49,0.48,0.47,0.45,0.42,0.39,0.39,0.29,0.27,0.25,0.25,0.24,0.2,0.2,0.17,0.15,0.14,0.14,0.11,0.09,0.04,0.04,0.04,0.02,0.02,0.02,0.02,0.0,0.0,0.0,0.0,0.0,-0.02,-0.02,-0.02,-0.02,-0.04,-0.06,-0.09,-0.12,-0.13,-0.14,-0.17,-0.2,-0.27,-0.29,-0.39,-0.39,-0.44,-0.47,-0.47,-0.49,-0.56,-0.62,-0.72,-0.87,-0.96,-0.99,-1.08,-1.09,-1.09,-1.27,-1.41,-2.35,-3.0,100.00000000000001
