,2603.TW,1919.HK,LUKOY,2338.HK,1958.HK,PJX.,VALE,JBSS3.SA,3808.HK,AMX,AQE.,ASII.JK,NILSY,SNPMF,KCHOL.IS,FALABELLA.SN,1088.HK,TLKM.JK,6690.HK,TENAGA.KL,SID,VIV,347.HK,ELEKTRA.MX,CX,1812.HK,IMP.JO,MTN.JO,MGNT.ME,TOPGLOV.KL,ALRS.ME,135.HK,KIO.JO,1216.TW,ATAD.L,VOD.JO,148.HK,2357.TW,BIMBOA.MX,BS6.SI,2409.TW,CIG,CPFE3.SA,SBSW,AC.MX,FROTO.IS,3008.TW,GOAU4.SA,IRAO.ME,KOF,UNTR.JK,GGB,TIMS3.SA,6110.HK,SUPERMX.KL,TCELL.IS,3481.TW,SNGS.ME,CAP.SN,SHP.JO,ENKAI.IS,ALFAA.MX,EREGL.IS,1313.HK,1044.HK,HTO.AT,EQTL3.SA,AU,2353.TW,ELP,2408.TW,ADRO.JK,1585.HK,STGT.BK,3998.HK,EGCO.BK,2105.TW,EGCO.BK,USIM5.SA,PPH.JO,TTKOM.IS,TFG.JO,2301.TW,WHL.JO,EGCO.BK,2377.TW,HARTA.KL,GRUMAB.MX,MCG.JO,BIMAS.IS,ARI.JO,2354.TW,CIEL3.SA,CCU.SN,CCOLA.IS,KOZAL.IS,ANDINA-B.SN,EGCO.BK,1504.TW,BELA.AT,2385.TW,EGCO.BK,EGCO.BK,EGCO.BK,EGCO.BK,EGCO.BK,EGCO.BK,SUM
07/09/2021,3.59,2.51,2.12,2.08,2.07,2.06,2.04,2.02,1.99,1.98,1.95,1.94,1.91,1.88,1.82,1.8,1.79,1.76,1.73,1.71,1.7,1.63,1.59,1.49,1.47,1.45,1.44,1.4,1.39,1.32,1.32,1.29,1.29,1.24,1.24,1.15,1.12,1.11,1.08,1.07,1.01,0.95,0.91,0.91,0.87,0.86,0.85,0.84,0.83,0.83,0.82,0.81,0.74,0.73,0.73,0.72,0.72,0.7,0.69,0.67,0.62,0.62,0.62,0.6,0.59,0.58,0.58,0.56,0.54,0.52,0.49,0.47,0.47,0.47,0.46,0.45,0.43,0.42,0.4,0.4,0.4,0.39,0.38,0.38,0.36,0.35,0.35,0.34,0.31,0.29,0.29,0.28,0.28,0.26,0.25,0.23,0.21,0.2,0.17,0.15,0.14,0.03,0.0,0.0,0.0,-0.01,-0.03,100.02
