,S&P RETAIL SELECT INDUSTRY INDEX SWAP,S&P RETAIL SELECT INDUSTRY INDEX SWAP,S&P RETAIL SELECT INDUSTRY INDEX SWAP,S&P RETAIL SELECT INDUSTRY INDEX SWAP,DREYFUS GOVT CASH MGMT,S&P RETAIL SELECT INDUSTRY INDEX SWAP,GOLDMAN FS GOVT INST,DREYFUS GOVT CASH MGMT,GOLDMAN FINL SQ TRSRY INST 506,GOLDMAN FINL SQ TRSRY INST 506,RVLV,ETSY,DASH,BKE,CVNA,LB,SSTK,AMZN,BOOT,KMX,AZO,CHWY,EYE,ROST,DG,COST,SIG,BURL,AAP,ORLY,TGT,DDS,AEO,HIBB,ANF,TJX,STMP,TSCO,ULTA,AN,SFT,SBH,URBN,WMT,PRCH,LAD,JWN,EBAY,PETS,FIVE,CTRN,GPS,GO,PRTS,VRM,KR,W,KSS,BJ,ASO,LESL,FL,DLTR,PLCE,CWH,BBY,SPWH,QUOT,BLNK,PAG,OSTK,SAH,ABG,OLLI,SFIX,MUSA,MNRO,HZO,DKS,CASY,CAL,ACI,BIG,ODP,DBI,GPI,GRPN,GES,M,PRTY,REAL,PSMT,QRTEA,GME,FLWS,WBA,WOOF,SFM,RCII,BGFV,ZUMZ,RAD,GCO,CHS,IMKTA,LQDT,FRG,CRMT,SCVL,LE,WMK,CONN,ONEW,TA,ARKO,WINA,GOLDMAN FINL SQ TRSRY INS,DREYFUS GOVT CASH MGMT,GOLDMAN FS GOVT INST,DREYFUS GOVT CASH MGMT,GOLDMAN FINL SQ TRSRY INST 506,SUM
07/09/2021,24.02,15.8,14.49,11.38,4.2,3.09,2.42,1.84,1.31,1.2,0.25,0.25,0.24,0.24,0.24,0.23,0.23,0.23,0.23,0.23,0.23,0.23,0.22,0.22,0.22,0.22,0.22,0.22,0.22,0.22,0.22,0.22,0.22,0.22,0.22,0.21,0.21,0.21,0.21,0.21,0.21,0.21,0.21,0.21,0.21,0.21,0.21,0.21,0.21,0.21,0.21,0.21,0.21,0.21,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.19,0.19,0.19,0.19,0.19,0.19,0.19,0.19,0.19,0.19,0.19,0.19,0.19,0.19,0.18,0.18,0.18,0.18,0.18,0.17,0.17,0.17,0.14,0.12,0.12,0.12,0.11,0.11,0.11,0.11,0.1,0.1,0.09,0.07,0.07,0.07,0.04,0.04,0.0,0.0,0.0,0.0,100.02000000000001
