,VANECK VECTORS JUNIOR GOLD MINERS ETF SWAP,VANECK VECTORS JUNIOR GOLD MINERS ETF SWAP,GDXJ,BANK OF NEW YORK CASH RESERVE,DREYFUS GOVT CASH MGMT,GOLDMAN FINL SQ TRSRY INST 506,VANECK VECTORS JUNIOR GOLD MINERS ETF SWAP,VANECK VECTORS JUNIOR GOLD MINERS ETF SWAP,VANECK VECTORS JUNIOR GOLD MINERS ETF SWAP,GOLDMAN FINL SQ TRSRY INS,GOLDMAN FINL SQ TRSRY INST 506,DREYFUS GOVT CASH MGMT,GOLDMAN FINL SQ TRSRY INST 506,DREYFUS GOVT CASH MGMT,GOLDMAN FINL SQ TRSRY INS,GOLDMAN FINL SQ TRSRY INS,SUM
07/09/2021,31.82,18.05,13.35,9.8,6.96,6.24,5.0,2.96,2.33,1.81,0.53,0.36,0.29,0.26,0.12,0.09,99.97
