,AAPL,MSFT,ORLY,AZO,BRK.B,AMZN,9432.T,HD,UNH,JNJ,PEP,WMT,CL,HSY,ACN,MMC,CVS,GWW,L.TO,IBM,LOW,GPC,CSCO,GD,MSI,VRSN,MCO,WM,AD.AS,YUM,PAYX,FAST,TGT,MCD,ADP,DG,PG,ADM,GOOGL,HPE,PM,GOOG,AON,BMY,GILD,REL.L,ABBV,WKL.AS,RSG,TXN,VZ,ROG.SW,COL.AX,4502.T,KEYS,ADBE,ALL,CTSH,KO,COST,META,9434.T,GIB.A.TO,BA.L,DELL,MCK,TLS.AX,DGX,SGSN.SW,1.HK,REGN,WES.AX,G.MI,ORA.PA,MAS,GSK.L,POW.TO,LH,OR.PA,TSN,DOX,RO.SW,SSNC,4901.T,NN.AS,XOM,NOC,2914.T,n/a,DTE.DE,CDW,APH,SGE.L,NLY,CVX,MKL,CHRW,ML.PA,DRE,VRTX,FFIV,AFL,4704.T,9433.T,MDLZ,ED,LLY,CAP.PA,FISV,RY.TO,ERIC B.ST,TJX,FIS,ITW,C,JPM,L,NESN.SW,TELIA.ST,NOVN.SW,GLW,AJG,LMT,TRV,ZBRA,CHKP,LSXMK,LUMI.TA,ABC,1928.T,GWO.TO,T,Y,NI,SCMN.SW,SO,PSA,PFE,CHD,GIS,MMM,TSCO.L,CPU.AX,EXC,NTGY.MC,WOW.AX,ZURN.SW,HSIC,CM.TO,VMW,8411.T,CS.PA,NVDA,INTC,BDX,ZTS,NG.L,MZTF.TA,WPC,AKAM,ELV,S68.SI,HO.PA,ENI.MI,BCE.TO,KHC,ENB.TO,NA.TO,DSCT.TA,CTAS,CMCSA,BNS.TO,SHW,AVGO,WMB,SLF.TO,POLI.TA,6971.T,KMB,BAX,BR,TD.TO,ORNBV.HE,PLD,RED.MC,IQV,INTU,WRB,AEP,AEE,SAN.PA,7751.T,O,SY1.DE,TEL.OL,DTE,BNZL.L,9735.T,AMGN,NAB.AX,SUM
08/16/2022,3.06,2.31,1.41,1.26,1.13,1.12,1.11,1.06,1.02,0.95,0.91,0.89,0.87,0.86,0.86,0.84,0.81,0.8,0.8,0.77,0.76,0.76,0.75,0.75,0.75,0.73,0.73,0.72,0.72,0.71,0.71,0.7,0.68,0.67,0.63,0.6,0.6,0.6,0.6,0.59,0.58,0.58,0.58,0.58,0.55,0.54,0.54,0.54,0.52,0.52,0.51,0.51,0.51,0.51,0.51,0.5,0.5,0.5,0.49,0.49,0.48,0.48,0.48,0.47,0.47,0.46,0.46,0.45,0.45,0.44,0.44,0.44,0.44,0.44,0.44,0.43,0.42,0.41,0.39,0.39,0.38,0.38,0.37,0.37,0.37,0.37,0.37,0.37,0.35,0.35,0.35,0.35,0.35,0.34,0.34,0.33,0.33,0.33,0.32,0.32,0.32,0.32,0.32,0.32,0.31,0.31,0.31,0.31,0.31,0.3,0.3,0.3,0.29,0.29,0.29,0.28,0.28,0.27,0.27,0.27,0.27,0.26,0.26,0.26,0.26,0.26,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.24,0.24,0.24,0.24,0.24,0.24,0.23,0.23,0.23,0.23,0.23,0.23,0.23,0.23,0.23,0.23,0.23,0.22,0.22,0.22,0.22,0.22,0.22,0.21,0.21,0.21,0.21,0.21,0.21,0.21,0.21,0.21,0.21,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.19,0.19,0.19,0.19,0.19,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.17,0.17,0.16,0.16,0.16,0.16,0.16,0.16,0.16,0.16,86.17
