,n/a,VZ 4.522 09.15.48,ABIBB 4.7 02.01.36 *,DIS 2.65 01.13.31,EQIX 3.2 11.18.29,WFC 3 10.23.26,C V4.412 03.31.31,JPM V4.493 03.24.31,BA 5.15 05.01.30,GS V1.992 01.27.32,AMZN 1.5 06.03.30,NEE 2.25 06.01.30,MET 4.55 03.23.30,ORAFP 8.5 03.01.31,ABBV 3.2 11.21.29,CVS 4.3 03.25.28,BATSLN 3.557 08.15.27,RDSALN 6.375 12.15.38,AVGO 3.875 01.15.27,PCG 4.55 07.01.30,HD 5.875 12.16.36,KO 1.375 03.15.31,FISV 3.5 07.01.29,ORCL 5.375 07.15.40,AAPL 3.35 02.09.27,CVX 2.236 05.11.30,LUV 5.125 06.15.27,COST 1.6 04.20.30,MPLX 2.65 08.15.30,GE 5.875 01.14.38 MTN,AMGN 2.2 02.21.27,DOW 3.6 11.15.50,SHW 2.95 08.15.29,COF 3.8 01.31.28,NTRS 1.95 05.01.30,SUM
03/30/2022,13.12,3.52,3.49,3.44,3.43,3.39,3.37,3.25,3.07,2.95,2.9,2.8,2.75,2.75,2.67,2.65,2.64,2.61,2.55,2.5,2.49,2.49,2.48,2.42,2.41,2.37,2.32,2.26,2.14,2.13,2.09,1.31,1.21,1.09,0.99,100.05
