,Usd Forward Cash/Ccy Contract Purchased,DTE.DE,D05.SI,GSK.L,CM.TO,ROG.SW,SAN.PA,AD.AS,ULVR.L,EMA.TO,2914.T,BATS.L,BN.PA,BNS.TO,9434.T,NOVN.SW,8058.T,BHP.AX,IBE.MC,8001.T,RIO.AX,ZURN.SW,9432.T,FTS.TO,ORA.PA,TSCO.L,SCMN.SW,KNEBV.HE,SRG.MI,1.HK,AZJ.AX,16.HK,FORTUM.HE,U11.SI,O39.SI,G.MI,TRN.MI,2388.HK,ADM.L,2.HK,Future on BANK Index,EN.PA,RO.SW,Invesco Shrt-Trm Inv Treasury Instl,SRU.UN.TO,A17U.SI,TEL.OL,ENG.MC,A2A.MI,REE.MC,LEG.DE,ELISA.HE,1820.T,NET CURRENT ASSETS USD,6.HK,ACS.MC,WPR.AX,ORK.OL,SPSN.SW,PROX.BR,12.HK,6823.HK,LGEN.L,IG.MI,683.HK,AXFO.ST,IGM.TO,8964.T,EUR Traded Cash,1038.HK,GJF.OL,ETL.PA,CRT.UN.TO,IRE.MI,9511.T,CLW.AX,COFB.BR,1961.T,CMW.AX,BCVN.SW,303.HK,JUP.L,ALLN.SW,HKD Traded Cash,3738.T,JPY Traded Cash,LOG.MC,CIBUS.ST,ACE.MI,GBP Traded Cash,STG.CO,SGD Traded Cash,8133.T,9810.T,1382.HK,1883.HK,Z25.SI,VATN.SW,NOK Traded Cash,CAD Traded Cash,DKK Traded Cash,ILS Traded Cash,AUD Traded Cash,NZD Traded Cash,CHF Traded Cash,SEK Traded Cash,Jpy Forward Cash/Ccy Contract Sold,Usd Forward Cash/Ccy Contract Sold,Sgd Forward Cash/Ccy Contract Sold,Nok Forward Cash/Ccy Contract Sold,Sek Forward Cash/Ccy Contract Sold,Hkd Forward Cash/Ccy Contract Sold,Gbp Forward Cash/Ccy Contract Sold,Eur Forward Cash/Ccy Contract Sold,Chf Forward Cash/Ccy Contract Sold,Cad Forward Cash/Ccy Contract Sold,Aud Forward Cash/Ccy Contract Sold,MSCI EAFE Index Future Sept 21,Sek Forward Cash/Ccy Contract Purchased,Nok Forward Cash/Ccy Contract Purchased,Sgd Forward Cash/Ccy Contract Purchased,Aud Forward Cash/Ccy Contract Purchased,Hkd Forward Cash/Ccy Contract Purchased,Chf Forward Cash/Ccy Contract Purchased,Gbp Forward Cash/Ccy Contract Purchased,Cad Forward Cash/Ccy Contract Purchased,Jpy Forward Cash/Ccy Contract Purchased,Eur Forward Cash/Ccy Contract Purchased,SUM
07/09/2021,97.84,2.75,2.62,2.6,2.56,2.53,2.52,2.48,2.45,2.44,2.44,2.44,2.43,2.43,2.42,2.33,2.24,2.22,2.21,2.2,2.19,2.18,2.18,2.16,2.16,2.16,2.04,1.69,1.57,1.49,1.48,1.44,1.38,1.37,1.25,1.2,1.07,1.07,1.0,0.92,0.9,0.9,0.83,0.82,0.8,0.77,0.76,0.76,0.73,0.72,0.66,0.64,0.58,0.58,0.55,0.53,0.52,0.44,0.4,0.38,0.37,0.37,0.35,0.34,0.32,0.32,0.27,0.26,0.25,0.24,0.22,0.21,0.18,0.18,0.17,0.17,0.17,0.17,0.16,0.15,0.14,0.14,0.12,0.12,0.12,0.11,0.11,0.1,0.1,0.08,0.08,0.07,0.07,0.07,0.06,0.06,0.06,0.05,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.02,-0.4,-1.39,-6.15,-6.81,-7.27,-10.25,-10.9,-10.98,-13.8,-28.02,99.97999999999999
