,AAPL,MSFT,AMZN,GOOGL,GOOG,UNH,NVDA,JNJ,PG,META,V,JPM,HD,LLY,PFE,MA,ABBV,KO,PEP,TMO,MRK,AVGO,BAC,EIX,AWK,ABT,DHR,BMY,CSCO,ACN,AMD,MCD,VZ,ADBE,TXN,DIS,QCOM,INTC,CMCSA,WFC,CRM,UPS,NKE,AMT,MDT,LOW,AMGN,T,INTU,CVS,PLD,ORCL,MDLZ,ADI,MS,ELV,DE,AMAT,ZTS,VRTX,GS,CCI,C,SCHW,GILD,ISRG,PYPL,NFLX,ADP,SBUX,WM,SYK,BDX,TGT,CL,EW,BLK,SPGI,MU,LRCX,BSX,NOW,CI,ENPH,AXP,MCK,TMUS,FDX,BKNG,MMC,EL,PSA,SYY,CTVA,SHW,GIS,AZO,O,ADM,CME,BX,F,TEL,PNC,MSI,CB,WELL,FISV,TFC,A,HSY,RMD,PGR,NUE,MRVL,DLR,EQIX,ECL,LULU,SBAC,USB,HUM,KDP,ATVI,GM,MCHP,MELI,AON,REGN,FIS,OTIS,KR,ICE,HPQ,MRNA,BIIB,GLW,DXCM,CARR,SNPS,KHC,SPG,MTD,ODFL,DRE,AVB,WAT,WY,EQR,FAST,GPC,PCAR,PPG,ANET,KEYS,K,ABC,CNC,VTR,EBAY,CHD,CDNS,JCI,BAX,CHTR,INVH,MKC,ILMN,TSN,HOLX,EXR,CTLT,WBA,INCY,HCA,ZBH,MCO,DHI,WPC,GWW,BALL,MAA,LUV,BMRN,LEN,FMC,JAZZ,APTV,ADSK,MAR,CAG,IRM,COF,TSCO,ESS,KMB,PKG,DAL,CPB,HZNP,SUM
08/01/2022,9.64,8.02,3.25,2.4,2.16,1.48,1.45,1.43,1.12,1.1,1.03,0.98,0.97,0.93,0.91,0.89,0.86,0.81,0.79,0.77,0.77,0.7,0.69,0.66,0.64,0.64,0.62,0.59,0.59,0.58,0.57,0.57,0.56,0.56,0.55,0.55,0.55,0.54,0.52,0.51,0.51,0.48,0.47,0.45,0.44,0.44,0.41,0.39,0.37,0.37,0.37,0.35,0.34,0.34,0.34,0.34,0.33,0.33,0.32,0.32,0.32,0.31,0.3,0.3,0.3,0.3,0.3,0.29,0.29,0.29,0.29,0.29,0.29,0.28,0.27,0.27,0.27,0.26,0.26,0.26,0.26,0.26,0.26,0.26,0.26,0.25,0.25,0.24,0.24,0.24,0.23,0.23,0.23,0.23,0.23,0.22,0.22,0.22,0.21,0.21,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.19,0.19,0.19,0.19,0.19,0.19,0.19,0.19,0.19,0.19,0.19,0.19,0.19,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.17,0.17,0.17,0.17,0.17,0.17,0.17,0.17,0.17,0.16,0.16,0.16,0.16,0.16,0.16,0.16,0.16,0.16,0.16,0.16,0.16,0.16,0.16,0.16,0.16,0.16,0.16,0.16,0.16,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.14,0.14,0.14,0.14,0.14,0.14,0.14,0.14,0.14,0.14,0.14,0.14,0.14,0.14,0.13,0.13,0.13,0.13,0.13,0.13,0.13,0.13,0.13,0.13,0.13,0.13,87.38
