,TECHNOLOGY SELECT SECTOR INDEX SWAP,TECHNOLOGY SELECT SECTOR INDEX SWAP,TECHNOLOGY SELECT SECTOR INDEX SWAP,TECHNOLOGY SELECT SECTOR INDEX SWAP,TECHNOLOGY SELECT SECTOR INDEX SWAP,TECHNOLOGY SELECT SECTOR INDEX SWAP,AAPL,MSFT,BANK OF NEW YORK CASH RESERVE,DREYFUS GOVT CASH MGMT,GOLDMAN FS GOVT INST,GOLDMAN FINL SQ TRSRY INST 506,NVDA,V,PYPL,MA,DREYFUS GOVT CASH MGMT,ADBE,CRM,INTC,CSCO,AVGO,ACN,TXN,QCOM,ORCL,INTU,AMAT,IBM,AMD,NOW,FIS,MU,LRCX,ADP,GOLDMAN FINL SQ TRSRY INST 506,ADI,FISV,ADSK,GPN,NXPI,KLAC,SNPS,APH,TEL,MCHP,MSI,CTSH,CDNS,HPQ,XLNX,SWKS,GLW,ANSS,PAYX,FTNT,CDW,ENPH,GOLDMAN FINL SQ TRSRY INST 506,ZBRA,KEYS,MXIM,TER,TRMB,QRVO,VRSN,IT,WDC,BR,FLT,ANET,AKAM,PAYC,TYL,MPWR,STX,PTC,NLOK,NTAP,HPE,CTXS,WU,JNPR,JKHY,FFIV,DXC,IPGP,GOLDMAN FINL SQ TRSRY INS,SUM
07/09/2021,16.79,15.73,12.33,10.48,8.9,6.96,4.14,3.88,3.77,3.3,1.21,1.0,0.96,0.75,0.64,0.61,0.53,0.53,0.43,0.42,0.41,0.36,0.36,0.33,0.3,0.28,0.25,0.23,0.23,0.21,0.2,0.17,0.17,0.16,0.16,0.14,0.12,0.12,0.12,0.11,0.1,0.09,0.08,0.08,0.08,0.07,0.07,0.07,0.07,0.07,0.07,0.06,0.06,0.06,0.06,0.06,0.05,0.05,0.05,0.05,0.05,0.05,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.02,0.02,0.02,0.02,0.02,0.01,0.0,100.04
