,300750.SZ,O39.SI,GMKN.ME,IMP.JO,PTT.BK,KFH.,ROSN.ME,600900.SS,KGH.WA,2688.HK,AMS.JO,ICL.TA,POLY.L,SNPMF,600031.SS,PCHEM.KL,002142.SZ,PTTGC.BK,601816.SS,300124.SZ,384.HK,JGS.PM,BN4.SI,AGLTY.,601668.SS,PIIND.NS,ICT.PM,C6L.SI,586.HK,S63.SI,KIO.JO,SNGSP,AQE.,600406.SS,916.HK,1193.HK,SNGS.ME,601100.SS,601009.SS,IVL-R.BK,KAP.L,600919.SS,3323.HK,BRPT.JK,600926.SS,AEV.PM,601006.SS,BS6.SI,135.HK,SIME.KL,INKP.JK,600111.SS,3898.HK,600886.SS,000786.SZ,AIAENG.NS,ADRO.JK,ILCO.TA,002791.SZ,2128.HK,836.HK,002074.SZ,601618.SS,ARBK.,000425.SZ,1313.HK,601636.SS,603185.SS,600089.SS,THYAO.IS,600674.SS,601838.SS,600018.SS,601727.SS,AIRARABIA.DB,390.HK,ARMX.DB,392.HK,300751.SZ,TKIM.JK,600795.SS,NS8U.SI,CHG.BK,152.HK,603638.SS,VINATIORGA.NS,002372.SZ,3808.HK,002430.SZ,601615.SS,600039.SS,600642.SS,902.HK,CHG.BK,600875.SS,177.HK,PENTA.KL,1157.HK,576.HK,600549.SS,000027.SZ,600066.SS,600392.SS,000975.SZ,002266.SZ,2208.HK,552.HK,601997.SS,603218.SS,600068.SS,600170.SS,NY1.JO,Cash,600801.SS,002958.SZ,600027.SS,600256.SS,631.HK,002212.SZ,002081.SZ,002683.SZ,FLOT.ME,3618.HK,2380.HK,000401.SZ,600528.SS,CHG.BK,CHG.BK,CHG.BK,CHG.BK,CHG.BK,CHG.BK,CHG.BK,CHG.BK,CHG.BK,CHG.BK,CHG.BK,CHG.BK,SUM
07/09/2021,7.59,6.03,4.51,4.35,4.16,3.79,3.35,2.88,2.31,2.0,1.96,1.65,1.62,1.59,1.54,1.51,1.46,1.35,1.33,1.33,1.28,1.27,1.23,1.21,1.13,1.12,1.08,1.04,0.98,0.96,0.95,0.94,0.85,0.82,0.8,0.77,0.75,0.75,0.71,0.7,0.69,0.68,0.63,0.58,0.57,0.57,0.56,0.54,0.51,0.49,0.49,0.45,0.45,0.44,0.43,0.42,0.41,0.39,0.38,0.37,0.37,0.35,0.35,0.33,0.32,0.32,0.32,0.31,0.31,0.3,0.3,0.29,0.29,0.29,0.29,0.28,0.27,0.27,0.27,0.26,0.26,0.25,0.25,0.24,0.23,0.22,0.22,0.21,0.2,0.2,0.2,0.2,0.2,0.2,0.19,0.19,0.19,0.19,0.19,0.18,0.18,0.18,0.17,0.17,0.17,0.17,0.17,0.17,0.17,0.16,0.16,0.16,0.16,0.16,0.16,0.15,0.14,0.14,0.14,0.14,0.13,0.13,0.13,0.12,0.1,0.09,0.05,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.01,-0.03,99.97999999999999
