,CALIFORNIA ST 4%,Us Dollar,DENVER COLO CITY & CNTY BRD WTR COMMRS WTR REV 5%,NEW YORK N Y CITY TRANSITIONAL FIN AUTH REV 4%,MARYLAND ST 5%,TRIBOROUGH BRDG & TUNL AUTH N Y PAYROLL MOBILITY TAX 2%,NEW JERSEY ST 5%,NEW JERSEY ST 5%,NEW JERSEY ST 5%,NEW JERSEY ST EDL FACS AUTH REV 2%,HOUSTON TEX UTIL SYS REV 5%,NEW YORK N Y CITY TRANSITIONAL FIN AUTH REV 5%,NEW YORK ST DORM AUTH ST PERS INCOME TAX REV 5%,ILLINOIS ST 5%,NEW YORK ST DORM AUTH ST PERS INCOME TAX REV 5%,CLARK CNTY NEV HWY IMPT REV 2%,CALIFORNIA ST 5%,LOS ANGELES CALIF UNI SCH DIST 5%,PORT AUTH N Y & N J 4%,MIAMI-DADE CNTY FLA WTR & SWR REV 5%,CALIFORNIA ST 5%,CALIFORNIA ST 5%,CALIFORNIA ST 4%,CALIFORNIA ST 5%,CHARLOTTE-MECKLENBERG HOSP AUTH N C HEALTH CARE SYS REV 5%,NEW YORK ST DORM AUTH ST PERS INCOME TAX REV 5%,PALM SPRINGS CALIF UNI SCH DIST 1.25%,NEW YORK N Y CITY TRANSITIONAL FIN AUTH REV 5%,BUCKEYE OHIO TOB SETTLEMENT FING AUTH 5%,MARYLAND ST 5%,GEORGIA ST 5%,HUDSON YDS INFRASTRUCTURE CORP N Y SECOND INDENTURE REV 5%,SHELBY CNTY TENN 4%,GEORGIA ST 5%,MASSACHUSETTS ST 5%,NEW JERSEY ST TPK AUTH TPK REV 5%,ILLINOIS ST 5%,CALIFORNIA ST 5%,MICHIGAN FIN AUTH REV 5%,KANSAS ST DEV FIN AUTH HOSP REV 1%,DALLAS TEX 5%,NEW YORK ST DORM AUTH ST PERS INCOME TAX REV 4%,MASSACHUSETTS ST DEV FIN AGY REV 5%,GEORGIA ST RD & TWY AUTH REV 5%,FULTON CNTY GA WTR & SEW REV 3%,STATE PUB SCH BLDG AUTH PA LEASE REV 5%,CALIFORNIA ST 5%,GEORGIA ST 5%,CONNECTICUT ST SPL TAX OBLIG REV 5%,NORTH CAROLINA ST GRANT ANTIC REV 5%,NEW YORK ST DORM AUTH REVS NON ST SUPPORTED DEBT 5%,VIRGINIA COLLEGE BLDG AUTH VA EDL FACS REV 21ST CENTY COLLEGE & EQUIP PROG,PRINCE GEORGES CNTY MD 5%,METROPOLITAN TRANSN AUTH N Y REV 5%,PORT AUTH N Y & N J 4%,WASHINGTON D C CONVENTION & SPORTS AUTH DEDICATED TAX REV 5%,CALIFORNIA ST 5%,PORT AUTH N Y & N J 5%,NEW JERSEY ST 2%,CALIFORNIA ST 5%,ARLINGTON CNTY VA 5%,KERN CALIF HIGH SCH DIST 2%,DISTRICT COLUMBIA 5%,CALIFORNIA ST 5%,MARYLAND ST 5%,VIRGINIA COLLEGE BLDG AUTH VA EDL FACS REV 21ST CENTY COLLEGE & EQUIP PROG,HAWAII ST HWY REV 5%,NEW JERSEY ST 2%,PALM SPRINGS CALIF UNI SCH DIST 1.75%,GOLDEN ST TOB SECURITIZATION CORP CALIF TOB SETTLEMENT REV 5%,NEW JERSEY ST 2%,OHIO ST UNIV GEN RCPTS 5%,NORTH CAROLINA ST LTD OBLIG 5%,PALM SPRINGS CALIF UNI SCH DIST 1.5%,NEW YORK ST DORM AUTH SALES TAX REV ST SUPPORTED DEBT 5%,DISTRICT COLUMBIA REV 5%,NEW YORK N Y CITY TRANSITIONAL FIN AUTH REV 5%,WELD CNTY COLO SCH DIST NO 006 GREELEY 5%,EAST SIDE UN HIGH SCH DIST CALIF SANTA CLARA CNTY 3%,PITTSBURGH PA WTR & SWR AUTH WTR & SWR SYS REV 5%,CONNECTICUT ST HEALTH & EDL FACS AUTH REV 5%,JOHNSON CNTY KANS UNI SCH DIST NO 512 SHAWNEE MISSION 3%,NEW JERSEY ST TRANSN TR FD AUTH 4%,CALIFORNIA ST 5%,PITTSBURGH PA WTR & SWR AUTH WTR & SWR SYS REV 5%,ILLINOIS ST 5%,SAN DIEGO CNTY CALIF REGL ARPT AUTH ARPT REV 5%,AUSTIN TEX WTR & WASTEWATER SYS REV 5%,WASHINGTON D C MET AREA TRAN AUTH DEDICATED REV 5%,NEW YORK N Y 5%,MINNESOTA ST 5%,MINNESOTA ST 5%,GEORGIA ST RD & TWY AUTH REV 5%,MASSACHUSETTS ST WTR RES AUTH 5%,BUCKEYE OHIO TOB SETTLEMENT FING AUTH 5%,NEW YORK ST DORM AUTH ST PERS INCOME TAX REV 5%,NEW YORK ST DORM AUTH SALES TAX REV ST SUPPORTED DEBT 5%,GEISINGER AUTH PA HEALTH SYS REV 5%,MARYLAND ST 5%,NEW YORK N Y CITY MUN WTR FIN AUTH WTR & SWR SYS REV 5%,MIAMI-DADE CNTY FLA 5%,MARYLAND ST 5%,FRISCO TEX INDPT SCH DIST 5%,MARYLAND ST TRANSN AUTH TRANSN FACS PRJS REV 5%,OHIO ST WTR DEV AUTH WTR POLLUTN CTL REV 5%,CALIFORNIA ST 5%,SAN DIEGO CNTY CALIF WTR AUTH WTR REV 4%,NEW JERSEY ST TPK AUTH TPK REV 4%,TEXAS WATER DEV BRD 4%,SALT RIV PROJ AGRIC IMPT & PWR DIST ARIZ ELEC SYS REV 5%,NEW YORK ST DORM AUTH ST PERS INCOME TAX REV 5%,TOBACCO SETTLEMENT FING CORP N J 5%,BLACK BELT ENERGY GAS DIST ALA GAS SUPPLY REV 4%,NEW YORK ST URBAN DEV CORP REV 5%,NEW YORK N Y 5%,REGIONAL TRANSN DIST COLO SALES TAX REV 5%,MASSACHUSETTS ST 5%,ALABAMA ST PUB SCH & COLLEGE AUTH 4%,DENVER COLO CITY & CNTY SCH DIST NO 1 4%,MARYLAND ST DEPT TRANSN CONS TRANSN 2.12%,MASSACHUSETTS ST 4%,CALIFORNIA ST 4%,WASHINGTON ST HEALTH CARE FACS AUTH REV 5%,PALM SPRINGS CALIF UNI SCH DIST 1.5%,CALIFORNIA ST 4%,CALIFORNIA ST 5%,LOS ANGELES CALIF UNI SCH DIST 4%,NORTH TEX TWY AUTH REV 4%,NEW YORK N Y 4%,NORTH TEX TWY AUTH REV 4%,CALIFORNIA ST 4%,ARLINGTON CNTY VA 4%,CALIFORNIA ST 5%,MASSACHUSETTS ST DEV FIN AGY REV 4%,SAN FRANCISCO CALIF CITY & CNTY UNI SCH DIST 4%,ALABAMA ST PUB SCH & COLLEGE AUTH 5%,BALTIMORE CNTY MD 4%,CYPRESS-FAIRBANKS TEX INDPT SCH DIST 5%,FAIRFAX CNTY VA 5%,ILLINOIS ST 5%,GEISINGER AUTH PA HEALTH SYS REV 5%,CALIFORNIA ST 5%,HOUSTON TEX 4%,LOS ANGELES CALIF UNI SCH DIST 5%,MASSACHUSETTS ST DEV FIN AGY REV 5%,MASSACHUSETTS ST 5%,WISCONSIN CTR DIST WIS TAX REV 0%,NEW YORK ST DORM AUTH ST PERS INCOME TAX REV 5%,INDIANAPOLIS IND LOC PUB IMPT BD BK 5%,CALIFORNIA STATEWIDE CMNTYS DEV AUTH REV 5%,BUTLER CNTY OHIO HOSP FACS REV 5%,NEW YORK N Y 5%,NEW YORK N Y CITY TRANSITIONAL FIN AUTH REV 3%,COLORADO ST CTFS PARTN 4%,MARYLAND ST TRANSN AUTH TRANSN FACS PRJS REV 3%,METROPOLITAN TRANSN AUTH N Y REV 5%,CALIFORNIA ST 5%,SAN DIEGO CNTY CALIF REGL ARPT AUTH ARPT REV 5%,LOS ANGELES CALIF UNI SCH DIST 3%,NEW YORK ST DORM AUTH ST PERS INCOME TAX REV 5%,HUDSON YDS INFRASTRUCTURE CORP N Y SECOND INDENTURE REV 5%,CONNECTICUT ST 4%,METROPOLITAN TRANSN AUTH N Y REV 4%,REGIONAL TRANSN AUTH ILL 5%,HUDSON CNTY N J 2%,JEFFERSON CNTY ALA 4%,NEW JERSEY ST EDL FACS AUTH REV 2%,NEW YORK N Y 5%,ALABAMA ST PUB SCH & COLLEGE AUTH 5%,WEST VA PKWYS AUTH TPK TOLL REV 5%,CALIFORNIA ST PUB WKS BRD LEASE REV 4%,ENERGY NORTHWEST WASH ELEC REV 5%,LOS ANGELES CALIF DEPT WTR & PWR WTRWKS REV 5%,MASSACHUSETTS ST WTR RES AUTH 5%,UNIVERSITY CALIF REVS 5%,NEW JERSEY ST TPK AUTH TPK REV 5%,CALIFORNIA STATEWIDE CMNTYS DEV AUTH REV 5%,TRIBOROUGH BRDG & TUNL AUTH NY REVS 5%,CALIFORNIA ST 5%,PITTSBURGH PA WTR & SWR AUTH WTR & SWR SYS REV 5%,TEXAS MUN GAS ACQUISITION & SUPPLY CORP III GAS SUPPLY REV 5%,METROPOLITAN TRANSN AUTH N Y REV 5%,PHILADELPHIA PA ARPT REV 5%,MIAMI-DADE CNTY FLA 4%,WASHINGTON ST 5%,CONNECTICUT ST SPL TAX OBLIG REV 5%,LOS ANGELES CALIF UNI SCH DIST 4%,NEW YORK ST DORM AUTH ST PERS INCOME TAX REV 5%,TRIBOROUGH BRDG & TUNL AUTH N Y REVS 5%,NORTH CAROLINA ST GRANT ANTIC REV 5%,PHILADELPHIA PA 5%,NEW YORK N Y 5.25%,MILWAUKEE WIS 5%,CURATORS UNIV MO SYS FACS REV 5%,DISTRICT COLUMBIA 5%,NEW YORK ST TWY AUTH GEN REV 5%,ENERGY NORTHWEST WASH ELEC REV 5%,LOS ANGELES CALIF DEPT ARPTS REV 5%,PENNSYLVANIA HSG FIN AGY SINGLE FAMILY MTG REV 3.45%,HOUSTON TEX UTIL SYS REV 4%,SUM
07/09/2021,0.62,0.48,0.41,0.41,0.4,0.35,0.35,0.35,0.34,0.33,0.32,0.32,0.29,0.27,0.27,0.27,0.26,0.26,0.26,0.25,0.24,0.24,0.23,0.23,0.22,0.21,0.21,0.21,0.21,0.21,0.2,0.2,0.2,0.2,0.2,0.2,0.19,0.19,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.17,0.17,0.17,0.17,0.17,0.17,0.17,0.17,0.17,0.17,0.17,0.17,0.17,0.17,0.17,0.16,0.16,0.16,0.16,0.16,0.16,0.16,0.16,0.16,0.16,0.16,0.16,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.14,0.14,0.14,0.14,0.14,0.14,0.14,0.14,0.14,0.14,0.14,0.14,0.14,0.14,0.14,0.14,0.14,0.14,0.14,0.14,0.14,0.14,0.13,0.13,0.13,0.13,0.13,0.13,0.13,0.13,0.13,0.13,0.13,0.13,0.13,0.13,0.13,0.13,0.13,0.13,0.13,0.13,0.13,0.13,0.13,0.13,0.13,0.13,0.13,0.13,0.13,0.12,0.12,0.12,0.12,0.12,0.12,0.12,0.12,0.12,0.12,0.12,0.12,0.12,0.12,0.12,0.12,0.12,0.12,0.12,0.12,0.11,0.11,0.11,0.11,0.11,0.11,0.11,0.11,0.11,0.11,0.11,0.11,0.11,0.11,0.11,0.11,0.11,0.11,0.11,0.11,0.11,0.11,0.11,0.11,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,32.39
