,DTRXX,4165.T,4165.T,4165.T,4165.T,4165.T,4165.T,4165.T,4165.T,4165.T,4165.T,4165.T,4165.T,4165.T,LVLT 3.4 03/01/27 REGS,4165.T,4165.T,4165.T,4165.T,4165.T,4165.T,4165.T,4165.T,4165.T,"CSC Holdings, LLC 2.57%",4165.T,4165.T,4165.T,4165.T,4165.T,4165.T,4165.T,4165.T,4165.T,4165.T,4165.T,4165.T,4165.T,4165.T,4165.T,4165.T,4165.T,Cash,4165.T,4165.T,4165.T,4165.T,4165.T,4165.T,4165.T,4165.T,4165.T,4165.T,4165.T,4165.T,4165.T,4165.T,4165.T,4165.T,4165.T,4165.T,4165.T,4165.T,4165.T,4165.T,4165.T,4165.T,4165.T,4165.T,4165.T,4165.T,4165.T,4165.T,SUM
07/09/2021,26.62,2.61,2.06,2.0,1.94,1.91,1.88,1.86,1.83,1.82,1.71,1.63,1.54,1.53,1.52,1.52,1.49,1.46,1.44,1.43,1.43,1.41,1.39,1.34,1.23,1.22,1.22,1.18,1.16,1.11,1.03,1.03,1.02,1.02,1.01,1.01,1.0,0.93,0.92,0.89,0.86,0.82,0.72,0.69,0.61,0.6,0.6,0.57,0.55,0.54,0.52,0.52,0.52,0.52,0.51,0.51,0.51,0.51,0.51,0.51,0.51,0.51,0.51,0.5,0.5,0.5,0.5,0.49,0.45,0.41,0.41,0.37,0.28,99.99
