,GOOG,MSFT,AAPL,AWK,ACN,HSY,QGEN,7004.T,CL,AMGN,TTEK,ABC,G,TMO,AUSS.OL,WM,RSG,ANTM,ORCL,WAT,IMKTA,GRMN,RJF,A,CLH,REGN,J,ADBE,HPQ,PG,WTRG,ABT,DELL,TSLA,XYL,ETN,TGT,CVS,APD,CASH,CSCO,JNPR,CMA,FBP,NSC,SCHW,MTX,HBI,HD,NKE,FGXXX,SUM
07/03/2022,5.2,5.1,5.04,3.96,2.89,2.77,2.7,2.68,2.65,2.58,2.56,2.54,2.52,2.48,2.4,2.07,2.06,2.05,2.03,2.01,2.0,1.98,1.98,1.91,1.9,1.89,1.89,1.78,1.78,1.53,1.53,1.47,1.46,1.44,1.43,1.42,1.37,1.04,1.02,1.01,1.0,0.98,0.98,0.96,0.96,0.95,0.94,0.93,0.92,0.89,0.38,100.00999999999999
