,IQV,ILMN,ISRG,DXCM,ALGN,HOLX,RMD,QGEN,PODD,ABMD,VEEV,EXAS,MASI,GMED,TDOC,INSP,NTRA,GH,TXG,IRTC,TNDM,DOCS,QDEL,AXNX,PGNY,MYGN,TWST,OLK,SDGR,ONEM,ESTA,PRVA,CDNA,FLGT,ADPT,VIVO,PACB,VCYT,NEO,SLGC,CLOV,OM,AMWL,CTKB,NVTA,LFST,GDRX,ATEC,NSTG,MISXX,HCAT,LUNG,QTRX,DH,CSTL,HIMS,ACCD,BFLY,SMFR,BNR,SUM
06/03/2022,9.96,8.21,8.21,7.25,5.79,5.67,4.39,4.25,4.11,4.06,3.91,2.99,2.6,2.49,1.87,1.72,1.53,1.52,1.46,1.32,1.3,1.17,1.02,0.8,0.8,0.61,0.59,0.57,0.57,0.56,0.52,0.49,0.44,0.43,0.42,0.4,0.38,0.36,0.35,0.34,0.34,0.33,0.33,0.31,0.29,0.28,0.27,0.25,0.23,0.23,0.22,0.21,0.2,0.2,0.19,0.18,0.14,0.14,0.13,0.08,99.98
