,688202.SS,Cash,688202.SS,688202.SS,TSLA,688202.SS,688202.SS,688202.SS,688202.SS,PG,688202.SS,688202.SS,KO,PEP,NKE,PM,MO,MDLZ,GM,ATVI,EL,CL,F,KMB,LULU,APTV,EA,STZ,GIS,ADM,MNST,PTON,SWK,DHI,LEN,KHC,VFC,HSY,CLX,MKC,TSN,CHD,KDP,TTWO,GPC,POOL,CAG,NVR,K,PHM,SJM,BF.B,WHR,HRL,TPR,HAS,LW,BWA,MHK,BG,DAR,ZNGA,DECK,NWL,TAP,LEA,SAM,CPB,USFD,GNTX,PII,BYND,BC,ALV,PVH,TPX,HOG,MAT,LEG,SKX,HBI,TOL,PFGC,POST,THO,INGR,RL,HELE,QS,FLO,HLF,CRI,LAZR,UAA,LANC,Roblox Corp Ordinary Shares - Class A,UA,HAIN,COLM,COTY,THS,ENR,LEVI,PLTK,REYN,SEB,LEN.B,FIZZ,PPC,688202.SS,688202.SS,688202.SS,688202.SS,688202.SS,688202.SS,688202.SS,688202.SS,688202.SS,SUM
07/09/2021,53.32,29.92,18.39,12.87,11.11,8.95,8.43,8.06,7.68,7.01,6.95,4.77,4.45,4.34,4.18,3.28,1.87,1.86,1.6,1.57,1.57,1.46,1.24,0.96,0.92,0.9,0.87,0.84,0.79,0.72,0.72,0.71,0.7,0.63,0.58,0.56,0.56,0.54,0.47,0.47,0.46,0.44,0.43,0.43,0.39,0.39,0.37,0.36,0.34,0.31,0.3,0.29,0.29,0.29,0.26,0.26,0.25,0.25,0.24,0.23,0.23,0.23,0.23,0.22,0.21,0.2,0.2,0.2,0.18,0.17,0.17,0.17,0.16,0.16,0.16,0.15,0.15,0.15,0.15,0.14,0.14,0.14,0.14,0.14,0.13,0.13,0.12,0.12,0.11,0.1,0.1,0.1,0.09,0.08,0.08,0.08,0.08,0.07,0.06,0.06,0.05,0.05,0.05,0.04,0.04,0.03,0.03,0.02,0.02,-4.77,-6.95,-7.68,-8.06,-8.43,-8.95,-12.87,-18.39,-53.32,100.00999999999999
