,GME,OMCL,M,SAIA,NEO,GTLS,POWI,MSTR,ADC,IIPR,EXPO,AMN,ENSG,DDD,PDCE,SEM,ITRI,UFPI,JBT,BCPC,AEIS,REZI,SIG,RRC,CNMD,TRUP,WTS,VIAV,CBU,LPSN,ALRM,SHAK,PPBI,BKU,GKOS,MTDR,FHB,ROG,SPSC,STMP,KFY,AJRD,EXLS,LGIH,AGO,WDFC,MTH,NSIT,KLIC,SWN,HP,AIT,VG,FN,ABCB,ARNC,ONTO,LXP,ABG,DIOD,UNF,MED,FUL,SHOO,LCII,HI,EPRT,BBBY,CCOI,MMSI,OMI,SMPL,RCII,ISBC,ITGR,KWR,SFBS,SFNC,LTHM,SHEN,EGHT,FELE,AWR,DORM,WD,AVA,MXL,SJI,REGI,BMI,ABM,CWT,ONB,EAT,FORM,ANF,MATX,SPXC,FIX,UFS,ALGT,MDC,WWW,PRFT,ACA,KTB,FLOW,UCBI,AIN,BRC,SNBR,IBP,AEL,RMBS,IBTX,SM,COLB,EVTC,MD,CVET,ATI,PBH,MDRX,CPE,SCL,GPI,AAON,JJSF,CVBF,PLXS,OI,PRLB,SITC,GDOT,IRBT,PCRX,FBP,VCEL,CADE,ROCK,SANM,UNIT,RPAI,ODP,ESE,MYGN,SBH,FWRD,CAKE,BOOT,MOG.A,CELH,INDB,VSTO,FSS,MLI,BDN,MANT,HSKA,B,EPC,CORT,THRM,CTRE,VICR,AX,HTH,HUBG,UCTT,FFBC,COOP,WGO,SSTK,BCC,AVAV,IDCC,MGLN,FMBI,XPER,IOSP,TSE,BLMN,FCPT,SYKE,SKYW,RNST,RLGY,WSFS,CPK,MNRO,ROIC,PSMT,SVC,MODV,PMT,PRGS,XHR,RAVN,TWO,ARI,BGS,UNFI,WRE,FBC,BIG,STATE STREET INSTITUTIONAL LIQ STATE STR,IRT,CYTK,GMS,CVCO,CCS,VRTS,INT,AAWW,PIPR,KALU,CORE,BANR,TRMK,n/a,THS,TTEC,TTGT,LGND,AAT,CNK,XNCR,AMEH,PLMR,ARCB,TBK,MDP,WIRE,DRH,NMIH,GNW,SBCF,GPRE,VBTX,BCEI,SKT,CIVI,NTCT,VRTV,PRAA,NPO,COKE,VGR,STC,ACLS,CDMO,SUM
09/30/2021,0.0,0.63,0.71,0.0,0.54,0.67,0.6,0.0,0.44,0.54,0.58,0.51,0.38,0.35,0.47,0.37,0.34,0.41,0.47,0.45,0.33,0.36,0.42,0.54,0.36,0.28,0.45,0.34,0.35,0.38,0.36,0.31,0.37,0.38,0.22,0.38,0.36,0.34,0.55,0.57,0.39,0.3,0.39,0.31,0.32,0.3,0.36,0.3,0.37,0.38,0.28,0.34,0.39,0.38,0.33,0.33,0.36,0.33,0.37,0.4,0.32,0.23,0.33,0.31,0.31,0.29,0.32,0.23,0.29,0.35,0.22,0.28,0.35,0.32,0.29,0.31,0.36,0.31,0.36,0.0,0.26,0.31,0.3,0.27,0.32,0.26,0.35,0.23,0.24,0.3,0.29,0.29,0.27,0.23,0.29,0.23,0.34,0.24,0.25,0.26,0.3,0.27,0.25,0.38,0.23,0.25,0.3,0.26,0.24,0.23,0.23,0.25,0.23,0.24,0.25,0.3,0.26,0.27,0.23,0.0,0.21,0.26,0.0,0.0,0.23,0.34,0.26,0.22,0.25,0.25,0.21,0.0,0.26,0.26,0.22,0.25,0.26,0.22,0.26,0.21,0.24,0.28,0.26,0.2,0.0,0.24,0.0,0.22,0.23,0.27,0.22,0.33,0.24,0.23,0.23,0.23,0.22,0.2,0.25,0.0,0.0,0.2,0.26,0.0,0.28,0.24,0.2,0.23,0.2,0.21,0.33,0.22,0.26,0.21,0.0,0.2,0.21,0.21,0.19,0.2,0.2,0.2,0.19,0.0,0.24,0.0,0.21,0.23,0.2,0.19,0.2,0.0,0.0,0.21,0.0,0.21,0.2,0.2,0.2,0.0,0.0,0.2,0.2,0.26,0.0,0.0,0.2,0.27,0.19,0.2,0.0,0.22,0.21,0.21,0.2,0.0,0.0,0.0,0.0,0.0,0.21,0.0,0.21,0.22,0.0,0.19,0.0,0.36,0.19,0.0,0.2,0.21,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,58.66
10/01/2021,0.0,0.62,0.75,0.0,0.54,0.66,0.59,0.0,0.44,0.54,0.57,0.5,0.38,0.34,0.46,0.37,0.34,0.41,0.46,0.47,0.33,0.35,0.42,0.54,0.36,0.27,0.45,0.34,0.35,0.37,0.35,0.31,0.37,0.38,0.22,0.39,0.36,0.34,0.55,0.58,0.39,0.31,0.39,0.31,0.32,0.3,0.36,0.3,0.37,0.38,0.29,0.33,0.38,0.38,0.33,0.34,0.35,0.34,0.37,0.4,0.32,0.23,0.33,0.31,0.32,0.3,0.32,0.23,0.29,0.35,0.22,0.28,0.34,0.33,0.28,0.31,0.37,0.31,0.36,0.0,0.25,0.3,0.3,0.27,0.31,0.26,0.33,0.23,0.24,0.29,0.29,0.29,0.27,0.23,0.28,0.24,0.34,0.23,0.25,0.27,0.3,0.26,0.25,0.37,0.23,0.25,0.29,0.26,0.24,0.24,0.24,0.25,0.23,0.24,0.25,0.3,0.26,0.27,0.24,0.0,0.2,0.26,0.0,0.0,0.23,0.35,0.26,0.22,0.25,0.25,0.23,0.0,0.27,0.26,0.22,0.24,0.27,0.21,0.26,0.21,0.25,0.28,0.26,0.0,0.0,0.24,0.19,0.22,0.23,0.27,0.22,0.33,0.24,0.22,0.23,0.23,0.22,0.2,0.25,0.0,0.19,0.2,0.26,0.0,0.27,0.25,0.2,0.23,0.19,0.21,0.33,0.23,0.26,0.21,0.0,0.2,0.21,0.21,0.0,0.2,0.21,0.21,0.2,0.0,0.24,0.19,0.2,0.23,0.2,0.0,0.2,0.0,0.0,0.22,0.0,0.2,0.2,0.2,0.2,0.19,0.0,0.25,0.2,0.26,0.0,0.0,0.2,0.27,0.0,0.2,0.0,0.22,0.21,0.22,0.2,0.0,0.0,0.0,0.19,0.0,0.21,0.0,0.21,0.22,0.0,0.0,0.0,0.34,0.0,0.0,0.2,0.22,0.19,0.19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,58.66
10/04/2021,0.0,0.63,0.68,0.0,0.57,0.66,0.58,0.0,0.44,0.54,0.57,0.53,0.38,0.33,0.45,0.37,0.33,0.41,0.43,0.46,0.33,0.35,0.4,0.57,0.37,0.26,0.45,0.35,0.36,0.37,0.35,0.3,0.38,0.38,0.22,0.41,0.37,0.34,0.56,0.59,0.39,0.31,0.4,0.3,0.33,0.31,0.35,0.3,0.35,0.36,0.29,0.34,0.39,0.37,0.33,0.33,0.34,0.34,0.37,0.39,0.31,0.22,0.33,0.3,0.33,0.3,0.32,0.0,0.29,0.35,0.23,0.28,0.33,0.33,0.29,0.31,0.36,0.31,0.36,0.0,0.25,0.3,0.31,0.26,0.32,0.26,0.33,0.23,0.24,0.29,0.29,0.29,0.27,0.22,0.28,0.22,0.34,0.23,0.25,0.27,0.29,0.26,0.24,0.37,0.24,0.23,0.29,0.28,0.24,0.24,0.21,0.24,0.24,0.23,0.26,0.31,0.29,0.26,0.24,0.0,0.21,0.27,0.0,0.0,0.23,0.33,0.26,0.22,0.25,0.24,0.22,0.0,0.27,0.27,0.21,0.24,0.27,0.22,0.27,0.22,0.24,0.28,0.27,0.0,0.19,0.24,0.0,0.22,0.22,0.25,0.22,0.33,0.24,0.22,0.23,0.23,0.22,0.2,0.27,0.0,0.19,0.2,0.26,0.0,0.28,0.26,0.2,0.22,0.0,0.22,0.34,0.24,0.26,0.21,0.19,0.2,0.21,0.21,0.19,0.2,0.2,0.2,0.2,0.0,0.24,0.2,0.2,0.24,0.2,0.0,0.21,0.0,0.0,0.22,0.0,0.21,0.2,0.2,0.19,0.0,0.0,0.26,0.2,0.26,0.0,0.0,0.2,0.29,0.0,0.2,0.0,0.22,0.21,0.21,0.19,0.0,0.0,0.0,0.2,0.0,0.22,0.0,0.2,0.23,0.0,0.2,0.0,0.33,0.0,0.2,0.23,0.22,0.0,0.19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,58.64000000000001
10/05/2021,0.0,0.63,0.68,0.0,0.57,0.67,0.58,0.0,0.44,0.53,0.57,0.52,0.38,0.33,0.41,0.37,0.33,0.4,0.43,0.46,0.32,0.34,0.41,0.57,0.37,0.26,0.45,0.34,0.35,0.38,0.35,0.3,0.39,0.39,0.21,0.41,0.36,0.34,0.56,0.57,0.39,0.3,0.4,0.29,0.33,0.3,0.35,0.31,0.35,0.36,0.29,0.34,0.39,0.37,0.33,0.34,0.34,0.34,0.36,0.39,0.31,0.22,0.33,0.3,0.33,0.3,0.32,0.0,0.29,0.35,0.23,0.28,0.33,0.33,0.29,0.31,0.37,0.31,0.36,0.0,0.26,0.3,0.3,0.26,0.32,0.26,0.33,0.23,0.24,0.28,0.3,0.29,0.27,0.23,0.28,0.23,0.34,0.24,0.26,0.26,0.29,0.25,0.24,0.37,0.24,0.23,0.29,0.27,0.24,0.23,0.21,0.24,0.24,0.23,0.25,0.32,0.29,0.26,0.24,0.0,0.21,0.26,0.0,0.0,0.23,0.32,0.26,0.22,0.25,0.24,0.22,0.0,0.28,0.27,0.21,0.24,0.27,0.22,0.27,0.22,0.24,0.27,0.27,0.0,0.19,0.24,0.0,0.21,0.23,0.25,0.22,0.34,0.25,0.22,0.23,0.23,0.22,0.2,0.26,0.0,0.19,0.2,0.26,0.19,0.28,0.26,0.2,0.22,0.0,0.22,0.34,0.25,0.26,0.21,0.19,0.2,0.21,0.21,0.0,0.2,0.21,0.21,0.2,0.0,0.25,0.2,0.2,0.24,0.21,0.0,0.21,0.0,0.0,0.22,0.0,0.21,0.2,0.2,0.19,0.0,0.0,0.26,0.21,0.27,0.0,0.0,0.2,0.29,0.0,0.2,0.0,0.21,0.0,0.21,0.19,0.0,0.0,0.0,0.19,0.0,0.21,0.0,0.2,0.21,0.0,0.2,0.0,0.32,0.0,0.21,0.23,0.22,0.0,0.2,0.19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,58.53
10/06/2021,0.0,0.63,0.68,0.0,0.57,0.67,0.58,0.0,0.44,0.53,0.57,0.52,0.38,0.33,0.41,0.37,0.33,0.4,0.43,0.46,0.32,0.34,0.41,0.57,0.37,0.26,0.45,0.34,0.35,0.38,0.35,0.3,0.39,0.39,0.21,0.41,0.36,0.34,0.56,0.57,0.39,0.3,0.4,0.29,0.33,0.3,0.35,0.31,0.35,0.36,0.29,0.34,0.39,0.37,0.33,0.34,0.34,0.34,0.36,0.39,0.31,0.22,0.33,0.3,0.33,0.3,0.32,0.0,0.29,0.35,0.23,0.28,0.33,0.33,0.29,0.31,0.37,0.31,0.36,0.0,0.26,0.3,0.3,0.26,0.32,0.26,0.33,0.23,0.24,0.28,0.3,0.29,0.27,0.23,0.28,0.23,0.34,0.24,0.26,0.26,0.29,0.25,0.24,0.37,0.24,0.23,0.29,0.27,0.24,0.23,0.21,0.24,0.24,0.23,0.25,0.32,0.29,0.26,0.24,0.0,0.21,0.26,0.0,0.0,0.23,0.32,0.26,0.22,0.25,0.24,0.22,0.0,0.28,0.27,0.21,0.24,0.27,0.22,0.27,0.22,0.24,0.27,0.27,0.0,0.19,0.24,0.0,0.21,0.23,0.25,0.22,0.34,0.25,0.22,0.23,0.23,0.22,0.2,0.26,0.0,0.19,0.2,0.26,0.19,0.28,0.26,0.2,0.22,0.0,0.22,0.34,0.25,0.26,0.21,0.19,0.2,0.21,0.21,0.0,0.2,0.21,0.21,0.2,0.0,0.25,0.2,0.2,0.24,0.21,0.0,0.21,0.0,0.0,0.22,0.0,0.21,0.2,0.2,0.19,0.0,0.0,0.26,0.21,0.27,0.0,0.0,0.2,0.29,0.0,0.2,0.0,0.21,0.0,0.21,0.19,0.0,0.0,0.0,0.19,0.0,0.21,0.0,0.2,0.21,0.0,0.2,0.0,0.32,0.0,0.21,0.23,0.22,0.0,0.2,0.19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,58.53
10/07/2021,0.0,0.64,0.68,0.0,0.51,0.68,0.56,0.0,0.44,0.52,0.57,0.53,0.38,0.31,0.43,0.37,0.32,0.4,0.44,0.47,0.31,0.34,0.42,0.6,0.36,0.25,0.44,0.33,0.36,0.37,0.34,0.29,0.39,0.38,0.2,0.42,0.36,0.33,0.53,0.58,0.4,0.3,0.4,0.29,0.33,0.3,0.35,0.31,0.33,0.36,0.31,0.34,0.39,0.36,0.34,0.33,0.34,0.34,0.37,0.38,0.32,0.21,0.32,0.3,0.33,0.31,0.32,0.0,0.29,0.34,0.23,0.28,0.33,0.33,0.29,0.31,0.37,0.31,0.35,0.0,0.25,0.3,0.31,0.27,0.32,0.26,0.32,0.24,0.25,0.28,0.3,0.29,0.27,0.22,0.27,0.23,0.34,0.24,0.26,0.26,0.29,0.25,0.24,0.37,0.23,0.23,0.29,0.28,0.25,0.23,0.21,0.24,0.24,0.23,0.26,0.33,0.29,0.27,0.23,0.0,0.2,0.27,0.0,0.2,0.23,0.33,0.26,0.22,0.25,0.24,0.21,0.0,0.28,0.27,0.21,0.21,0.27,0.22,0.27,0.22,0.24,0.28,0.28,0.0,0.19,0.23,0.0,0.22,0.22,0.25,0.22,0.33,0.25,0.22,0.24,0.23,0.23,0.21,0.25,0.19,0.0,0.19,0.27,0.0,0.29,0.27,0.2,0.23,0.0,0.22,0.34,0.25,0.25,0.21,0.0,0.2,0.21,0.21,0.0,0.2,0.21,0.2,0.2,0.0,0.25,0.2,0.2,0.24,0.21,0.0,0.21,0.0,0.0,0.21,0.0,0.2,0.2,0.2,0.19,0.0,0.0,0.25,0.21,0.27,0.0,0.0,0.21,0.29,0.0,0.2,0.0,0.22,0.0,0.22,0.2,0.0,0.0,0.0,0.2,0.0,0.21,0.0,0.19,0.2,0.19,0.21,0.2,0.32,0.0,0.21,0.24,0.21,0.0,0.19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,58.44
10/08/2021,0.0,0.67,0.66,0.0,0.51,0.65,0.57,0.0,0.44,0.52,0.58,0.53,0.38,0.31,0.44,0.36,0.32,0.41,0.44,0.46,0.31,0.34,0.44,0.61,0.36,0.26,0.46,0.34,0.36,0.37,0.34,0.29,0.39,0.38,0.21,0.43,0.37,0.33,0.55,0.58,0.41,0.29,0.4,0.29,0.34,0.31,0.35,0.31,0.33,0.36,0.32,0.35,0.39,0.37,0.33,0.33,0.34,0.35,0.37,0.38,0.32,0.21,0.33,0.3,0.33,0.31,0.32,0.0,0.29,0.35,0.23,0.28,0.32,0.34,0.29,0.31,0.36,0.31,0.36,0.0,0.25,0.31,0.31,0.27,0.33,0.27,0.32,0.24,0.25,0.29,0.3,0.3,0.27,0.22,0.27,0.23,0.35,0.25,0.27,0.27,0.29,0.25,0.24,0.38,0.24,0.23,0.29,0.27,0.25,0.24,0.21,0.24,0.24,0.23,0.26,0.34,0.29,0.27,0.23,0.0,0.21,0.27,0.0,0.21,0.24,0.33,0.27,0.22,0.25,0.25,0.22,0.0,0.28,0.25,0.21,0.2,0.27,0.23,0.27,0.22,0.25,0.28,0.28,0.0,0.19,0.24,0.0,0.22,0.22,0.26,0.22,0.34,0.25,0.23,0.24,0.23,0.22,0.2,0.26,0.19,0.0,0.2,0.27,0.0,0.28,0.27,0.2,0.23,0.0,0.22,0.34,0.25,0.25,0.21,0.0,0.2,0.21,0.21,0.0,0.2,0.21,0.2,0.2,0.0,0.25,0.2,0.2,0.24,0.21,0.0,0.21,0.0,0.0,0.2,0.0,0.21,0.2,0.2,0.2,0.0,0.0,0.26,0.21,0.27,0.0,0.0,0.21,0.29,0.0,0.19,0.0,0.22,0.0,0.22,0.2,0.0,0.0,0.0,0.2,0.0,0.21,0.0,0.2,0.21,0.0,0.22,0.2,0.33,0.0,0.21,0.24,0.21,0.19,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,58.89000000000001
10/11/2021,0.0,0.66,0.67,0.0,0.52,0.66,0.57,0.0,0.45,0.54,0.57,0.54,0.36,0.32,0.44,0.35,0.31,0.43,0.44,0.47,0.32,0.33,0.43,0.57,0.38,0.27,0.46,0.33,0.37,0.37,0.35,0.29,0.39,0.37,0.2,0.43,0.36,0.33,0.55,0.0,0.41,0.3,0.39,0.29,0.34,0.3,0.35,0.31,0.32,0.34,0.31,0.35,0.38,0.36,0.33,0.33,0.34,0.36,0.37,0.38,0.32,0.22,0.33,0.3,0.33,0.31,0.32,0.0,0.29,0.35,0.23,0.29,0.32,0.34,0.29,0.3,0.35,0.32,0.37,0.0,0.25,0.31,0.31,0.26,0.33,0.27,0.33,0.24,0.25,0.29,0.29,0.3,0.27,0.22,0.27,0.23,0.34,0.25,0.27,0.26,0.28,0.25,0.24,0.38,0.24,0.23,0.29,0.28,0.25,0.24,0.21,0.24,0.24,0.23,0.26,0.35,0.3,0.27,0.22,0.0,0.2,0.28,0.0,0.21,0.24,0.33,0.27,0.22,0.25,0.25,0.22,0.0,0.28,0.25,0.22,0.2,0.27,0.23,0.27,0.22,0.25,0.28,0.28,0.0,0.19,0.23,0.0,0.22,0.21,0.27,0.22,0.35,0.25,0.23,0.24,0.23,0.22,0.21,0.27,0.19,0.0,0.2,0.27,0.0,0.29,0.27,0.2,0.23,0.0,0.22,0.34,0.25,0.26,0.21,0.0,0.2,0.21,0.21,0.0,0.2,0.21,0.19,0.2,0.0,0.24,0.2,0.21,0.25,0.21,0.0,0.21,0.0,0.0,0.2,0.0,0.21,0.19,0.2,0.19,0.0,0.0,0.25,0.21,0.27,0.0,0.0,0.21,0.31,0.0,0.19,0.0,0.22,0.19,0.21,0.21,0.0,0.0,0.0,0.2,0.0,0.21,0.0,0.21,0.2,0.0,0.22,0.2,0.3,0.0,0.21,0.24,0.22,0.2,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,58.48
10/12/2021,0.0,0.65,0.68,0.0,0.49,0.65,0.57,0.0,0.44,0.53,0.57,0.54,0.36,0.32,0.46,0.35,0.31,0.43,0.44,0.47,0.32,0.32,0.43,0.58,0.38,0.28,0.47,0.33,0.37,0.37,0.34,0.29,0.39,0.37,0.2,0.44,0.36,0.33,0.54,0.0,0.4,0.31,0.4,0.29,0.35,0.3,0.35,0.31,0.31,0.33,0.32,0.36,0.38,0.35,0.33,0.33,0.34,0.37,0.39,0.38,0.32,0.21,0.32,0.31,0.33,0.31,0.32,0.0,0.29,0.35,0.23,0.29,0.31,0.34,0.28,0.3,0.35,0.32,0.36,0.0,0.25,0.31,0.31,0.27,0.33,0.27,0.33,0.24,0.26,0.29,0.3,0.3,0.27,0.22,0.26,0.23,0.34,0.25,0.27,0.27,0.28,0.26,0.23,0.38,0.24,0.22,0.29,0.28,0.25,0.24,0.21,0.24,0.25,0.23,0.26,0.35,0.3,0.27,0.22,0.19,0.21,0.28,0.0,0.22,0.24,0.33,0.27,0.22,0.25,0.25,0.22,0.0,0.28,0.25,0.22,0.2,0.27,0.23,0.27,0.23,0.25,0.27,0.28,0.0,0.2,0.23,0.0,0.22,0.21,0.27,0.22,0.34,0.26,0.23,0.24,0.24,0.22,0.21,0.26,0.19,0.0,0.2,0.28,0.0,0.28,0.27,0.2,0.23,0.0,0.22,0.34,0.25,0.27,0.21,0.0,0.2,0.21,0.21,0.0,0.2,0.21,0.0,0.2,0.0,0.25,0.2,0.21,0.25,0.21,0.0,0.21,0.0,0.0,0.2,0.0,0.2,0.19,0.2,0.19,0.0,0.0,0.25,0.21,0.27,0.0,0.0,0.21,0.3,0.0,0.0,0.0,0.22,0.2,0.21,0.21,0.0,0.0,0.0,0.2,0.0,0.21,0.0,0.2,0.2,0.0,0.21,0.21,0.27,0.0,0.21,0.24,0.23,0.2,0.0,0.0,0.2,0.19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,58.49000000000001
10/13/2021,0.0,0.65,0.68,0.0,0.49,0.65,0.57,0.0,0.44,0.53,0.57,0.54,0.36,0.32,0.46,0.35,0.31,0.43,0.44,0.47,0.32,0.32,0.43,0.58,0.38,0.28,0.47,0.33,0.37,0.37,0.34,0.29,0.39,0.37,0.2,0.44,0.36,0.33,0.54,0.0,0.4,0.31,0.4,0.29,0.35,0.3,0.35,0.31,0.31,0.33,0.32,0.36,0.38,0.35,0.33,0.33,0.34,0.37,0.39,0.38,0.32,0.21,0.32,0.31,0.33,0.31,0.32,0.0,0.29,0.35,0.23,0.29,0.31,0.34,0.28,0.3,0.35,0.32,0.36,0.0,0.25,0.31,0.31,0.27,0.33,0.27,0.33,0.24,0.26,0.29,0.3,0.3,0.27,0.22,0.26,0.23,0.34,0.25,0.27,0.27,0.28,0.26,0.23,0.38,0.24,0.22,0.29,0.28,0.25,0.24,0.21,0.24,0.25,0.23,0.26,0.35,0.3,0.27,0.22,0.19,0.21,0.28,0.0,0.22,0.24,0.33,0.27,0.22,0.25,0.25,0.22,0.0,0.28,0.25,0.22,0.2,0.27,0.23,0.27,0.23,0.25,0.27,0.28,0.0,0.2,0.23,0.0,0.22,0.21,0.27,0.22,0.34,0.26,0.23,0.24,0.24,0.22,0.21,0.26,0.19,0.0,0.2,0.28,0.0,0.28,0.27,0.2,0.23,0.0,0.22,0.34,0.25,0.27,0.21,0.0,0.2,0.21,0.21,0.0,0.2,0.21,0.0,0.2,0.0,0.25,0.2,0.21,0.25,0.21,0.0,0.21,0.0,0.0,0.2,0.0,0.2,0.19,0.2,0.19,0.0,0.0,0.25,0.21,0.27,0.0,0.0,0.21,0.3,0.0,0.0,0.0,0.22,0.2,0.21,0.21,0.0,0.0,0.0,0.2,0.0,0.21,0.0,0.2,0.2,0.0,0.21,0.21,0.27,0.0,0.21,0.24,0.23,0.2,0.0,0.0,0.2,0.19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,58.49000000000001
10/14/2021,0.0,0.65,0.66,0.0,0.48,0.64,0.57,0.0,0.45,0.53,0.56,0.54,0.36,0.31,0.47,0.34,0.31,0.43,0.45,0.47,0.32,0.33,0.41,0.58,0.38,0.29,0.45,0.33,0.37,0.36,0.34,0.28,0.39,0.37,0.2,0.45,0.36,0.33,0.55,0.0,0.4,0.31,0.39,0.29,0.35,0.3,0.36,0.31,0.3,0.33,0.32,0.35,0.38,0.36,0.33,0.33,0.34,0.38,0.39,0.38,0.32,0.22,0.32,0.3,0.33,0.31,0.32,0.0,0.29,0.35,0.23,0.29,0.31,0.34,0.28,0.3,0.35,0.31,0.37,0.0,0.25,0.3,0.31,0.27,0.34,0.26,0.32,0.24,0.26,0.28,0.29,0.3,0.27,0.22,0.27,0.22,0.34,0.26,0.27,0.27,0.28,0.26,0.24,0.38,0.24,0.22,0.29,0.28,0.25,0.24,0.21,0.24,0.25,0.23,0.26,0.36,0.3,0.27,0.22,0.0,0.21,0.28,0.0,0.22,0.24,0.32,0.27,0.22,0.24,0.25,0.22,0.0,0.29,0.23,0.21,0.22,0.27,0.22,0.27,0.23,0.25,0.26,0.28,0.0,0.2,0.23,0.0,0.22,0.21,0.26,0.22,0.34,0.26,0.22,0.24,0.23,0.23,0.21,0.26,0.0,0.0,0.21,0.28,0.0,0.29,0.27,0.2,0.23,0.0,0.22,0.34,0.24,0.27,0.21,0.19,0.2,0.21,0.21,0.0,0.2,0.21,0.0,0.2,0.0,0.25,0.2,0.21,0.25,0.21,0.0,0.21,0.0,0.0,0.2,0.0,0.21,0.19,0.2,0.2,0.0,0.0,0.25,0.21,0.28,0.0,0.0,0.21,0.29,0.0,0.0,0.0,0.22,0.2,0.21,0.21,0.0,0.0,0.0,0.2,0.0,0.21,0.0,0.2,0.2,0.2,0.2,0.21,0.26,0.0,0.22,0.24,0.23,0.2,0.0,0.2,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,58.4
10/15/2021,0.0,0.66,0.68,0.0,0.48,0.64,0.57,0.0,0.45,0.54,0.56,0.56,0.36,0.32,0.47,0.34,0.32,0.43,0.45,0.47,0.31,0.32,0.41,0.57,0.38,0.28,0.45,0.33,0.37,0.36,0.34,0.28,0.39,0.37,0.21,0.45,0.35,0.33,0.55,0.0,0.4,0.31,0.4,0.29,0.35,0.3,0.36,0.31,0.29,0.32,0.32,0.35,0.37,0.35,0.34,0.32,0.33,0.38,0.39,0.37,0.32,0.21,0.32,0.31,0.33,0.32,0.32,0.0,0.3,0.35,0.23,0.29,0.31,0.34,0.28,0.3,0.35,0.32,0.39,0.0,0.25,0.3,0.31,0.27,0.35,0.26,0.31,0.24,0.26,0.28,0.29,0.3,0.27,0.22,0.27,0.23,0.37,0.25,0.27,0.27,0.28,0.26,0.24,0.39,0.24,0.22,0.29,0.28,0.25,0.23,0.21,0.24,0.25,0.23,0.26,0.34,0.25,0.26,0.22,0.0,0.2,0.28,0.0,0.21,0.24,0.32,0.27,0.22,0.24,0.25,0.22,0.0,0.29,0.24,0.22,0.22,0.27,0.22,0.27,0.23,0.24,0.26,0.28,0.0,0.2,0.24,0.0,0.22,0.21,0.27,0.22,0.35,0.26,0.23,0.24,0.23,0.23,0.21,0.26,0.0,0.0,0.21,0.28,0.0,0.29,0.27,0.2,0.23,0.0,0.22,0.34,0.24,0.26,0.22,0.19,0.2,0.21,0.21,0.0,0.2,0.21,0.0,0.2,0.0,0.25,0.21,0.21,0.25,0.21,0.0,0.21,0.0,0.0,0.2,0.0,0.2,0.19,0.2,0.2,0.0,0.0,0.25,0.21,0.28,0.0,0.0,0.21,0.29,0.0,0.0,0.0,0.21,0.2,0.2,0.21,0.0,0.0,0.0,0.2,0.0,0.21,0.0,0.2,0.2,0.2,0.2,0.21,0.26,0.0,0.21,0.24,0.23,0.21,0.0,0.2,0.21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,58.41
