,1299.HK,CBA.AX,BHP.AX,CSL.AX,388.HK,WBC.AX,NAB.AX,ANZ.AX,WES.AX,D05.SI,MQG.AX,WOW.AX,RIO.AX,O39.SI,TCL.AX,FMG.AX,GMG.AX,669.HK,U11.SI,1.HK,823.HK,16.HK,APT.AX,ALL.AX,3.HK,WPL.AX,27.HK,COL.AX,2.HK,NCM.AX,11.HK,JHX.AX,Z74.SI,1113.HK,J36.SI,XRO.AX,SHL.AX,BXB.AX,2388.HK,FPH.NZ,QBE.AX,TLS.AX,COH.AX,ASX.AX,SUN.AX,SCG.AX,S32.AX,STO.AX,1928.HK,1997.HK,IAG.AX,DXSDB.AX,66.HK,RHC.AX,6.HK,MGR.AX,288.HK,NST.AX,BSL.AX,TAH.AX,SEK.AX,SGP.AX,APA.AX,17.HK,SYD.AX,C31.SI,C38U.SI,FUTU,A17U.SI,868.HK,GPT.AX,12.HK,F34.SI,REA.AX,CPU.AX,MPL.AX,AIA.NZ,1821.HK,TWE.AX,SPK.NZ,OSH.AX,S68.SI,ORG.AX,BN4.SI,AUD,EDV.AX,MFG.AX,LLC.AX,EVN.AX,H78.SI,1876.HK,C6L.SI,83.HK,REH.AX,6823.HK,ALD.AX,DMP.AX,AZJ.AX,101.HK,MEL.NZ,1929.HK,S63.SI,M44U.SI,VCX.AX,ORI.AX,G13.SI,V03.SI,1038.HK,ATM.NZ,RYM.NZ,SE,MLCO,N2IU.SI,WTC.AX,1972.HK,AGL.AX,QAN.AX,19.HK,MCY.NZ,CWN.AX,HKD,2638.HK,SOL.AX,U14.SI,1128.HK,AST.AX,XTSLA,880.HK,23.HK,C09.SI,SGD,JPFFT,NZD,JPFFT,3357358Z,XPU1,QZN1,MARGIN_HKD,SUM
07/09/2021,7.53,6.58,5.41,4.74,3.63,3.51,3.24,3.0,2.46,2.07,2.02,1.77,1.75,1.52,1.49,1.49,1.3,1.18,1.16,1.05,1.02,0.96,0.94,0.9,0.88,0.87,0.86,0.84,0.82,0.79,0.78,0.75,0.72,0.7,0.69,0.66,0.64,0.63,0.62,0.62,0.58,0.58,0.58,0.55,0.55,0.54,0.52,0.51,0.5,0.49,0.46,0.45,0.44,0.43,0.43,0.43,0.42,0.42,0.41,0.41,0.41,0.4,0.4,0.39,0.37,0.37,0.37,0.37,0.36,0.36,0.35,0.34,0.34,0.34,0.34,0.33,0.33,0.32,0.31,0.3,0.3,0.3,0.3,0.3,0.29,0.29,0.29,0.29,0.29,0.28,0.27,0.27,0.26,0.26,0.26,0.26,0.26,0.26,0.25,0.23,0.23,0.23,0.23,0.22,0.21,0.2,0.2,0.2,0.19,0.19,0.19,0.18,0.18,0.18,0.18,0.18,0.17,0.17,0.17,0.16,0.15,0.14,0.14,0.13,0.12,0.12,0.12,0.12,0.12,0.11,0.06,0.02,0.01,0.01,0.0,0.0,0.0,0.0,100.13
