,688065.SS,TPX,AMD,PXD,ETN,AAP,EVRI,MHK,HD,EMR,FL,NVDA,TT,BRKR,EXPE,CGNX,AMZN,AMN,BC,NVT,FIVN,ST,GOOG,PH,URBN,DKS,WSM,LOW,FND,FIVE,UA,XRAY,TXRH,ANF,BOOT,HZO,SLAB,PZZA,BBY,MXL,GWW,CIEN,COST,EAT,LESL,MPWR,TXN,SMTC,PCTY,WDC,ABNB,TPR,RH,FLEX,AMBA,CAKE,FB,ON,CRWD,AVGO,BILL,WGO,MIME,BJRI,PLAY,PYPL,PENN,JNPR,ESTC,OKTA,AMAT,NTNX,ROKU,AOSL,PSTG,ENTG,ZS,FEYE,SNBR,ONTO,MU,MKSI,AAN,ICHR,CALX,SITM,RNG,JACK,UCTT,CARG,CMBM,VSTO,688065.SS,688065.SS,688065.SS,688065.SS,Cash,SUM
07/09/2021,1.39,1.17,1.16,1.11,1.11,1.1,1.1,1.1,1.1,1.1,1.1,1.1,1.1,1.1,1.09,1.09,1.09,1.09,1.09,1.09,1.09,1.09,1.09,1.09,1.08,1.08,1.08,1.08,1.08,1.08,1.08,1.08,1.08,1.08,1.08,1.08,1.08,1.08,1.08,1.08,1.08,1.08,1.08,1.08,1.08,1.08,1.07,1.07,1.07,1.07,1.07,1.07,1.07,1.07,1.07,1.07,1.07,1.06,1.06,1.06,1.06,1.06,1.06,1.06,1.06,1.06,1.06,1.06,1.05,1.05,1.05,1.05,1.05,1.05,1.04,1.04,1.04,1.04,1.03,1.03,1.03,1.02,1.02,1.02,1.02,1.01,1.01,1.01,1.0,1.0,0.99,0.99,0.54,0.52,0.22,0.2,0.01,100.06000000000002
