,TAEE11.SA,ERJ,AZUL,GOAU4.SA,OIBR/C,LCAM3.SA,COGN3.SA,GOL,BRML3.SA,CYRE3.SA,BPAN4.SA,FLRY3.SA,SAPR11.SA,SMTO3.SA,DTEX3.SA,STBP3.SA,IRBR3.SA,ALUP11.SA,ARZZ3.SA,CVCB3.SA,QUAL3.SA,UNIP6.SA,EZTC3.SA,ERO.TO,ALSO3.SA,AFYA,CESP6.SA,HGLG11.SA,OMGE3.SA,RRRP3.SA,SIMH3.SA,SLCE3.SA,ANIM3.SA,MRVE3.SA,HGTX3.SA,LIGT3.SA,SOMA3.SA,SBFG3.SA,CASH3.SA,IGTA3.SA,HBSA3.SA,ODPV3.SA,VIVA3.SA,CSMG3.SA,ARCO,MOVI3.SA,AGRO,LJQQ3.SA,BEEF3.SA,ARCE,SEQL3.SA,BRSR6.SA,BOAS3.SA,VINP,LGO.TO,GRND3.SA,RAPT4.SA,ECOR3.SA,SGH,BRPR3.SA,Fd Inv Imo Fii Bt,6269.T,JHSF3.SA,GUAR3.SA,AMBP3.SA,BKBR3.SA,TUPY3.SA,ITRN,POMO4.SA,MYPK3.SA,PNVL3.SA,ENAT3.SA,TEND3.SA,JPSA3.SA,LEVE3.SA,ABCB4.SA,LOGG3.SA,SONDA.SN,DIRR3.SA,EVEN3.SA,ENJU3.SA,CEAB3.SA,PGMN3.SA,PARD3.SA,SEER3.SA,CURY3.SA,CAML3.SA,Us Dollar,Cvc Brasil Operadora E Agencia Right,Canadian Dollar,Brazilian Real,SUM
07/09/2021,4.18,3.59,3.15,2.62,2.59,2.52,2.38,2.34,2.25,2.16,2.14,2.07,1.99,1.97,1.93,1.82,1.72,1.69,1.67,1.61,1.54,1.54,1.51,1.44,1.43,1.31,1.28,1.27,1.23,1.23,1.23,1.21,1.18,1.17,1.17,1.17,1.17,1.16,1.16,1.12,1.03,1.0,0.97,0.93,0.91,0.9,0.88,0.82,0.82,0.81,0.81,0.77,0.75,0.73,0.72,0.71,0.71,0.66,0.64,0.61,0.61,0.6,0.59,0.56,0.55,0.54,0.51,0.51,0.49,0.49,0.49,0.48,0.48,0.43,0.4,0.4,0.4,0.39,0.37,0.36,0.35,0.34,0.33,0.32,0.3,0.25,0.22,0.18,0.06,0.0,-0.1,99.99000000000001
