,AAPL,AVGO,MSFT,HD,UNP,IBM,COP,JNJ,SIMO,AJG,DVN,PEP,KO,TGT,MCHP,ABBV,IEX,AIG,CSCO,NHI,DGX,FIS,SUI,BG,CVS,AFG,LLY,JPM,WH,NXST,MRK,LYB,TT,PKG,GILD,n/a,HPE,BMY,CCOI,NKE,HLNE,UMH,EWBC,NEM,SUM
08/05/2022,5.06,4.97,4.57,4.13,3.27,2.94,2.81,2.8,2.68,2.68,2.54,2.41,2.34,2.33,2.28,2.28,2.23,2.22,2.22,2.15,2.15,2.1,2.08,2.07,1.96,1.9,1.88,1.85,1.82,1.74,1.7,1.69,1.68,1.66,1.63,1.6,1.6,1.57,1.53,1.49,1.47,1.45,1.3,1.18,100.00999999999999
