,688202.SS,688202.SS,688202.SS,Cash,LIN,688202.SS,688202.SS,688202.SS,APD,FCX,ECL,NEM,DOW,DD,PPG,IFF,CTVA,NUE,LYB,688202.SS,688202.SS,ALB,CE,EMN,FMC,STLD,RPM,CF,MOS,RS,SMG,RGLD,AA,AXTA,VVV,CC,HUN,ESI,ASH,GRA,CMC,NGVT,WLK,NEU,688202.SS,688202.SS,688202.SS,688202.SS,688202.SS,688202.SS,688202.SS,688202.SS,688202.SS,688202.SS,SUM
07/09/2021,28.76,27.85,23.89,15.75,15.49,10.76,10.27,8.62,6.56,5.6,5.28,5.23,4.87,4.24,4.15,3.83,3.37,2.96,2.73,2.67,2.41,2.03,1.76,1.64,1.44,1.23,1.18,1.14,1.14,0.99,0.8,0.77,0.71,0.65,0.61,0.59,0.54,0.52,0.49,0.44,0.38,0.34,0.32,0.24,0.19,-0.19,-2.41,-2.67,-8.62,-10.27,-10.76,-23.89,-27.85,-28.76,100.00999999999995
