,KL.TO,CAR.UN.TO,K.TO,RMG.L,TOU.TO,IAG.TO,ALA.TO,VALMT.HE,WFG.TO,ONEX.TO,DOM.ST,BBOX.L,SBB B.ST,AP.UN.TO,INCH.L,IGG.L,BTO.TO,FTT.TO,YRI.TO,AZA.ST,ENTRA.OL,GRT.UN.TO,EMG.L,CIX.TO,HAS.L,GFTU.L,AOX.DE,UDG.L,CPX.TO,BILL.ST,NDA.DE,BUCN.SW,AFRY.ST,CMBN.SW,KCR.HE,CBG.L,HPOL B.ST,BG.VI,BYG.L,AGI.TO,TIETO.HE,BRAV.ST,ARCAD.AS,CHP.UN.TO,SPIE.PA,AXFO.ST,ARX.TO,SAFE.L,NEC.AX,BBY.L,RWC.AX,LMP.L,CWK.L,BEZ.L,DIE.BR,FNTN.DE,QQ.L,NEX.PA,TA.TO,LNR.TO,CGCBV.HE,PSK.TO,BOKA.AS,SDF.AX,SSABB.ST,PAGE.L,PEAB B.ST,BURE.ST,SFSN.SW,LOOMIS.ST,SRP.L,CWB.TO,DRX.L,SYNT.L,APAM.AS,SRBNK.OL,NHF.AX,TOP.CO,UNI.MI,SVS.L,NXI.PA,SUM.NZ,8595.T,TCAP.L,ULE.L,BPE.MI,BOY.L,PXT.TO,BAP.AX,KOG.OL,TWEKA.AS,HLS.AX,FORN.SW,J69U.SI,4401.T,EMMN.SW,BPSO.MI,GMT.NZ,PAG.L,OUT1V.HE,LNK.AX,PLUS.L,PTEC.L,HUFV A.ST,DUE.DE,CLW.AX,NSR.AX,JUP.L,METSB.HE,FXPO.L,LAND.SW,BILI A.ST,NOFI.OL,NOEJ.DE,ATEA.OL,BYS.SW,NCC B.ST,CG.TO,RHIM.VI,1417.T,LIAB.ST,MCOV B.ST,IPS.PA,PMV.AX,RUS.TO,MDC.L,BEKB.BR,SRE.L,UPONOR.HE,VSVS.L,6134.T,KBCA.BR,PDL.AX,BWP.AX,LB.TO,VATN.SW,HCG.TO,GRNG.ST,WPR.AX,RAT.L,WKP.L,3107.T,MGAM.L,BRW.L,IPO.L,VEI.OL,COA.L,HUBN.SW,IMG.TO,SUL.AX,KEMIRA.HE,H02.SI,SWTQ.SW,TCL.A.TO,COFA.PA,MMT.PA,SQN.SW,CQR.AX,INA.AX,ELD.AX,GNE.NZ,CFP.TO,4045.T,3132.T,STG.CO,PCT.NZ,1332.T,BCHN.SW,RATO B.ST,BIN.AX,8020.T,BGA.AX,CCR.L,CHG.L,KRN.DE,NWC.TO,CIP.AX,590.HK,MS.MI,REDD.L,BPOST.BR,9934.T,SGKN.SW,BKW.AX,ABP.AX,9072.T,VZN.SW,FLOW.AS,SZU.DE,TFI.PA,AUB.AX,7004.T,AU8U.SI,FNAC.PA,ESNT.L,6457.T,TESB.BR,CKN.L,6371.T,HBH.DE,VIG.VI,HBRN.IR,CLIS.TA,3105.T,JPY,4023.T,VEC.L,GBP,LUN.TO,AUD,COFB.BR,WIE.VI,FABG.ST,EDV.TO,STB.OL,NENT B.ST,GALE.SW,VTY.L,SOP.PA,AGR.L,INRN.SW,PNL.AS,ARJO B.ST,SWON.SW,VONN.SW,OSB.L,NKT.CO,FLS.CO,RDW.L,POST.VI,EURN.BR,DC.L,MONT.BR,FRAS.L,MFI.TO,KARN.SW,SAA1V.HE,SCHO.CO,SZG.DE,RRL.AX,TIFS.L,BTOU.SI,CGC.AX,USD,XTSLA,CAS.TO,3101.T,BANO.OL,DEQ.DE,ACCEL.AS,ILCO.TA,AUSS.OL,8078.T,ZEHN.SW,7994.T,ATRLJ B.ST,RHIM.L,N91.L,BETS B.ST,ELK.OL,ZEL.NZ,ROTH.PA,1969.T,5703.T,7943.T,EUR,CAD,ILS,CURY.L,SFR.AX,POG.L,1979.T,CLS.TO,AVN.AX,NOK,GOR.AX,ARF.AX,SPNO.CO,WPRDA.AX,3865.T,WPRDA,EVN.VI,n/a,SUM
09/30/2021,1.76,1.21,0.99,0.0,1.43,0.91,0.82,0.0,1.43,0.82,0.76,0.79,0.0,0.61,0.0,0.6,0.54,0.6,0.57,0.0,0.56,0.61,0.6,0.59,0.55,0.58,0.51,0.0,0.55,0.5,0.4,0.47,0.45,0.31,0.45,0.48,0.43,0.0,0.48,0.42,0.4,0.42,0.55,0.44,0.45,0.38,0.9,0.46,0.0,0.38,0.44,0.45,0.0,0.48,0.0,0.5,0.38,0.42,0.36,0.36,0.38,0.33,0.36,0.45,0.42,0.0,0.32,0.35,0.35,0.32,0.33,0.37,0.41,0.0,0.38,0.0,0.34,0.33,0.42,0.37,0.32,0.36,0.0,0.0,0.46,0.36,0.34,0.33,0.28,0.31,0.36,0.31,0.32,0.0,0.32,0.3,0.29,0.28,0.29,0.28,0.25,0.28,0.28,0.25,0.0,0.29,0.29,0.22,0.24,0.19,0.24,0.21,0.0,0.0,0.22,0.27,0.23,0.0,0.0,0.28,0.27,0.26,0.28,0.26,0.24,0.26,0.22,0.26,0.21,0.21,0.0,0.27,0.25,0.21,0.21,0.23,0.23,0.19,0.23,0.23,0.24,0.0,0.22,0.23,0.29,0.21,0.0,0.21,0.0,0.21,0.21,0.19,0.2,0.17,0.19,0.2,0.24,0.21,0.22,0.2,0.18,0.21,0.23,0.21,0.19,0.18,0.23,0.17,0.17,0.0,0.0,0.17,0.0,0.19,0.0,0.2,0.19,0.0,0.0,0.2,0.0,0.0,0.19,0.0,0.18,0.18,0.0,0.0,0.19,0.0,0.18,0.2,0.0,0.0,0.17,0.0,0.0,0.0,0.18,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.0,0.71,0.0,0.71,0.58,0.62,0.65,0.67,0.63,0.51,0.56,0.41,0.4,0.35,0.34,0.42,0.36,0.36,0.39,0.29,0.27,0.32,0.21,0.29,0.0,0.25,0.26,0.23,0.24,0.18,0.19,0.19,0.0,0.0,0.0,0.0,0.0,0.0,0.18,0.17,0.28,0.17,0.0,0.0,0.17,0.18,0.0,0.0,0.0,0.21,0.17,0.16,0.17,0.0,0.18,0.0,0.0,0.0,0.0,0.0,0.0,0.28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,72.69
10/01/2021,1.68,1.21,1.05,0.0,1.45,0.93,0.86,0.0,1.41,0.85,0.75,0.77,0.0,0.63,0.0,0.6,0.0,0.63,0.83,0.0,0.55,0.62,0.59,0.59,0.56,0.57,0.5,0.0,0.56,0.5,0.43,0.47,0.45,0.0,0.44,0.48,0.43,0.0,0.47,0.46,0.4,0.41,0.55,0.44,0.45,0.38,0.9,0.45,0.0,0.37,0.44,0.44,0.0,0.47,0.0,0.51,0.37,0.42,0.36,0.38,0.38,0.36,0.36,0.45,0.42,0.0,0.32,0.34,0.35,0.31,0.34,0.38,0.4,0.0,0.4,0.0,0.35,0.33,0.42,0.37,0.31,0.36,0.0,0.0,0.46,0.36,0.33,0.35,0.27,0.32,0.36,0.3,0.32,0.0,0.32,0.33,0.29,0.29,0.29,0.29,0.25,0.28,0.28,0.25,0.0,0.29,0.29,0.22,0.25,0.19,0.27,0.21,0.0,0.0,0.22,0.26,0.23,0.0,0.0,0.28,0.27,0.24,0.26,0.26,0.24,0.25,0.25,0.26,0.2,0.21,0.0,0.27,0.25,0.21,0.23,0.26,0.24,0.19,0.23,0.23,0.23,0.0,0.21,0.22,0.28,0.21,0.0,0.23,0.0,0.21,0.21,0.19,0.24,0.2,0.2,0.2,0.25,0.21,0.22,0.2,0.18,0.2,0.23,0.2,0.19,0.19,0.23,0.17,0.17,0.0,0.0,0.17,0.0,0.18,0.0,0.2,0.19,0.0,0.0,0.2,0.0,0.0,0.2,0.0,0.18,0.18,0.0,0.0,0.19,0.0,0.18,0.2,0.0,0.17,0.17,0.0,0.0,0.0,0.18,0.0,0.16,0.0,0.0,0.0,0.0,0.2,0.2,0.0,0.75,0.0,0.69,0.59,0.6,0.68,0.68,0.62,0.54,0.54,0.41,0.4,0.35,0.34,0.41,0.36,0.37,0.39,0.29,0.27,0.32,0.21,0.29,0.0,0.25,0.27,0.27,0.24,0.17,0.19,0.19,0.0,0.0,0.0,0.0,0.0,0.0,0.18,0.18,0.29,0.17,0.0,0.0,0.0,0.18,0.0,0.0,0.0,0.2,0.17,0.0,0.17,0.17,0.18,0.0,0.2,0.0,0.0,0.0,0.0,0.27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,72.87
10/20/2021,1.84,1.21,1.17,0.0,1.46,0.94,0.88,0.0,1.51,0.85,0.74,0.77,0.0,0.63,0.0,0.61,0.0,0.68,0.87,0.0,0.63,0.66,0.65,0.61,0.52,0.58,0.53,0.0,0.58,0.54,0.47,0.47,0.47,0.0,0.44,0.45,0.44,0.0,0.52,0.5,0.41,0.42,0.56,0.46,0.45,0.37,0.93,0.49,0.0,0.36,0.43,0.45,0.0,0.49,0.0,0.49,0.34,0.42,0.39,0.4,0.36,0.4,0.35,0.45,0.45,0.0,0.32,0.36,0.35,0.31,0.31,0.4,0.43,0.0,0.41,0.0,0.34,0.34,0.42,0.37,0.29,0.35,0.0,0.0,0.46,0.37,0.31,0.39,0.28,0.36,0.35,0.29,0.31,0.0,0.29,0.33,0.3,0.28,0.28,0.29,0.24,0.28,0.26,0.26,0.0,0.29,0.3,0.22,0.24,0.19,0.27,0.2,0.0,0.0,0.22,0.27,0.23,0.0,0.0,0.26,0.28,0.25,0.26,0.27,0.25,0.28,0.25,0.26,0.22,0.2,0.0,0.27,0.21,0.22,0.23,0.26,0.25,0.22,0.23,0.23,0.24,0.0,0.2,0.22,0.26,0.21,0.0,0.24,0.0,0.23,0.21,0.19,0.24,0.19,0.22,0.2,0.26,0.21,0.21,0.2,0.18,0.21,0.21,0.18,0.19,0.18,0.22,0.2,0.17,0.0,0.0,0.18,0.0,0.18,0.0,0.2,0.18,0.0,0.0,0.2,0.0,0.0,0.2,0.0,0.18,0.0,0.0,0.16,0.18,0.0,0.17,0.18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17,0.0,0.0,0.17,0.0,0.18,0.0,0.0,0.86,0.0,0.7,0.59,0.64,0.73,0.72,0.64,0.54,0.61,0.41,0.39,0.39,0.31,0.42,0.36,0.37,0.39,0.29,0.27,0.31,0.21,0.32,0.0,0.26,0.24,0.28,0.27,0.18,0.18,0.19,0.2,0.0,0.0,0.0,0.0,0.0,0.18,0.0,0.29,0.0,0.0,0.0,0.17,0.0,0.0,0.0,0.0,0.18,0.17,0.0,0.17,0.18,0.19,0.0,0.19,0.0,0.0,0.0,0.0,0.25,0.22,0.17,0.16,0.16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,74.3
10/21/2021,1.82,1.21,1.16,0.0,1.42,0.94,0.88,0.0,1.5,0.85,0.74,0.77,0.0,0.63,0.0,0.61,0.0,0.69,0.87,0.0,0.63,0.66,0.65,0.61,0.51,0.58,0.53,0.0,0.58,0.53,0.47,0.47,0.47,0.0,0.43,0.45,0.44,0.0,0.5,0.49,0.41,0.41,0.57,0.46,0.44,0.36,0.91,0.49,0.0,0.35,0.43,0.45,0.0,0.48,0.0,0.49,0.33,0.41,0.39,0.39,0.36,0.4,0.34,0.45,0.45,0.0,0.32,0.36,0.35,0.3,0.31,0.4,0.43,0.0,0.41,0.0,0.34,0.34,0.41,0.37,0.28,0.35,0.0,0.0,0.45,0.38,0.3,0.38,0.27,0.36,0.35,0.29,0.31,0.0,0.29,0.33,0.3,0.28,0.28,0.29,0.24,0.29,0.41,0.25,0.0,0.28,0.3,0.22,0.24,0.19,0.27,0.2,0.0,0.0,0.22,0.27,0.24,0.0,0.0,0.25,0.29,0.26,0.25,0.27,0.25,0.28,0.25,0.26,0.21,0.19,0.0,0.27,0.21,0.22,0.23,0.27,0.25,0.22,0.23,0.23,0.23,0.0,0.2,0.22,0.26,0.21,0.0,0.24,0.0,0.23,0.21,0.19,0.24,0.19,0.22,0.2,0.26,0.21,0.21,0.19,0.18,0.21,0.21,0.18,0.19,0.18,0.22,0.2,0.17,0.0,0.0,0.18,0.0,0.18,0.0,0.2,0.18,0.0,0.0,0.2,0.0,0.0,0.2,0.0,0.18,0.0,0.0,0.17,0.18,0.0,0.17,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17,0.0,0.0,0.17,0.0,0.18,0.0,0.0,0.85,0.0,0.7,0.6,0.64,0.74,0.72,0.63,0.55,0.61,0.4,0.39,0.39,0.31,0.43,0.36,0.37,0.39,0.29,0.27,0.32,0.21,0.32,0.0,0.26,0.24,0.28,0.27,0.18,0.18,0.19,0.19,0.0,0.0,0.0,0.0,0.0,0.18,0.16,0.29,0.0,0.0,0.0,0.17,0.0,0.16,0.0,0.0,0.18,0.17,0.0,0.17,0.17,0.18,0.0,0.19,0.0,0.0,0.0,0.0,0.25,0.22,0.17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,74.15
10/22/2021,1.81,1.22,1.16,0.0,1.43,0.93,0.88,0.0,1.44,0.88,0.74,0.77,0.0,0.64,0.0,0.62,0.0,0.72,0.86,0.0,0.63,0.66,0.66,0.63,0.51,0.57,0.53,0.0,0.58,0.53,0.48,0.47,0.47,0.0,0.44,0.45,0.44,0.0,0.52,0.49,0.41,0.41,0.59,0.46,0.44,0.36,0.9,0.5,0.0,0.35,0.43,0.46,0.0,0.49,0.0,0.49,0.32,0.42,0.38,0.39,0.36,0.39,0.34,0.45,0.46,0.0,0.32,0.36,0.34,0.3,0.31,0.39,0.44,0.0,0.41,0.0,0.34,0.34,0.41,0.37,0.28,0.35,0.0,0.0,0.45,0.37,0.31,0.38,0.28,0.35,0.35,0.28,0.3,0.0,0.3,0.32,0.3,0.28,0.28,0.29,0.24,0.28,0.41,0.26,0.0,0.28,0.3,0.22,0.24,0.19,0.26,0.2,0.0,0.0,0.22,0.26,0.24,0.0,0.0,0.25,0.29,0.26,0.25,0.27,0.25,0.27,0.24,0.26,0.21,0.2,0.0,0.27,0.21,0.22,0.22,0.26,0.25,0.22,0.23,0.23,0.24,0.0,0.2,0.22,0.25,0.22,0.0,0.24,0.0,0.23,0.21,0.19,0.24,0.19,0.22,0.19,0.26,0.21,0.21,0.19,0.18,0.2,0.21,0.18,0.2,0.18,0.21,0.2,0.17,0.0,0.0,0.17,0.0,0.17,0.0,0.2,0.18,0.0,0.0,0.19,0.0,0.0,0.2,0.0,0.18,0.16,0.0,0.17,0.17,0.0,0.17,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17,0.0,0.0,0.17,0.0,0.18,0.0,0.0,0.86,0.0,0.7,0.6,0.63,0.73,0.72,0.65,0.55,0.62,0.4,0.39,0.39,0.31,0.43,0.36,0.37,0.39,0.3,0.27,0.31,0.21,0.33,0.0,0.26,0.24,0.28,0.27,0.18,0.18,0.19,0.19,0.0,0.0,0.0,0.0,0.0,0.17,0.0,0.29,0.0,0.0,0.0,0.17,0.0,0.0,0.0,0.0,0.19,0.17,0.0,0.17,0.18,0.18,0.0,0.19,0.0,0.0,0.0,0.0,0.25,0.21,0.18,0.0,0.0,0.16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,74.16
10/25/2021,1.83,1.24,1.2,0.0,1.41,0.95,0.9,0.0,1.42,0.91,0.75,0.77,0.0,0.65,0.0,0.61,0.0,0.73,0.85,0.0,0.64,0.67,0.67,0.64,0.51,0.57,0.52,0.0,0.6,0.53,0.47,0.47,0.48,0.0,0.44,0.44,0.44,0.0,0.52,0.49,0.4,0.43,0.58,0.46,0.45,0.37,0.88,0.5,0.0,0.35,0.44,0.46,0.0,0.48,0.0,0.49,0.31,0.42,0.4,0.39,0.37,0.4,0.35,0.45,0.45,0.0,0.33,0.37,0.34,0.3,0.31,0.4,0.43,0.0,0.39,0.0,0.35,0.33,0.41,0.37,0.28,0.35,0.0,0.0,0.46,0.37,0.31,0.37,0.29,0.36,0.35,0.3,0.3,0.0,0.29,0.33,0.29,0.29,0.27,0.27,0.25,0.28,0.41,0.26,0.0,0.29,0.3,0.22,0.24,0.18,0.26,0.2,0.0,0.0,0.22,0.27,0.24,0.0,0.0,0.25,0.29,0.27,0.25,0.27,0.25,0.27,0.24,0.26,0.22,0.2,0.0,0.27,0.21,0.23,0.23,0.26,0.25,0.19,0.24,0.23,0.23,0.0,0.19,0.22,0.25,0.22,0.0,0.25,0.0,0.22,0.21,0.19,0.23,0.19,0.22,0.19,0.26,0.22,0.22,0.19,0.18,0.2,0.21,0.18,0.2,0.18,0.21,0.2,0.17,0.0,0.0,0.18,0.0,0.17,0.0,0.19,0.18,0.0,0.0,0.19,0.0,0.0,0.2,0.0,0.18,0.0,0.0,0.17,0.18,0.0,0.17,0.18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17,0.0,0.0,0.17,0.0,0.17,0.0,0.0,0.81,0.0,0.7,0.61,0.63,0.72,0.73,0.67,0.55,0.61,0.4,0.39,0.39,0.31,0.44,0.37,0.38,0.39,0.31,0.28,0.29,0.21,0.32,0.0,0.26,0.24,0.28,0.28,0.18,0.18,0.18,0.19,0.0,0.0,0.0,0.0,0.0,0.17,0.0,0.0,0.0,0.0,0.0,0.18,0.0,0.0,0.0,0.0,0.2,0.17,0.0,0.16,0.18,0.18,0.0,0.18,0.0,0.0,0.0,0.0,0.25,0.21,0.17,0.0,0.16,0.16,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,74.36
10/26/2021,1.81,1.24,1.2,0.0,1.43,0.95,0.9,0.0,1.4,0.91,0.73,0.77,0.0,0.65,0.0,0.61,0.0,0.74,0.86,0.0,0.64,0.68,0.67,0.63,0.51,0.58,0.52,0.0,0.59,0.55,0.46,0.47,0.48,0.0,0.45,0.44,0.43,0.0,0.52,0.49,0.41,0.43,0.58,0.45,0.45,0.38,0.9,0.5,0.0,0.34,0.44,0.46,0.0,0.47,0.0,0.49,0.31,0.42,0.39,0.38,0.37,0.4,0.34,0.45,0.46,0.0,0.33,0.37,0.34,0.3,0.31,0.4,0.43,0.0,0.4,0.0,0.34,0.33,0.4,0.37,0.28,0.35,0.0,0.0,0.45,0.37,0.31,0.38,0.29,0.36,0.35,0.31,0.31,0.0,0.29,0.33,0.3,0.28,0.28,0.27,0.25,0.28,0.41,0.26,0.0,0.29,0.3,0.22,0.25,0.19,0.26,0.2,0.0,0.0,0.22,0.27,0.24,0.0,0.0,0.26,0.29,0.27,0.26,0.27,0.25,0.26,0.24,0.26,0.22,0.2,0.0,0.27,0.21,0.23,0.22,0.27,0.25,0.19,0.24,0.23,0.23,0.0,0.19,0.22,0.25,0.22,0.0,0.25,0.0,0.23,0.21,0.19,0.23,0.19,0.22,0.2,0.26,0.22,0.22,0.19,0.17,0.2,0.21,0.18,0.2,0.18,0.21,0.2,0.17,0.0,0.0,0.18,0.0,0.17,0.0,0.19,0.19,0.0,0.0,0.19,0.0,0.0,0.2,0.0,0.19,0.0,0.0,0.16,0.17,0.0,0.17,0.18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17,0.0,0.0,0.17,0.0,0.17,0.0,0.0,0.81,0.0,0.71,0.62,0.64,0.73,0.73,0.67,0.55,0.59,0.41,0.39,0.4,0.3,0.45,0.37,0.38,0.38,0.31,0.28,0.29,0.21,0.32,0.0,0.27,0.24,0.28,0.28,0.18,0.18,0.18,0.19,0.0,0.0,0.0,0.0,0.0,0.17,0.16,0.0,0.0,0.0,0.0,0.18,0.0,0.0,0.0,0.0,0.2,0.17,0.0,0.16,0.17,0.18,0.0,0.18,0.0,0.0,0.0,0.0,0.25,0.2,0.18,0.0,0.16,0.0,0.29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,74.42
10/27/2021,1.81,1.24,1.2,0.0,1.43,0.95,0.9,0.0,1.4,0.91,0.73,0.77,0.0,0.65,0.0,0.61,0.0,0.74,0.86,0.0,0.64,0.68,0.67,0.63,0.51,0.58,0.52,0.0,0.59,0.55,0.46,0.47,0.48,0.0,0.45,0.44,0.43,0.0,0.52,0.49,0.41,0.43,0.58,0.45,0.45,0.38,0.9,0.5,0.0,0.34,0.44,0.46,0.0,0.47,0.0,0.49,0.31,0.42,0.39,0.38,0.37,0.4,0.34,0.45,0.46,0.0,0.33,0.37,0.34,0.3,0.31,0.4,0.43,0.0,0.4,0.0,0.34,0.33,0.4,0.37,0.28,0.35,0.0,0.0,0.45,0.37,0.31,0.38,0.29,0.36,0.35,0.31,0.31,0.0,0.29,0.33,0.3,0.28,0.28,0.27,0.25,0.28,0.41,0.26,0.0,0.29,0.3,0.22,0.25,0.19,0.26,0.2,0.0,0.0,0.22,0.27,0.24,0.0,0.0,0.26,0.29,0.27,0.26,0.27,0.25,0.26,0.24,0.26,0.22,0.2,0.0,0.27,0.21,0.23,0.22,0.27,0.25,0.19,0.24,0.23,0.23,0.0,0.19,0.22,0.25,0.22,0.0,0.25,0.0,0.23,0.21,0.19,0.23,0.19,0.22,0.2,0.26,0.22,0.22,0.19,0.17,0.2,0.21,0.18,0.2,0.18,0.21,0.2,0.17,0.0,0.0,0.18,0.0,0.17,0.0,0.19,0.19,0.0,0.0,0.19,0.0,0.0,0.2,0.0,0.19,0.0,0.0,0.16,0.17,0.0,0.17,0.18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17,0.0,0.0,0.17,0.0,0.17,0.0,0.0,0.81,0.0,0.71,0.62,0.64,0.73,0.73,0.67,0.55,0.59,0.41,0.39,0.4,0.3,0.45,0.37,0.38,0.38,0.31,0.28,0.29,0.21,0.32,0.0,0.27,0.24,0.28,0.28,0.18,0.18,0.18,0.19,0.0,0.0,0.0,0.0,0.0,0.17,0.16,0.0,0.0,0.0,0.0,0.18,0.0,0.0,0.0,0.0,0.2,0.17,0.0,0.16,0.17,0.18,0.0,0.18,0.0,0.0,0.0,0.0,0.25,0.2,0.18,0.0,0.16,0.0,0.29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,74.42
10/28/2021,1.83,1.23,1.23,0.0,1.45,0.96,0.89,0.0,1.4,0.91,0.69,0.76,0.0,0.65,0.0,0.61,0.0,0.73,0.88,0.0,0.64,0.67,0.67,0.63,0.51,0.58,0.52,0.0,0.58,0.55,0.47,0.47,0.48,0.0,0.46,0.44,0.42,0.0,0.51,0.5,0.4,0.43,0.58,0.45,0.44,0.38,0.92,0.5,0.0,0.35,0.44,0.46,0.0,0.47,0.0,0.48,0.31,0.42,0.39,0.38,0.37,0.41,0.34,0.45,0.49,0.0,0.33,0.37,0.34,0.3,0.31,0.39,0.42,0.0,0.41,0.0,0.34,0.33,0.4,0.37,0.28,0.35,0.0,0.0,0.46,0.37,0.31,0.38,0.29,0.36,0.34,0.31,0.3,0.0,0.29,0.33,0.3,0.28,0.28,0.28,0.25,0.28,0.41,0.26,0.0,0.29,0.3,0.22,0.24,0.19,0.25,0.21,0.0,0.0,0.22,0.26,0.24,0.0,0.0,0.26,0.29,0.26,0.25,0.27,0.25,0.27,0.25,0.26,0.22,0.2,0.0,0.27,0.21,0.23,0.22,0.26,0.25,0.19,0.24,0.23,0.22,0.0,0.2,0.22,0.25,0.22,0.0,0.25,0.0,0.23,0.21,0.2,0.23,0.19,0.22,0.2,0.26,0.22,0.22,0.2,0.17,0.2,0.21,0.18,0.2,0.18,0.21,0.19,0.16,0.0,0.0,0.17,0.0,0.17,0.0,0.19,0.19,0.0,0.0,0.19,0.0,0.0,0.2,0.0,0.19,0.0,0.0,0.16,0.18,0.0,0.17,0.19,0.0,0.0,0.16,0.0,0.0,0.0,0.0,0.0,0.17,0.0,0.0,0.16,0.0,0.17,0.0,0.0,0.84,0.0,0.7,0.62,0.64,0.73,0.73,0.65,0.55,0.59,0.41,0.38,0.4,0.31,0.45,0.37,0.38,0.38,0.31,0.27,0.29,0.2,0.32,0.0,0.27,0.24,0.27,0.27,0.18,0.18,0.19,0.19,0.0,0.0,0.0,0.0,0.0,0.17,0.0,0.0,0.0,0.0,0.0,0.17,0.0,0.0,0.0,0.0,0.2,0.18,0.0,0.16,0.18,0.18,0.0,0.18,0.0,0.0,0.0,0.0,0.25,0.21,0.18,0.0,0.16,0.0,0.29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,74.42
10/29/2021,1.8,1.23,1.22,0.0,1.45,0.95,0.88,0.0,1.36,0.89,0.69,0.78,0.0,0.65,0.0,0.62,0.0,0.74,0.87,0.0,0.64,0.67,0.69,0.64,0.51,0.59,0.52,0.0,0.57,0.55,0.46,0.48,0.45,0.0,0.45,0.45,0.42,0.0,0.51,0.5,0.39,0.43,0.57,0.45,0.44,0.37,0.93,0.5,0.0,0.35,0.45,0.46,0.0,0.48,0.0,0.49,0.31,0.43,0.39,0.38,0.37,0.41,0.34,0.45,0.49,0.0,0.34,0.38,0.34,0.3,0.3,0.4,0.42,0.0,0.42,0.0,0.33,0.33,0.4,0.37,0.28,0.35,0.0,0.0,0.45,0.37,0.3,0.37,0.3,0.36,0.34,0.31,0.3,0.0,0.29,0.32,0.3,0.28,0.28,0.28,0.25,0.29,0.41,0.26,0.0,0.29,0.3,0.22,0.24,0.19,0.26,0.19,0.0,0.0,0.23,0.26,0.24,0.0,0.0,0.26,0.3,0.26,0.26,0.27,0.25,0.27,0.26,0.26,0.22,0.2,0.0,0.27,0.21,0.23,0.23,0.26,0.26,0.18,0.24,0.23,0.22,0.0,0.2,0.22,0.25,0.22,0.0,0.25,0.0,0.23,0.21,0.2,0.23,0.19,0.23,0.2,0.26,0.22,0.22,0.2,0.17,0.2,0.21,0.18,0.2,0.18,0.21,0.2,0.16,0.0,0.0,0.18,0.0,0.17,0.0,0.19,0.18,0.0,0.0,0.19,0.0,0.0,0.2,0.0,0.19,0.0,0.0,0.16,0.17,0.0,0.17,0.19,0.0,0.0,0.17,0.0,0.0,0.0,0.0,0.0,0.17,0.0,0.0,0.17,0.0,0.17,0.0,0.0,0.82,0.0,0.71,0.62,0.63,0.72,0.73,0.66,0.55,0.6,0.41,0.38,0.39,0.31,0.45,0.37,0.38,0.39,0.3,0.28,0.3,0.2,0.32,0.0,0.27,0.25,0.27,0.27,0.18,0.18,0.2,0.18,0.0,0.0,0.0,0.0,0.0,0.17,0.0,0.0,0.0,0.0,0.0,0.17,0.0,0.0,0.0,0.0,0.2,0.18,0.0,0.17,0.17,0.18,0.0,0.18,0.0,0.0,0.0,0.0,0.25,0.21,0.18,0.0,0.17,0.0,0.29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,74.44
