,GOOGL,TXN,RBLX,AMAT,DELL,NXPI,HPQ,CRL,WAT,TGT,HCA,LH,LOW,HD,LKQ,CNHI.MI,URI,CAT,MO,FCX,KHC,EXC,SYF,DFS,RJF,COF,ALLY,FYBR,RF,LGF.A,LBRDK,ET,KMI,AVID,CAMT,NVMI,TTEC,CNDT,ON,NSIT,SNX,ARW,CMBM,AVT,DDS,EVRI,ASO,BKE,NRG,SGFY,CROX,TGH,CYH,S7V.,MYRG,MRVI,FL,THC,HRI,SEM,CWH,AES,INNV,TVTY,MOH,PAG,KTB,MYOV,AGCO,SAFM,BECN,ALHC,ATH,R,NAVI,AAWW,OMF,SC,BCC,COKE,DAR,HTH,UNFI,EVR,SPB,RIG,GWB,SNEX,BHF,ZION,TSE,BG,LPX,PACW,FHN,RFP,PAGP,NS,INT,ABCL,Cash/Receivables/Payables,AGPXX,SBH,AbCellera Biologics Inc Ordinary Shares,Securities Lending - Bnym,Interest/Overdraft,n/a,688008.SS,FTNT,FB,MSI,EPAM,MRNA,ORLY,TXT,PM,ETN,STZ,BURL,NUE,GSAT,DUK,GS,MET,WOW,IPG,LNG,PRFT,KLIC,CVLT,WDC,JBL,IT,DXC,MCFE,DKS,DVAX,TPX,CHH,HRB,AMN,DOCS,GDEN,HMHC,OGN,PRVA,AGL,UGI,CNR,ZIM,PNR,TRMK,SLM,ADM,AFG,ABCB,EPC,CASH,ESGR,X,STLD,DKL,SUN,TRGP,CNHI,VMW,MSFT,ORCL,CHTR,MELI,REGN,ODFL,EXPD,COST,BX,CG,C,OKE,SATS,FOXA,SYNA,EXLS,SPT,MANH,SKY,MUSA,BOOT,GOGL,M,NFG,WIRE,VRTV,ARVN,MATX,FLGT,VCEL,CUBI,ACI,UMPQ,IMKTA,GNW,UMBF,STC,FBP,MC,COTY,CRK,PEO.,TRVC.,NRA.,SUM
07/23/2021,4.16,3.73,3.49,3.6,3.59,3.54,3.32,2.74,2.71,2.63,2.77,2.36,2.34,2.39,2.33,2.15,2.21,2.02,2.09,1.82,1.96,1.76,1.43,1.53,1.39,1.44,1.38,1.28,1.21,1.0,1.17,1.05,1.0,0.9,0.73,0.7,0.73,0.7,0.67,0.69,0.66,0.67,0.57,0.65,0.53,0.45,0.44,0.43,0.44,0.43,0.45,0.38,0.43,0.41,0.42,0.4,0.37,0.41,0.4,0.37,0.39,0.35,0.31,0.34,0.37,0.38,0.35,0.32,0.34,0.35,0.35,0.3,0.32,0.33,0.36,0.33,0.34,0.34,0.28,0.34,0.32,0.29,0.28,0.28,0.3,0.22,0.28,0.29,0.28,0.28,0.26,0.27,0.26,0.28,0.26,0.25,0.22,0.21,0.21,0.18,0.0,0.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.10999999999996
07/26/2021,4.2,3.62,3.55,3.7,3.58,3.52,3.24,2.76,2.72,2.63,2.72,2.37,2.35,2.38,2.31,2.17,2.25,2.01,2.06,1.9,1.91,1.74,1.41,1.55,1.39,1.45,1.4,1.3,1.21,0.94,1.16,1.06,0.99,0.9,0.72,0.71,0.72,0.68,0.67,0.68,0.67,0.67,0.55,0.64,0.57,0.46,0.44,0.42,0.45,0.43,0.5,0.38,0.39,0.0,0.42,0.41,0.37,0.4,0.41,0.36,0.39,0.35,0.29,0.34,0.37,0.39,0.34,0.33,0.34,0.34,0.34,0.31,0.32,0.33,0.36,0.33,0.33,0.34,0.28,0.33,0.31,0.28,0.27,0.28,0.3,0.23,0.28,0.29,0.28,0.28,0.26,0.27,0.26,0.28,0.25,0.25,0.22,0.21,0.21,0.0,0.0,0.08,0.41,0.18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
07/27/2021,4.31,3.64,3.51,3.7,3.57,3.53,3.26,2.76,2.75,2.65,2.71,2.37,2.38,2.4,2.32,2.18,2.25,1.99,2.06,1.91,1.91,1.75,1.42,1.52,1.38,1.43,1.38,1.28,1.2,0.91,1.16,1.06,0.98,0.89,0.72,0.71,0.72,0.68,0.67,0.69,0.67,0.67,0.55,0.65,0.55,0.46,0.44,0.42,0.45,0.41,0.5,0.38,0.38,0.0,0.43,0.41,0.37,0.4,0.41,0.36,0.38,0.34,0.3,0.34,0.37,0.38,0.34,0.33,0.34,0.34,0.35,0.3,0.32,0.33,0.36,0.33,0.34,0.33,0.28,0.34,0.31,0.27,0.27,0.28,0.3,0.22,0.28,0.29,0.27,0.28,0.25,0.27,0.26,0.28,0.25,0.26,0.22,0.2,0.21,0.0,0.0,0.08,0.41,0.17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,99.99
07/28/2021,4.31,3.64,3.51,3.7,3.57,3.53,3.26,2.76,2.75,2.65,2.71,2.37,2.38,2.4,2.32,2.18,2.25,1.99,2.06,1.91,1.91,1.75,1.42,1.52,1.38,1.43,1.38,1.28,1.2,0.91,1.16,1.06,0.98,0.89,0.72,0.71,0.72,0.68,0.67,0.69,0.67,0.67,0.55,0.65,0.55,0.46,0.44,0.42,0.45,0.41,0.5,0.38,0.38,0.0,0.43,0.41,0.37,0.4,0.41,0.36,0.38,0.34,0.3,0.34,0.37,0.38,0.34,0.33,0.34,0.34,0.35,0.3,0.32,0.33,0.36,0.33,0.34,0.33,0.28,0.34,0.31,0.27,0.27,0.28,0.3,0.22,0.28,0.29,0.27,0.28,0.25,0.27,0.26,0.28,0.25,0.26,0.22,0.2,0.21,0.0,0.0,0.08,0.41,0.17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,99.99
07/29/2021,4.33,3.66,3.32,3.7,3.56,3.55,3.28,2.73,2.73,2.64,2.68,2.35,2.33,2.38,2.32,2.2,2.27,2.0,2.06,1.98,1.92,1.74,1.44,1.54,1.39,1.45,1.38,1.27,1.22,0.93,1.16,1.06,1.0,0.89,0.72,0.71,0.72,0.68,0.68,0.69,0.68,0.67,0.54,0.65,0.56,0.47,0.43,0.43,0.45,0.4,0.5,0.39,0.39,0.0,0.42,0.41,0.37,0.4,0.42,0.36,0.38,0.34,0.29,0.34,0.36,0.38,0.35,0.32,0.34,0.34,0.35,0.29,0.32,0.33,0.36,0.33,0.33,0.33,0.28,0.34,0.31,0.27,0.27,0.28,0.3,0.23,0.28,0.29,0.28,0.28,0.26,0.26,0.26,0.28,0.25,0.26,0.23,0.21,0.22,0.0,0.0,0.08,0.42,0.17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,99.99
07/30/2021,4.31,3.64,3.29,3.64,3.58,3.52,3.3,2.76,2.73,2.64,2.73,2.39,2.31,2.38,2.3,2.19,2.29,2.01,2.09,1.99,1.93,1.79,1.45,1.55,1.39,1.46,1.38,1.28,1.23,0.9,1.17,1.04,1.01,0.84,0.7,0.69,0.72,0.68,0.67,0.69,0.68,0.68,0.54,0.66,0.55,0.47,0.43,0.42,0.46,0.39,0.49,0.39,0.39,0.0,0.42,0.41,0.37,0.41,0.42,0.36,0.38,0.35,0.29,0.35,0.37,0.38,0.35,0.32,0.34,0.34,0.35,0.3,0.32,0.34,0.37,0.33,0.34,0.34,0.28,0.33,0.31,0.27,0.28,0.28,0.31,0.22,0.28,0.29,0.28,0.28,0.26,0.27,0.27,0.28,0.25,0.25,0.22,0.2,0.22,0.0,0.0,0.08,0.42,0.16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.04999999999998
08/02/2021,4.35,3.66,3.25,3.64,3.54,3.63,3.28,2.79,2.76,2.62,2.67,2.44,2.26,2.33,2.32,2.21,2.22,2.0,2.09,2.06,1.88,1.75,1.46,1.53,1.39,1.45,1.38,1.26,1.22,0.9,1.13,1.04,1.0,0.88,0.76,0.7,0.72,0.68,0.7,0.69,0.68,0.69,0.59,0.66,0.55,0.46,0.43,0.41,0.46,0.38,0.51,0.41,0.36,0.0,0.43,0.42,0.36,0.4,0.42,0.35,0.38,0.34,0.29,0.35,0.36,0.4,0.34,0.31,0.34,0.34,0.35,0.31,0.32,0.34,0.35,0.33,0.34,0.33,0.28,0.32,0.31,0.27,0.28,0.28,0.3,0.22,0.29,0.29,0.28,0.28,0.26,0.28,0.27,0.28,0.25,0.26,0.22,0.21,0.23,0.0,0.0,0.08,0.37,0.17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.00999999999998
08/03/2021,4.32,3.68,3.26,3.71,3.54,3.67,3.3,2.81,2.76,2.62,2.68,2.45,2.26,2.34,2.29,2.25,2.27,1.95,2.07,2.04,1.86,1.74,1.42,1.52,1.37,1.43,1.36,1.3,1.2,0.88,1.16,1.03,0.97,0.89,0.76,0.71,0.73,0.67,0.71,0.69,0.68,0.69,0.58,0.66,0.55,0.46,0.43,0.41,0.45,0.39,0.51,0.41,0.35,0.35,0.42,0.43,0.36,0.4,0.43,0.36,0.38,0.34,0.29,0.35,0.38,0.41,0.34,0.32,0.35,0.34,0.35,0.31,0.32,0.34,0.36,0.33,0.33,0.33,0.29,0.32,0.31,0.27,0.28,0.27,0.3,0.22,0.29,0.29,0.28,0.28,0.26,0.27,0.27,0.27,0.25,0.26,0.22,0.2,0.24,0.17,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.07
08/04/2021,4.32,3.68,3.26,3.71,3.54,3.67,3.3,2.81,2.76,2.62,2.68,2.45,2.26,2.34,2.29,2.25,2.27,1.95,2.07,2.04,1.86,1.74,1.42,1.52,1.37,1.43,1.36,1.3,1.2,0.88,1.16,1.03,0.97,0.89,0.76,0.71,0.73,0.67,0.71,0.69,0.68,0.69,0.58,0.66,0.55,0.46,0.43,0.41,0.45,0.39,0.51,0.41,0.35,0.35,0.42,0.43,0.36,0.4,0.43,0.36,0.38,0.34,0.29,0.35,0.38,0.41,0.34,0.32,0.35,0.34,0.35,0.31,0.32,0.34,0.36,0.33,0.33,0.33,0.29,0.32,0.31,0.27,0.28,0.27,0.3,0.22,0.29,0.29,0.28,0.28,0.26,0.27,0.27,0.27,0.25,0.26,0.22,0.2,0.24,0.17,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.07
08/05/2021,4.33,3.68,3.32,3.76,3.53,3.72,3.33,2.8,2.75,2.58,2.72,2.47,2.24,2.34,2.31,2.22,2.25,1.93,2.05,1.97,1.87,1.75,1.42,1.52,1.38,1.42,1.35,1.3,1.19,0.89,1.16,1.02,0.97,0.91,0.76,0.71,0.72,0.66,0.8,0.69,0.67,0.69,0.56,0.66,0.53,0.47,0.43,0.41,0.45,0.39,0.51,0.41,0.35,0.34,0.41,0.43,0.35,0.4,0.42,0.36,0.39,0.33,0.29,0.35,0.39,0.42,0.34,0.33,0.35,0.34,0.34,0.31,0.32,0.34,0.36,0.33,0.33,0.33,0.28,0.31,0.31,0.27,0.27,0.27,0.3,0.22,0.28,0.29,0.27,0.28,0.26,0.27,0.26,0.27,0.25,0.25,0.21,0.2,0.24,0.17,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.04999999999998
08/09/2021,4.35,3.71,3.4,3.75,3.58,3.77,3.33,2.81,2.8,2.61,2.68,2.46,2.22,2.37,2.27,2.22,2.23,1.94,2.03,1.91,1.78,1.76,1.45,1.55,1.38,1.44,1.35,1.34,1.21,0.86,1.19,0.95,0.95,0.69,0.75,0.72,0.74,0.63,0.81,0.69,0.69,0.68,0.55,0.66,0.51,0.44,0.4,0.41,0.46,0.4,0.53,0.41,0.34,0.34,0.43,0.52,0.34,0.39,0.42,0.35,0.42,0.35,0.29,0.32,0.38,0.4,0.34,0.32,0.35,0.33,0.35,0.31,0.33,0.34,0.36,0.35,0.34,0.33,0.29,0.31,0.31,0.27,0.28,0.27,0.29,0.21,0.29,0.3,0.28,0.28,0.24,0.26,0.27,0.28,0.25,0.26,0.21,0.18,0.24,0.17,0.0,0.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.01
08/12/2021,4.35,3.64,3.59,3.72,3.57,3.82,3.32,2.8,2.76,2.61,2.66,2.47,2.18,2.32,2.26,2.23,2.27,1.95,2.02,1.94,1.79,1.75,1.47,1.57,1.42,1.45,1.35,1.28,1.23,0.82,1.17,0.96,0.94,0.69,0.78,0.72,0.72,0.66,0.82,0.66,0.69,0.68,0.56,0.66,0.52,0.44,0.39,0.41,0.48,0.41,0.52,0.43,0.34,0.34,0.43,0.51,0.34,0.38,0.42,0.32,0.39,0.34,0.29,0.31,0.36,0.4,0.34,0.32,0.36,0.36,0.34,0.3,0.32,0.33,0.37,0.35,0.33,0.33,0.29,0.31,0.32,0.28,0.28,0.27,0.28,0.2,0.29,0.3,0.3,0.29,0.25,0.27,0.27,0.28,0.25,0.25,0.2,0.18,0.24,0.18,0.0,0.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.03000000000002
08/13/2021,4.33,3.61,3.56,3.61,3.55,3.81,3.35,2.77,2.76,2.61,2.57,2.46,2.19,2.33,2.27,2.26,2.31,1.99,2.04,2.02,1.79,1.74,1.49,1.59,1.44,1.49,1.4,1.29,1.24,0.78,1.16,0.97,0.95,0.67,0.76,0.7,0.71,0.68,0.8,0.66,0.7,0.68,0.56,0.66,0.54,0.44,0.41,0.43,0.47,0.37,0.52,0.43,0.33,0.35,0.44,0.48,0.35,0.36,0.43,0.32,0.39,0.34,0.27,0.3,0.35,0.41,0.34,0.32,0.36,0.35,0.34,0.27,0.32,0.34,0.37,0.35,0.34,0.33,0.3,0.31,0.33,0.28,0.28,0.27,0.28,0.21,0.29,0.29,0.3,0.29,0.26,0.27,0.28,0.29,0.26,0.26,0.21,0.18,0.24,0.17,0.0,0.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.03
08/16/2021,4.31,3.55,3.44,3.35,3.6,3.74,3.4,2.76,2.78,2.58,2.57,2.44,2.2,2.34,2.25,2.28,2.44,2.03,2.03,2.02,1.77,1.75,1.53,1.61,1.45,1.53,1.41,1.28,1.27,0.77,1.17,1.0,0.95,0.65,0.76,0.68,0.72,0.7,0.78,0.66,0.7,0.67,0.52,0.66,0.56,0.46,0.43,0.43,0.46,0.36,0.53,0.45,0.33,0.35,0.44,0.52,0.35,0.38,0.45,0.32,0.38,0.35,0.27,0.3,0.34,0.41,0.35,0.34,0.37,0.35,0.33,0.26,0.31,0.35,0.37,0.36,0.33,0.34,0.31,0.32,0.34,0.28,0.28,0.28,0.27,0.21,0.29,0.29,0.3,0.29,0.25,0.27,0.29,0.29,0.26,0.25,0.21,0.19,0.24,0.16,0.0,0.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.01999999999998
08/19/2021,4.37,3.61,3.32,3.43,3.59,3.73,3.31,2.82,2.84,2.6,2.62,2.5,2.23,2.35,2.25,2.23,2.38,2.02,2.05,1.95,1.81,1.78,1.53,1.62,1.44,1.54,1.4,1.27,1.25,0.73,1.19,0.98,0.93,0.65,0.72,0.68,0.73,0.71,0.78,0.67,0.7,0.67,0.49,0.64,0.61,0.46,0.43,0.42,0.46,0.35,0.54,0.43,0.32,0.34,0.43,0.53,0.35,0.39,0.44,0.32,0.37,0.34,0.27,0.31,0.35,0.41,0.35,0.32,0.37,0.36,0.32,0.29,0.31,0.35,0.38,0.38,0.33,0.33,0.3,0.32,0.35,0.28,0.28,0.28,0.27,0.19,0.29,0.29,0.3,0.29,0.24,0.28,0.28,0.28,0.26,0.23,0.21,0.19,0.23,0.19,0.0,0.17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.07
