,700.HK,9988.HK,3690.HK,JD,2269.HK,2318.HK,BIDU,NTES,NIO,601318.SS,300750.SZ,PDD,BILI,601012.SS,YUMC,600276.SS,2020.HK,2382.HK,2331.HK,300059.SZ,6098.HK,2313.HK,603259.SS,BY6.,300760.SZ,000651.SZ,2688.HK,600887.SS,000001.SZ,002475.SZ,ZTO,TCOM,002594.SZ,175.HK,1093.HK,300015.SZ,6160.HK,600016.SS,600031.SS,603288.SS,ZLAB,300124.SZ,1177.HK,2359.HK,FUTU,868.HK,002714.SZ,960.HK,EDU,GDS,1918.HK,968.HK,288.HK,002241.SZ,1801.HK,2007.HK,708.HK,603986.SS,600438.SS,268.HK,300122.SZ,586.HK,002352.SZ,300347.SZ,600690.SS,002027.SZ,TME,600660.SS,600570.SS,TAL,HTHT,300142.SZ,CBI.MI,000100.SZ,2333.HK,600196.SS,300498.SZ,VIPS,3888.HK,6186.HK,002271.SZ,600588.SS,1308.HK,881.HK,151.HK,002410.SZ,2777.HK,IQ,1066.HK,6862.HK,002311.SZ,322.HK,1044.HK,300601.SZ,853.HK,1833.HK,2196.HK,600745.SS,600383.SS,285.HK,YY,1548.HK,3692.HK,ATHM,148.HK,354.HK,884.HK,772.HK,867.HK,002007.SZ,656.HK,2018.HK,813.HK,WB,2869.HK,3333.HK,2689.HK,1516.HK,1579.HK,3759.HK,2013.HK,3319.HK,2128.HK,6060.HK,3606.HK,425.HK,002555.SZ,3383.HK,MOMO,000895.SZ,000876.SZ,JOBS,1378.HK,1060.HK,780.HK,3669.HK,1030.HK,1268.HK,DQ,1813.HK,6110.HK,1951.HK,754.HK,1988.HK,2500.HK,3380.HK,9922.HK,220.HK,6158.HK,1448.HK,2186.HK,1233.HK,493.HK,1585.HK,BZUN,1238.HK,JKS,300433.SZ,467.HK,1882.HK,3883.HK,GOTU,HUYA,2282.HK,3799.HK,6808.HK,819.HK,DOYU,1797.HK,CBI.MI,1789.HK,CBI.MI,SUM
07/09/2021,12.25,7.08,5.57,2.98,2.81,2.72,2.64,2.49,2.48,2.37,2.12,1.71,1.32,1.25,1.25,1.15,1.09,1.09,1.07,0.96,0.89,0.87,0.85,0.83,0.83,0.8,0.8,0.79,0.78,0.77,0.76,0.76,0.72,0.71,0.68,0.66,0.66,0.66,0.65,0.63,0.62,0.55,0.53,0.52,0.5,0.5,0.49,0.49,0.45,0.45,0.45,0.44,0.44,0.42,0.42,0.42,0.4,0.39,0.39,0.39,0.39,0.37,0.37,0.37,0.37,0.36,0.36,0.36,0.36,0.35,0.35,0.35,0.34,0.34,0.33,0.31,0.31,0.3,0.3,0.29,0.28,0.27,0.27,0.26,0.26,0.25,0.25,0.25,0.24,0.24,0.23,0.23,0.23,0.22,0.22,0.21,0.21,0.2,0.2,0.2,0.2,0.2,0.2,0.19,0.19,0.19,0.18,0.18,0.17,0.17,0.16,0.16,0.16,0.16,0.16,0.16,0.16,0.16,0.15,0.15,0.15,0.14,0.14,0.14,0.14,0.13,0.13,0.13,0.13,0.12,0.12,0.12,0.12,0.12,0.12,0.11,0.11,0.1,0.1,0.1,0.1,0.09,0.09,0.09,0.09,0.08,0.08,0.08,0.07,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.05,0.05,0.05,0.05,0.04,0.03,0.02,0.02,0.02,0.01,0.01,0.01,0.0,100.01
