,INDXX USA CLOUD COMPUTING INDEX,INDXX USA CLOUD COMPUTING INDEX,BANK OF NEW YORK CASH RESERVE,GOLDMAN FINL SQ TRSRY INST 506,CRWD,DOCU,ADBE,ZM,VEEV,ORCL,TWLO,CRM,NOW,SAP,ADSK,GOLDMAN FS GOVT INST,WDAY,RNG,COUP,PAYC,TEAM,AKAM,ZS,BILL,FIVN,PFPT,SNOW,PCTY,DBX,PLAN,NTNX,NCNO,BL,EVBG,MDLA,ACIW,ALRM,WK,BOX,AI,SPSC,LPSN,QLYS,TWOU,MIME,VMW,BLKB,EGHT,MSTR,TLND,PRO,ZUO,UIS,RDWR,INOV,APPF,UPLD,TRHC,MODN,GOLDMAN FS GOVT INST,SUM
07/09/2021,30.41,27.27,8.87,3.04,1.77,1.76,1.6,1.55,1.53,1.51,1.47,1.45,1.44,1.42,1.36,1.29,1.18,0.86,0.8,0.78,0.75,0.75,0.7,0.59,0.51,0.39,0.37,0.3,0.3,0.29,0.28,0.23,0.23,0.21,0.19,0.17,0.16,0.16,0.16,0.15,0.15,0.15,0.14,0.13,0.13,0.13,0.13,0.11,0.11,0.08,0.07,0.07,0.06,0.05,0.05,0.05,0.04,0.04,0.04,0.0,99.98000000000002
